DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-10-11 00:00:00;13;2;8;11;2;1
2019-10-11 00:15:00;21;8;6;13;2;2
2019-10-11 00:30:00;18;4;10;6;1;2
2019-10-11 00:45:00;16;4;4;8;1;1
2019-10-11 01:00:00;15;3;1;7;1;1
2019-10-11 01:15:00;9;3;4;6;0;0
2019-10-11 01:30:00;10;3;3;7;1;0
2019-10-11 01:45:00;8;1;4;5;1;3
2019-10-11 02:00:00;10;1;1;3;0;1
2019-10-11 02:15:00;7;2;1;2;2;3
2019-10-11 02:30:00;2;1;3;8;1;0
2019-10-11 02:45:00;9;3;4;3;1;1
2019-10-11 03:00:00;10;1;1;8;1;1
2019-10-11 03:15:00;7;1;4;4;0;1
2019-10-11 03:30:00;5;2;2;6;1;2
2019-10-11 03:45:00;9;2;5;0;0;0
2019-10-11 04:00:00;3;1;4;5;1;2
2019-10-11 04:15:00;14;5;3;6;0;2
2019-10-11 04:30:00;25;6;12;18;0;5
2019-10-11 04:45:00;38;16;9;19;1;8
2019-10-11 05:00:00;54;43;20;23;3;11
2019-10-11 05:15:00;84;71;19;33;1;10
2019-10-11 05:30:00;95;91;24;67;6;13
2019-10-11 05:45:00;100;88;35;96;0;10
2019-10-11 06:00:00;88;84;53;103;26;14
2019-10-11 06:15:00;110;89;49;95;5;17
2019-10-11 06:30:00;128;148;58;89;6;25
2019-10-11 06:45:00;127;146;46;100;5;24
2019-10-11 07:00:00;132;140;42;95;10;37
2019-10-11 07:15:00;173;155;66;114;12;49
2019-10-11 07:30:00;171;187;119;139;10;79
2019-10-11 07:45:00;174;197;106;165;19;49
2019-10-11 08:00:00;171;182;67;114;22;56
2019-10-11 08:15:00;139;140;85;142;11;43
2019-10-11 08:30:00;136;123;77;138;13;36
2019-10-11 08:45:00;145;145;93;138;18;41
2019-10-11 09:00:00;125;112;63;110;13;23
2019-10-11 09:15:00;124;85;72;114;7;27
2019-10-11 09:30:00;145;126;75;127;10;25
2019-10-11 09:45:00;140;122;79;118;11;32
2019-10-11 10:00:00;127;94;62;125;21;30
2019-10-11 10:15:00;114;89;70;136;11;32
2019-10-11 10:30:00;138;88;80;155;14;29
2019-10-11 10:45:00;153;117;89;150;15;45
2019-10-11 11:00:00;137;119;68;135;16;42
2019-10-11 11:15:00;151;131;84;143;15;44
2019-10-11 11:30:00;146;132;85;168;20;49
2019-10-11 11:45:00;134;121;100;175;25;41
2019-10-11 12:00:00;146;124;121;180;15;57
2019-10-11 12:15:00;151;133;139;204;20;43
2019-10-11 12:30:00;141;141;121;200;25;49
2019-10-11 12:45:00;160;143;114;198;23;49
2019-10-11 13:00:00;154;154;112;173;25;47
2019-10-11 13:15:00;151;154;126;203;21;62
2019-10-11 13:30:00;153;138;109;215;19;47
2019-10-11 13:45:00;164;156;137;226;20;42
2019-10-11 14:00:00;141;147;110;205;16;45
2019-10-11 14:15:00;153;132;136;218;17;41
2019-10-11 14:30:00;166;141;130;217;24;46
2019-10-11 14:45:00;143;136;132;264;16;41
2019-10-11 15:00:00;152;124;146;231;26;43
2019-10-11 15:15:00;150;136;136;270;28;49
2019-10-11 15:30:00;162;145;158;248;32;48
2019-10-11 15:45:00;163;158;145;239;24;62
2019-10-11 16:00:00;154;122;124;195;30;51
2019-10-11 16:15:00;145;129;138;232;33;47
2019-10-11 16:30:00;138;141;110;225;25;48
2019-10-11 16:45:00;147;106;126;222;23;61
2019-10-11 17:00:00;159;145;119;193;23;50
2019-10-11 17:15:00;159;132;123;201;24;46
2019-10-11 17:30:00;158;144;107;210;20;55
2019-10-11 17:45:00;135;123;106;185;23;55
2019-10-11 18:00:00;162;150;88;168;23;43
2019-10-11 18:15:00;153;125;109;173;25;53
2019-10-11 18:30:00;149;105;98;165;11;49
2019-10-11 18:45:00;138;116;90;146;21;47
2019-10-11 19:00:00;152;105;90;118;12;48
2019-10-11 19:15:00;128;90;87;108;20;48
2019-10-11 19:30:00;102;67;64;100;15;32
2019-10-11 19:45:00;105;75;57;93;14;34
2019-10-11 20:00:00;112;82;51;84;8;22
2019-10-11 20:15:00;97;65;44;101;8;19
2019-10-11 20:30:00;77;50;48;76;3;23
2019-10-11 20:45:00;96;69;45;63;3;13
2019-10-11 21:00:00;102;66;40;82;7;10
2019-10-11 21:15:00;81;74;37;95;10;11
2019-10-11 21:30:00;88;61;40;83;2;13
2019-10-11 21:45:00;65;39;72;104;6;12
2019-10-11 22:00:00;53;31;66;111;8;11
2019-10-11 22:15:00;58;37;42;101;3;4
2019-10-11 22:30:00;63;29;36;54;7;9
2019-10-11 22:45:00;70;33;33;49;7;5
2019-10-11 23:00:00;57;21;26;44;5;14
2019-10-11 23:15:00;54;22;18;30;2;3
2019-10-11 23:30:00;56;31;22;33;3;8
2019-10-11 23:45:00;52;13;19;29;3;3
