DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-02-25 00:00:00;19;16;14;0;4;18;0;0;3;4;3;4;0;0;0;0
2020-02-25 00:15:00;16;13;9;1;0;13;1;3;2;2;2;2;0;0;0;0
2020-02-25 00:30:00;11;15;13;2;3;14;0;5;4;4;4;4;0;0;0;0
2020-02-25 00:45:00;10;11;9;0;2;8;0;3;7;6;5;6;0;0;0;0
2020-02-25 01:00:00;7;5;7;0;0;6;0;0;4;4;4;4;0;0;0;0
2020-02-25 01:15:00;8;11;11;0;2;11;0;1;1;1;1;1;0;0;0;0
2020-02-25 01:30:00;9;6;5;0;0;5;0;1;0;0;0;0;0;0;0;0
2020-02-25 01:45:00;4;6;5;3;1;8;0;0;1;1;1;1;0;0;0;0
2020-02-25 02:00:00;5;3;5;1;5;5;0;0;2;2;2;2;0;0;0;0
2020-02-25 02:15:00;6;3;3;0;2;3;2;3;1;1;1;1;0;0;0;0
2020-02-25 02:30:00;9;6;6;1;4;8;0;0;2;2;2;2;0;0;0;0
2020-02-25 02:45:00;4;6;5;0;3;5;1;0;1;1;0;2;0;0;0;0
2020-02-25 03:00:00;4;5;4;1;3;4;0;0;0;0;0;0;0;0;0;0
2020-02-25 03:15:00;7;3;3;0;3;4;0;1;2;2;3;2;0;0;0;0
2020-02-25 03:30:00;9;7;6;0;0;9;0;0;1;1;0;0;0;0;0;0
2020-02-25 03:45:00;4;4;5;1;2;2;0;0;1;1;1;1;0;0;0;0
2020-02-25 04:00:00;13;8;8;0;3;10;1;1;0;0;0;0;0;0;0;0
2020-02-25 04:15:00;8;10;10;0;5;10;0;1;3;3;3;3;0;0;0;0
2020-02-25 04:30:00;4;9;9;1;6;6;0;1;3;4;4;4;0;0;0;0
2020-02-25 04:45:00;13;14;10;4;3;11;1;3;0;0;0;0;0;0;0;0
2020-02-25 05:00:00;19;18;16;1;6;18;1;5;8;7;8;8;0;0;0;0
2020-02-25 05:15:00;34;38;25;3;10;38;3;14;12;14;12;13;0;0;1;0
2020-02-25 05:30:00;48;45;31;1;20;48;1;8;29;26;32;32;2;0;0;0
2020-02-25 05:45:00;66;98;44;6;18;91;1;19;45;42;44;42;0;0;0;0
2020-02-25 06:00:00;55;62;28;10;18;64;0;9;32;29;31;31;0;0;0;0
2020-02-25 06:15:00;96;75;33;11;35;73;1;14;41;38;36;35;0;0;0;0
2020-02-25 06:30:00;78;107;56;8;30;118;8;30;44;42;40;41;0;0;0;0
2020-02-25 06:45:00;81;148;80;11;27;140;3;37;61;58;59;60;0;0;0;0
2020-02-25 07:00:00;98;127;75;7;32;122;4;31;59;59;60;60;0;0;0;0
2020-02-25 07:15:00;111;165;82;10;32;152;6;49;65;66;63;61;0;2;0;1
2020-02-25 07:30:00;98;132;86;12;26;125;4;34;51;56;46;48;2;1;11;2
2020-02-25 07:45:00;105;136;86;16;29;129;8;49;70;74;67;67;2;0;0;4
2020-02-25 08:00:00;109;132;68;24;43;124;2;54;52;51;55;53;1;0;2;4
