DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-03-24 00:00:00;3;2;0;3;0;1;0;1;0;0;0
2020-03-24 00:15:00;1;3;0;5;0;0;0;2;0;0;0
2020-03-24 00:30:00;0;0;0;1;1;1;1;2;0;0;0
2020-03-24 00:45:00;0;1;0;4;0;3;0;0;0;0;0
2020-03-24 01:00:00;1;1;0;1;0;1;0;0;0;0;0
2020-03-24 01:15:00;1;1;0;3;0;2;0;0;0;0;0
2020-03-24 01:30:00;0;1;0;1;0;1;2;2;0;0;0
2020-03-24 01:45:00;1;3;0;0;0;0;0;0;0;0;0
2020-03-24 02:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-24 02:15:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-24 02:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-24 02:45:00;1;1;0;0;0;0;0;1;0;0;0
2020-03-24 03:00:00;0;0;0;1;0;1;0;0;0;0;0
2020-03-24 03:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-03-24 03:30:00;1;1;0;1;0;1;0;0;0;0;0
2020-03-24 03:45:00;0;0;0;1;0;1;0;0;0;0;0
2020-03-24 04:00:00;4;1;0;1;0;1;0;1;0;0;0
2020-03-24 04:15:00;0;1;0;1;0;1;0;1;0;0;0
2020-03-24 04:30:00;0;1;0;2;1;2;0;1;0;0;0
2020-03-24 04:45:00;0;1;0;2;0;2;0;1;0;0;0
2020-03-24 05:00:00;4;2;0;4;0;2;0;3;0;0;0
2020-03-24 05:15:00;3;3;0;8;0;4;1;5;0;0;0
2020-03-24 05:30:00;9;4;0;6;1;4;0;10;0;0;0
2020-03-24 05:45:00;15;9;0;9;0;6;1;11;0;0;0
2020-03-24 06:00:00;7;9;0;8;2;5;1;4;0;0;0
2020-03-24 06:15:00;27;20;0;29;13;21;1;23;0;1;0
2020-03-24 06:30:00;22;18;0;17;8;17;2;13;0;0;0
2020-03-24 06:45:00;34;24;0;31;10;26;3;14;0;0;0
2020-03-24 07:00:00;37;33;0;23;8;15;3;20;0;0;0
2020-03-24 07:15:00;42;38;0;36;10;40;7;31;0;0;0
2020-03-24 07:30:00;51;35;0;22;7;16;5;27;0;0;0
2020-03-24 07:45:00;59;55;0;35;11;32;9;20;0;0;0
2020-03-24 08:00:00;35;27;0;38;9;32;3;21;0;0;0
