DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-04-23 00:00:00;5;3;5;7;1;0;0
2020-04-23 00:15:00;6;9;8;6;1;4;0
2020-04-23 00:30:00;3;4;6;8;2;5;0
2020-04-23 00:45:00;4;6;4;4;0;1;0
2020-04-23 01:00:00;3;4;5;4;1;0;0
2020-04-23 01:15:00;3;1;4;4;0;0;0
2020-04-23 01:30:00;5;2;4;1;0;1;0
2020-04-23 01:45:00;1;4;1;3;0;0;0
2020-04-23 02:00:00;3;3;2;3;0;1;0
2020-04-23 02:15:00;3;4;7;2;0;1;0
2020-04-23 02:30:00;6;3;4;9;0;1;0
2020-04-23 02:45:00;3;2;2;2;0;0;0
2020-04-23 03:00:00;4;2;4;1;0;0;0
2020-04-23 03:15:00;1;2;3;1;0;0;0
2020-04-23 03:30:00;2;1;10;8;2;0;0
2020-04-23 03:45:00;4;2;5;2;0;0;0
2020-04-23 04:00:00;8;6;6;7;0;1;0
2020-04-23 04:15:00;7;4;6;5;0;1;0
2020-04-23 04:30:00;8;7;11;3;0;0;0
2020-04-23 04:45:00;16;10;19;13;0;1;0
2020-04-23 05:00:00;22;24;34;10;1;5;0
2020-04-23 05:15:00;22;29;67;28;4;5;0
2020-04-23 05:30:00;39;42;128;54;2;3;0
2020-04-23 05:45:00;47;53;129;65;12;14;0
2020-04-23 06:00:00;55;75;87;57;12;8;0
2020-04-23 06:15:00;43;54;127;80;9;16;0
2020-04-23 06:30:00;65;68;154;116;15;22;0
2020-04-23 06:45:00;44;71;130;108;11;23;0
2020-04-23 07:00:00;52;85;133;99;16;20;0
2020-04-23 07:15:00;75;79;123;135;15;19;0
2020-04-23 07:30:00;57;71;129;126;15;25;0
2020-04-23 07:45:00;55;92;128;101;21;20;0
2020-04-23 08:00:00;55;71;129;79;16;21;0
2020-04-23 08:15:00;50;64;115;80;13;15;0
2020-04-23 08:30:00;57;86;99;89;18;10;0
2020-04-23 08:45:00;53;75;82;86;33;14;3
2020-04-23 09:00:00;47;90;83;90;53;16;0
2020-04-23 09:15:00;60;90;88;86;22;10;0
2020-04-23 09:30:00;68;79;83;80;61;14;0
2020-04-23 09:45:00;64;87;95;72;19;8;0
2020-04-23 10:00:00;67;99;82;76;20;9;0
2020-04-23 10:15:00;82;112;100;93;10;13;0
2020-04-23 10:30:00;64;97;87;108;117;22;1
2020-04-23 10:45:00;76;115;88;116;25;18;0
2020-04-23 11:00:00;78;115;86;91;8;24;2
2020-04-23 11:15:00;76;104;83;72;20;20;0
2020-04-23 11:30:00;71;115;104;111;18;21;0
2020-04-23 11:45:00;74;118;98;92;21;25;3
2020-04-23 12:00:00;82;129;69;79;24;20;0
2020-04-23 12:15:00;82;139;82;96;12;20;0
2020-04-23 12:30:00;67;103;79;112;11;21;3
2020-04-23 12:45:00;82;120;102;94;56;11;17
2020-04-23 13:00:00;71;122;80;73;11;14;0
2020-04-23 13:15:00;96;142;89;97;23;20;0
2020-04-23 13:30:00;92;117;105;101;15;12;1
2020-04-23 13:45:00;94;136;93;102;13;14;2
2020-04-23 14:00:00;100;138;102;91;33;18;0
2020-04-23 14:15:00;129;166;93;97;8;22;1
2020-04-23 14:30:00;141;178;97;122;18;18;0
2020-04-23 14:45:00;112;166;86;100;22;19;0
2020-04-23 15:00:00;112;155;83;104;15;22;1
2020-04-23 15:15:00;114;169;87;95;18;22;0
2020-04-23 15:30:00;128;171;85;97;19;20;0
2020-04-23 15:45:00;108;176;89;123;14;25;3
2020-04-23 16:00:00;106;169;88;116;29;29;0
2020-04-23 16:15:00;114;172;84;90;22;30;1
2020-04-23 16:30:00;116;161;85;95;21;33;0
2020-04-23 16:45:00;117;163;84;112;14;21;0
2020-04-23 17:00:00;111;147;106;103;17;23;0
2020-04-23 17:15:00;99;147;109;110;16;23;2
2020-04-23 17:30:00;58;107;62;55;16;22;0
2020-04-23 17:45:00;57;88;68;61;9;14;0
2020-04-23 18:00:00;87;114;69;67;14;33;1
2020-04-23 18:15:00;76;104;77;86;21;16;1
2020-04-23 18:30:00;71;78;82;62;171;21;0
2020-04-23 18:45:00;58;76;69;69;19;24;0
2020-04-23 19:00:00;55;93;56;67;8;15;0
2020-04-23 19:15:00;49;80;63;60;19;23;0
2020-04-23 19:30:00;54;72;47;50;11;20;1
2020-04-23 19:45:00;45;51;57;49;9;13;1
2020-04-23 20:00:00;56;64;53;47;2;13;0
2020-04-23 20:15:00;40;56;42;39;2;8;0
2020-04-23 20:30:00;43;49;50;48;2;8;0
2020-04-23 20:45:00;35;41;37;38;3;13;0
2020-04-23 21:00:00;40;41;43;38;2;1;0
2020-04-23 21:15:00;29;29;35;27;5;7;0
2020-04-23 21:30:00;26;34;67;30;1;6;0
2020-04-23 21:45:00;32;34;35;22;0;3;0
2020-04-23 22:00:00;53;51;41;23;1;2;0
2020-04-23 22:15:00;19;32;15;15;2;4;0
2020-04-23 22:30:00;16;17;13;13;1;7;0
2020-04-23 22:45:00;9;13;21;15;0;1;0
2020-04-23 23:00:00;16;11;18;11;1;3;0
2020-04-23 23:15:00;9;13;16;12;0;4;0
2020-04-23 23:30:00;7;14;21;14;1;1;0
2020-04-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
