DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-08-01 00:00:00;12;8;14;4;1;2;12;0;0
2020-08-01 00:15:00;9;11;21;3;0;2;19;0;0
2020-08-01 00:30:00;9;8;15;3;1;1;17;0;1
2020-08-01 00:45:00;8;8;15;2;1;1;20;0;0
2020-08-01 01:00:00;6;8;15;2;0;0;13;0;0
2020-08-01 01:15:00;7;6;10;3;0;0;13;0;0
2020-08-01 01:30:00;7;6;13;2;0;0;15;0;0
2020-08-01 01:45:00;2;2;4;0;0;0;6;0;0
2020-08-01 02:00:00;7;6;13;3;0;0;14;0;0
2020-08-01 02:15:00;2;5;5;2;0;0;5;0;0
2020-08-01 02:30:00;3;2;5;0;1;0;2;0;0
2020-08-01 02:45:00;3;4;10;0;0;0;9;0;0
2020-08-01 03:00:00;3;3;5;0;0;0;5;0;0
2020-08-01 03:15:00;2;2;6;1;0;0;3;0;0
2020-08-01 03:30:00;1;5;4;1;0;1;6;0;0
2020-08-01 03:45:00;3;3;6;1;1;2;5;0;0
2020-08-01 04:00:00;1;3;3;0;0;0;2;0;0
2020-08-01 04:15:00;3;2;6;0;0;0;3;0;0
2020-08-01 04:30:00;1;2;2;1;0;0;3;0;0
2020-08-01 04:45:00;7;5;13;2;0;0;8;0;0
2020-08-01 05:00:00;6;6;8;0;0;0;3;0;0
2020-08-01 05:15:00;4;6;11;3;1;1;11;0;0
2020-08-01 05:30:00;6;9;15;4;0;1;15;0;0
2020-08-01 05:45:00;6;11;22;10;3;1;18;0;0
2020-08-01 06:00:00;7;13;17;12;2;3;13;0;0
2020-08-01 06:15:00;3;6;12;5;0;0;11;0;0
2020-08-01 06:30:00;10;8;16;1;0;0;15;0;0
2020-08-01 06:45:00;10;10;16;0;0;1;11;0;0
2020-08-01 07:00:00;4;5;8;2;2;0;15;0;0
2020-08-01 07:15:00;14;10;20;7;3;0;16;0;0
2020-08-01 07:30:00;14;14;22;5;4;0;18;0;0
2020-08-01 07:45:00;12;8;21;3;3;2;24;0;3
2020-08-01 08:00:00;10;13;21;3;2;1;27;0;19
2020-08-01 08:15:00;20;19;29;9;5;0;27;1;4
2020-08-01 08:30:00;19;19;33;7;6;1;32;2;1
2020-08-01 08:45:00;18;26;46;7;3;2;40;0;0
2020-08-01 09:00:00;19;34;47;9;6;3;41;0;0
2020-08-01 09:15:00;20;14;32;6;3;2;36;0;0
2020-08-01 09:30:00;21;24;38;6;3;1;40;0;0
2020-08-01 09:45:00;30;50;79;24;7;4;53;6;2
2020-08-01 10:00:00;30;45;70;15;6;5;41;2;4
2020-08-01 10:15:00;40;33;66;12;4;4;56;7;5
2020-08-01 10:30:00;28;22;55;17;5;2;67;3;4
2020-08-01 10:45:00;26;41;58;8;5;3;56;2;7
2020-08-01 11:00:00;41;40;66;14;8;1;45;8;0
2020-08-01 11:15:00;40;36;67;6;6;8;73;1;6
2020-08-01 11:30:00;46;37;73;9;5;3;61;0;12
2020-08-01 11:45:00;44;41;69;15;10;2;62;2;1
2020-08-01 12:00:00;40;39;67;15;3;1;58;3;11
2020-08-01 12:15:00;37;26;49;8;4;1;61;4;0
2020-08-01 12:30:00;23;29;54;11;6;3;66;1;12
2020-08-01 12:45:00;33;37;61;5;2;1;74;5;1
2020-08-01 13:00:00;34;26;53;16;9;6;71;3;0
2020-08-01 13:15:00;37;31;57;75;4;5;50;0;10
2020-08-01 13:30:00;31;34;60;9;7;4;64;0;1
2020-08-01 13:45:00;32;30;66;4;4;3;74;0;0
2020-08-01 14:00:00;39;30;64;11;3;3;68;9;1
2020-08-01 14:15:00;31;34;55;17;7;1;56;1;3
2020-08-01 14:30:00;40;22;68;5;4;4;55;0;1
2020-08-01 14:45:00;30;37;65;7;5;6;59;9;5
2020-08-01 15:00:00;24;34;62;9;3;3;55;4;2
2020-08-01 15:15:00;30;35;60;3;4;3;40;1;2
2020-08-01 15:30:00;32;29;51;7;4;3;54;0;1
2020-08-01 15:45:00;36;23;50;5;5;2;47;0;58
2020-08-01 16:00:00;21;19;33;6;3;2;40;0;17
2020-08-01 16:15:00;39;24;53;4;4;1;38;3;6
2020-08-01 16:30:00;30;35;52;9;6;2;44;1;5
2020-08-01 16:45:00;28;41;65;9;4;1;53;0;6
2020-08-01 17:00:00;34;29;52;10;6;4;49;0;2
2020-08-01 17:15:00;21;24;49;8;8;1;57;0;4
2020-08-01 17:30:00;34;30;56;8;4;2;80;0;76
2020-08-01 17:45:00;42;45;85;9;5;0;65;3;7
2020-08-01 18:00:00;35;36;68;8;6;0;43;0;6
2020-08-01 18:15:00;37;30;52;11;7;4;53;0;0
2020-08-01 18:30:00;21;25;50;4;3;3;57;0;16
2020-08-01 18:45:00;19;25;40;8;4;5;43;6;2
2020-08-01 19:00:00;22;26;49;17;7;4;49;1;2
2020-08-01 19:15:00;21;21;36;10;8;5;54;1;1
2020-08-01 19:30:00;26;22;41;6;3;0;59;5;1
2020-08-01 19:45:00;31;20;45;7;3;0;50;0;4
2020-08-01 20:00:00;37;18;42;8;6;5;52;0;2
2020-08-01 20:15:00;22;22;40;7;5;3;47;2;1
2020-08-01 20:30:00;14;16;28;4;3;0;24;0;0
2020-08-01 20:45:00;21;14;40;5;4;0;48;0;4
2020-08-01 21:00:00;22;23;44;3;2;0;41;0;2
2020-08-01 21:15:00;20;19;33;5;6;2;33;4;5
2020-08-01 21:30:00;11;18;28;5;7;4;29;0;0
2020-08-01 21:45:00;20;21;30;11;7;2;35;6;1
2020-08-01 22:00:00;7;16;29;3;2;0;21;7;0
2020-08-01 22:15:00;7;4;20;4;2;1;23;0;0
2020-08-01 22:30:00;11;12;27;5;4;0;34;0;0
2020-08-01 22:45:00;10;12;20;3;3;2;21;0;2
2020-08-01 23:00:00;10;21;33;6;4;1;21;1;0
2020-08-01 23:15:00;8;16;25;3;2;1;23;0;0
2020-08-01 23:30:00;11;20;31;3;0;0;20;0;0
2020-08-01 23:45:00;16;17;23;2;2;1;18;0;0
