DATUM;1(TAFGA);2(TAFBA)
2019-11-20 00:00:00;0;0
2019-11-20 00:15:00;0;0
2019-11-20 00:30:00;0;0
2019-11-20 00:45:00;0;0
2019-11-20 01:00:00;0;0
2019-11-20 01:15:00;0;0
2019-11-20 01:30:00;0;0
2019-11-20 01:45:00;0;0
2019-11-20 02:00:00;0;0
2019-11-20 02:15:00;0;0
2019-11-20 02:30:00;0;0
2019-11-20 02:45:00;0;0
2019-11-20 03:00:00;1;1
2019-11-20 03:15:00;0;0
2019-11-20 03:30:00;0;0
2019-11-20 03:45:00;0;0
2019-11-20 04:00:00;0;0
2019-11-20 04:15:00;0;0
2019-11-20 04:30:00;0;0
2019-11-20 04:45:00;0;0
2019-11-20 05:00:00;0;0
2019-11-20 05:15:00;0;0
2019-11-20 05:30:00;5;1
2019-11-20 05:45:00;4;1
2019-11-20 06:00:00;14;0
2019-11-20 06:15:00;5;3
2019-11-20 06:30:00;5;0
2019-11-20 06:45:00;10;1
2019-11-20 07:00:00;10;1
2019-11-20 07:15:00;12;4
2019-11-20 07:30:00;12;1
2019-11-20 07:45:00;16;3
2019-11-20 08:00:00;19;2
2019-11-20 08:15:00;14;6
2019-11-20 08:30:00;13;4
2019-11-20 08:45:00;10;2
2019-11-20 09:00:00;15;6
2019-11-20 09:15:00;12;7
2019-11-20 09:30:00;16;2
2019-11-20 09:45:00;16;0
2019-11-20 10:00:00;14;0
2019-11-20 10:15:00;15;3
2019-11-20 10:30:00;17;3
2019-11-20 10:45:00;15;1
2019-11-20 11:00:00;15;6
2019-11-20 11:15:00;17;1
2019-11-20 11:30:00;22;1
2019-11-20 11:45:00;18;3
2019-11-20 12:00:00;24;14
2019-11-20 12:15:00;24;9
2019-11-20 12:30:00;21;6
2019-11-20 12:45:00;19;3
2019-11-20 13:00:00;20;2
2019-11-20 13:15:00;20;22
2019-11-20 13:30:00;20;0
2019-11-20 13:45:00;23;3
2019-11-20 14:00:00;19;3
2019-11-20 14:15:00;14;2
2019-11-20 14:30:00;23;10
2019-11-20 14:45:00;23;11
2019-11-20 15:00:00;15;6
2019-11-20 15:15:00;26;4
2019-11-20 15:30:00;25;3
2019-11-20 15:45:00;18;7
2019-11-20 16:00:00;24;5
2019-11-20 16:15:00;26;10
2019-11-20 16:30:00;27;0
2019-11-20 16:45:00;22;4
2019-11-20 17:00:00;26;1
2019-11-20 17:15:00;24;3
2019-11-20 17:30:00;21;8
2019-11-20 17:45:00;19;6
2019-11-20 18:00:00;15;8
2019-11-20 18:15:00;16;28
2019-11-20 18:30:00;13;4
2019-11-20 18:45:00;22;3
2019-11-20 19:00:00;20;6
2019-11-20 19:15:00;15;14
2019-11-20 19:30:00;15;6
2019-11-20 19:45:00;17;10
2019-11-20 20:00:00;12;2
2019-11-20 20:15:00;13;28
2019-11-20 20:30:00;7;1
2019-11-20 20:45:00;11;1
2019-11-20 21:00:00;5;0
2019-11-20 21:15:00;3;3
2019-11-20 21:30:00;3;1
2019-11-20 21:45:00;6;2
2019-11-20 22:00:00;10;12
2019-11-20 22:15:00;8;1
2019-11-20 22:30:00;0;0
2019-11-20 22:45:00;5;0
2019-11-20 23:00:00;1;0
2019-11-20 23:15:00;0;0
2019-11-20 23:30:00;0;0
2019-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
