DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-03-12 00:00:00;2;10;0;0;15;5;0;15;8;0;0
2020-03-12 00:15:00;3;6;1;0;18;8;0;18;10;0;0
2020-03-12 00:30:00;11;11;1;0;14;11;0;14;10;0;0
2020-03-12 00:45:00;6;6;1;0;10;3;0;10;3;0;0
2020-03-12 01:00:00;5;5;0;1;8;8;0;7;11;0;0
2020-03-12 01:15:00;5;7;0;0;13;6;0;12;5;0;0
2020-03-12 01:30:00;6;9;1;0;4;3;0;3;3;0;0
2020-03-12 01:45:00;10;7;1;0;7;5;0;8;3;0;0
2020-03-12 02:00:00;9;9;2;2;1;4;0;1;4;0;0
2020-03-12 02:15:00;5;6;1;1;6;5;0;6;6;0;0
2020-03-12 02:30:00;6;7;1;0;4;1;0;4;5;0;0
2020-03-12 02:45:00;6;8;0;0;4;5;0;4;6;0;0
2020-03-12 03:00:00;7;6;1;0;9;8;1;9;10;0;0
2020-03-12 03:15:00;2;6;1;1;5;6;0;5;7;0;0
2020-03-12 03:30:00;4;3;0;0;10;2;0;8;2;1;0
2020-03-12 03:45:00;6;5;0;0;7;4;0;6;5;0;0
2020-03-12 04:00:00;8;6;0;3;4;4;0;5;5;0;0
2020-03-12 04:15:00;14;8;1;0;6;6;0;7;10;0;0
2020-03-12 04:30:00;28;22;0;1;16;9;0;16;11;0;0
2020-03-12 04:45:00;14;21;2;1;18;16;3;16;20;0;0
2020-03-12 05:00:00;22;22;2;4;40;17;0;37;22;0;0
2020-03-12 05:15:00;37;36;5;0;26;15;2;27;20;0;0
2020-03-12 05:30:00;59;67;14;1;57;33;1;53;38;0;0
2020-03-12 05:45:00;64;82;17;9;72;35;0;71;37;0;0
2020-03-12 06:00:00;71;84;14;9;84;55;2;77;60;0;0
2020-03-12 06:15:00;83;122;29;7;93;73;1;98;79;0;4
2020-03-12 06:30:00;91;135;34;6;128;100;8;135;102;0;31
2020-03-12 06:45:00;93;119;22;4;125;123;14;125;132;1;15
2020-03-12 07:00:00;91;112;13;9;144;152;11;135;166;3;26
2020-03-12 07:15:00;91;144;20;5;170;202;14;164;206;4;6
2020-03-12 07:30:00;31;55;4;7;59;61;4;57;67;1;0
2020-03-12 07:45:00;98;169;21;10;120;118;15;114;125;4;0
2020-03-12 08:00:00;101;166;15;11;115;122;7;114;128;7;2
2020-03-12 08:15:00;95;130;12;7;107;109;11;106;107;9;0
2020-03-12 08:30:00;90;125;18;8;103;92;7;98;94;3;6
2020-03-12 08:45:00;82;123;6;30;99;104;10;102;111;7;17
2020-03-12 09:00:00;79;93;6;7;86;75;8;89;93;8;6
2020-03-12 09:15:00;67;110;17;6;93;81;7;90;89;11;2
2020-03-12 09:30:00;67;89;14;8;87;77;8;82;81;6;4
2020-03-12 09:45:00;94;105;13;9;97;99;11;99;110;8;3
2020-03-12 10:00:00;94;103;10;5;88;83;10;88;90;7;2
2020-03-12 10:15:00;82;105;20;8;97;81;7;101;89;0;8
2020-03-12 10:30:00;80;101;9;9;114;80;5;101;84;5;0
2020-03-12 10:45:00;78;96;9;8;78;70;5;76;83;4;0
2020-03-12 11:00:00;78;83;13;6;83;67;7;79;84;4;3
2020-03-12 11:15:00;90;125;21;10;91;84;6;96;87;5;13
2020-03-12 11:30:00;78;97;12;13;93;90;14;85;100;9;8
2020-03-12 11:45:00;67;118;13;14;90;88;10;88;90;8;0
2020-03-12 12:00:00;65;95;14;11;92;92;9;90;100;7;5
2020-03-12 12:15:00;87;121;19;10;103;101;3;92;104;8;0
2020-03-12 12:30:00;88;122;17;6;103;101;7;97;114;9;19
2020-03-12 12:45:00;79;118;22;10;84;83;3;77;92;7;8
2020-03-12 13:00:00;100;134;21;8;102;95;7;103;100;4;1
2020-03-12 13:15:00;99;124;17;10;106;108;7;101;110;7;11
2020-03-12 13:30:00;100;141;16;10;109;107;8;98;103;5;1
2020-03-12 13:45:00;86;128;23;11;104;94;8;100;95;9;0
2020-03-12 14:00:00;90;120;14;7;94;88;7;94;98;10;16
2020-03-12 14:15:00;89;121;16;13;120;118;12;114;116;9;2
2020-03-12 14:30:00;82;132;13;16;106;117;9;102;132;4;68
2020-03-12 14:45:00;88;138;21;12;119;110;11;113;114;9;2
2020-03-12 15:00:00;97;126;17;117;104;126;6;103;130;12;22
2020-03-12 15:15:00;101;147;20;23;108;102;7;109;106;12;8
2020-03-12 15:30:00;115;139;20;26;119;131;10;110;140;11;4
2020-03-12 15:45:00;91;147;17;26;124;138;8;127;148;15;65
2020-03-12 16:00:00;101;151;14;31;125;141;6;131;135;6;3
2020-03-12 16:15:00;117;194;27;29;133;136;7;130;140;7;21
2020-03-12 16:30:00;125;161;20;42;137;134;11;130;133;12;32
2020-03-12 16:45:00;111;165;16;39;135;152;11;137;152;14;55
2020-03-12 17:00:00;92;166;11;24;137;140;9;128;144;14;30
2020-03-12 17:15:00;104;148;17;24;135;158;9;134;161;10;38
2020-03-12 17:30:00;86;136;15;19;139;164;5;137;167;7;16
2020-03-12 17:45:00;74;123;11;12;103;128;4;104;122;3;9
2020-03-12 18:00:00;90;125;13;19;125;151;5;127;148;5;26
2020-03-12 18:15:00;70;95;5;11;101;119;5;102;113;2;12
2020-03-12 18:30:00;57;96;6;13;102;103;3;101;106;0;0
2020-03-12 18:45:00;68;83;12;14;103;115;2;101;120;0;3
2020-03-12 19:00:00;61;85;9;12;91;91;4;78;94;0;3
2020-03-12 19:15:00;58;52;3;7;78;78;1;71;78;2;3
2020-03-12 19:30:00;40;48;3;11;59;72;2;62;68;0;2
2020-03-12 19:45:00;41;67;9;3;65;79;2;57;76;1;6
2020-03-12 20:00:00;52;52;7;5;61;52;5;59;55;0;0
2020-03-12 20:15:00;45;47;3;2;53;53;3;53;56;0;0
2020-03-12 20:30:00;28;48;6;3;40;39;0;42;34;0;0
2020-03-12 20:45:00;32;40;4;1;51;35;1;45;37;0;0
2020-03-12 21:00:00;38;50;6;2;37;32;3;33;43;0;0
2020-03-12 21:15:00;42;39;1;3;46;33;0;41;38;0;0
2020-03-12 21:30:00;40;49;8;3;36;37;2;35;39;0;0
2020-03-12 21:45:00;28;38;5;3;34;27;0;36;24;0;0
2020-03-12 22:00:00;31;36;3;0;36;28;2;32;33;2;0
2020-03-12 22:15:00;34;33;7;3;26;19;1;25;21;0;0
2020-03-12 22:30:00;26;38;5;2;31;28;0;30;31;0;0
2020-03-12 22:45:00;19;24;0;0;22;10;1;18;10;0;0
2020-03-12 23:00:00;24;29;1;0;31;19;1;29;22;0;0
2020-03-12 23:15:00;13;16;2;0;31;16;1;28;20;0;0
2020-03-12 23:30:00;15;17;1;1;23;14;1;22;15;0;0
2020-03-12 23:45:00;11;16;3;4;10;11;1;12;11;0;0
