DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-02-13 00:00:00;0;10;1;1;2;1;8;8;1;0
2020-02-13 00:15:00;0;17;0;1;0;1;12;9;3;2
2020-02-13 00:30:00;0;10;0;0;0;0;15;7;0;0
2020-02-13 00:45:00;0;6;0;0;0;0;6;4;0;0
2020-02-13 01:00:00;0;7;0;0;0;1;10;7;0;0
2020-02-13 01:15:00;0;8;0;0;0;0;8;5;0;1
2020-02-13 01:30:00;0;3;0;1;0;1;8;5;0;0
2020-02-13 01:45:00;0;10;1;0;1;2;10;0;0;0
2020-02-13 02:00:00;0;7;0;1;2;0;11;2;0;0
2020-02-13 02:15:00;0;7;0;0;0;3;4;3;0;0
2020-02-13 02:30:00;0;5;0;1;1;4;7;1;1;1
2020-02-13 02:45:00;0;2;2;3;2;3;9;4;1;0
2020-02-13 03:00:00;0;4;1;1;0;4;6;4;1;2
2020-02-13 03:15:00;0;7;0;0;0;1;9;5;0;0
2020-02-13 03:30:00;0;7;1;0;0;2;7;4;0;0
2020-02-13 03:45:00;0;10;1;1;0;4;11;4;1;1
2020-02-13 04:00:00;0;12;0;1;1;2;11;8;1;1
2020-02-13 04:15:00;0;4;3;2;0;6;14;8;1;0
2020-02-13 04:30:00;0;14;0;0;2;10;15;14;0;3
2020-02-13 04:45:00;0;20;2;1;2;32;32;21;2;3
2020-02-13 05:00:00;0;32;0;4;0;75;57;41;2;4
2020-02-13 05:15:00;0;56;1;2;2;172;78;99;8;13
2020-02-13 05:30:00;0;54;3;7;11;186;80;119;10;11
2020-02-13 05:45:00;0;104;26;43;54;191;73;119;20;29
2020-02-13 06:00:00;0;121;38;64;64;173;63;112;14;25
2020-02-13 06:15:00;0;122;16;27;26;213;63;128;33;46
2020-02-13 06:30:00;0;107;9;11;16;225;112;128;37;51
2020-02-13 06:45:00;0;117;4;12;17;238;126;178;35;59
2020-02-13 07:00:00;0;80;2;15;6;217;94;160;41;58
2020-02-13 07:15:00;0;127;8;22;16;269;113;199;29;43
