DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-04-13 00:00:00;3;2;2;5;1;3;1;0;0
2020-04-13 00:15:00;3;1;2;4;0;2;0;1;1
2020-04-13 00:30:00;1;1;2;3;1;2;0;0;0
2020-04-13 00:45:00;4;1;0;1;0;0;0;0;0
2020-04-13 01:00:00;3;0;0;2;0;2;1;0;0
2020-04-13 01:15:00;0;2;1;2;0;1;0;0;0
2020-04-13 01:30:00;1;0;3;1;1;1;0;1;1
2020-04-13 01:45:00;0;0;0;0;0;1;0;0;0
2020-04-13 02:00:00;1;1;1;2;1;0;1;0;0
2020-04-13 02:15:00;0;1;1;2;1;2;0;0;0
2020-04-13 02:30:00;0;0;0;1;0;0;0;0;0
2020-04-13 02:45:00;0;0;0;1;1;0;0;0;0
2020-04-13 03:00:00;0;1;1;1;1;1;0;0;0
2020-04-13 03:15:00;1;0;0;0;0;0;1;0;0
2020-04-13 03:30:00;0;0;0;0;0;0;0;0;0
2020-04-13 03:45:00;0;0;0;1;0;1;0;0;0
2020-04-13 04:00:00;0;0;0;0;0;3;0;0;0
2020-04-13 04:15:00;3;0;0;2;1;0;0;0;0
2020-04-13 04:30:00;0;1;1;0;0;1;0;1;1
2020-04-13 04:45:00;0;1;0;1;0;2;1;0;0
2020-04-13 05:00:00;0;0;0;1;0;0;2;0;0
2020-04-13 05:15:00;4;3;2;4;1;4;1;0;0
2020-04-13 05:30:00;8;3;0;3;0;8;5;0;0
2020-04-13 05:45:00;9;1;2;2;0;8;4;0;0
2020-04-13 06:00:00;10;2;1;7;0;5;3;1;1
2020-04-13 06:15:00;1;2;0;5;1;6;3;1;1
2020-04-13 06:30:00;3;4;5;8;1;3;3;0;0
2020-04-13 06:45:00;4;4;1;4;1;1;1;0;0
2020-04-13 07:00:00;6;3;1;3;0;0;2;0;0
2020-04-13 07:15:00;4;1;0;3;1;0;2;1;1
2020-04-13 07:30:00;4;0;0;4;1;4;3;0;0
2020-04-13 07:45:00;5;3;3;5;0;4;3;1;2
2020-04-13 08:00:00;4;1;3;6;1;1;0;1;0
2020-04-13 08:15:00;4;2;4;6;0;5;1;0;0
2020-04-13 08:30:00;9;1;2;3;1;7;5;1;1
2020-04-13 08:45:00;15;3;2;2;2;5;5;1;1
2020-04-13 09:00:00;10;6;2;8;0;6;7;1;1
2020-04-13 09:15:00;11;7;2;7;4;5;9;2;2
2020-04-13 09:30:00;19;7;7;5;0;10;2;3;3
2020-04-13 09:45:00;14;6;3;13;5;11;6;1;1
2020-04-13 10:00:00;13;3;3;4;4;8;9;2;2
2020-04-13 10:15:00;16;8;11;8;1;14;4;2;2
2020-04-13 10:30:00;20;6;4;14;6;9;9;2;2
2020-04-13 10:45:00;25;11;9;11;7;10;8;2;2
2020-04-13 11:00:00;22;1;10;12;8;10;12;3;3
2020-04-13 11:15:00;21;0;10;16;11;8;12;2;3
2020-04-13 11:30:00;22;0;5;12;6;9;12;4;4
2020-04-13 11:45:00;28;0;5;22;17;15;14;6;6
2020-04-13 12:00:00;24;0;6;19;8;5;12;2;2
2020-04-13 12:15:00;25;0;4;12;9;19;14;1;1
2020-04-13 12:30:00;24;0;17;14;3;22;23;1;1
2020-04-13 12:45:00;23;0;6;17;7;17;16;5;5
2020-04-13 13:00:00;33;0;7;16;4;11;18;3;3
2020-04-13 13:15:00;21;0;8;14;9;19;21;3;3
2020-04-13 13:30:00;20;0;10;14;7;22;15;7;7
2020-04-13 13:45:00;21;0;3;22;8;19;16;2;2
2020-04-13 14:00:00;33;0;7;24;12;16;14;3;3
2020-04-13 14:15:00;27;0;10;16;13;22;24;5;5
2020-04-13 14:30:00;29;0;7;17;7;22;12;4;4
2020-04-13 14:45:00;21;0;6;21;6;17;21;6;6
2020-04-13 15:00:00;35;0;6;10;11;25;18;4;4
2020-04-13 15:15:00;24;0;12;18;4;14;13;3;3
2020-04-13 15:30:00;20;0;12;9;7;14;25;1;1
2020-04-13 15:45:00;18;0;8;19;9;19;13;4;4
2020-04-13 16:00:00;24;0;11;21;12;27;11;3;3
2020-04-13 16:15:00;26;0;9;24;4;20;8;1;1
2020-04-13 16:30:00;27;0;7;18;5;17;18;4;4
2020-04-13 16:45:00;20;0;14;18;11;20;20;3;3
2020-04-13 17:00:00;22;0;8;17;12;21;22;6;6
2020-04-13 17:15:00;21;0;5;13;12;19;14;3;3
2020-04-13 17:30:00;21;0;15;21;9;25;21;6;6
2020-04-13 17:45:00;24;0;7;18;10;22;18;7;7
2020-04-13 18:00:00;29;7;6;22;9;18;13;2;2
2020-04-13 18:15:00;15;10;6;16;7;20;12;8;8
2020-04-13 18:30:00;22;6;12;7;4;24;12;6;7
2020-04-13 18:45:00;23;9;11;17;7;27;14;4;3
2020-04-13 19:00:00;15;5;4;12;3;8;12;3;3
2020-04-13 19:15:00;19;6;21;12;6;19;13;3;3
2020-04-13 19:30:00;17;8;7;14;3;21;10;5;5
2020-04-13 19:45:00;17;3;6;9;9;16;13;7;7
2020-04-13 20:00:00;18;9;9;9;3;12;9;5;5
2020-04-13 20:15:00;13;4;7;8;6;9;8;5;5
2020-04-13 20:30:00;15;5;7;14;1;11;11;5;5
2020-04-13 20:45:00;15;7;7;9;3;11;9;4;4
2020-04-13 21:00:00;12;4;6;8;3;9;6;4;4
2020-04-13 21:15:00;8;8;6;9;3;7;6;2;2
2020-04-13 21:30:00;7;4;2;8;5;9;7;3;3
2020-04-13 21:45:00;7;4;5;8;7;6;4;1;1
2020-04-13 22:00:00;2;1;6;7;4;2;3;1;2
2020-04-13 22:15:00;6;4;2;8;3;7;2;3;2
2020-04-13 22:30:00;3;0;1;5;2;5;5;3;3
2020-04-13 22:45:00;9;3;2;5;3;6;3;1;1
2020-04-13 23:00:00;5;1;2;0;2;4;3;0;0
2020-04-13 23:15:00;3;2;0;4;1;3;1;0;0
2020-04-13 23:30:00;2;2;0;5;0;1;0;1;1
2020-04-13 23:45:00;3;2;0;2;0;3;2;0;0
