DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-01-20 00:00:00;2;3;4;0;0;2;6;0;1;0;0;0
2020-01-20 00:15:00;1;4;4;0;0;1;4;1;3;0;0;0
2020-01-20 00:30:00;0;3;2;1;0;0;4;0;0;0;0;0
2020-01-20 00:45:00;1;1;1;0;0;0;1;0;0;0;0;0
2020-01-20 01:00:00;0;1;2;1;1;1;6;0;0;0;0;0
2020-01-20 01:15:00;1;4;3;0;0;1;2;0;0;0;0;0
2020-01-20 01:30:00;0;0;0;0;2;0;1;0;0;0;0;0
2020-01-20 01:45:00;0;1;0;0;0;0;1;0;0;0;0;0
2020-01-20 02:00:00;1;1;1;0;3;1;2;0;0;0;0;0
2020-01-20 02:15:00;0;0;0;0;0;1;2;0;0;0;0;0
2020-01-20 02:30:00;1;0;1;0;0;0;1;0;0;0;0;0
2020-01-20 02:45:00;1;1;1;0;0;0;3;0;0;0;0;0
2020-01-20 03:00:00;1;1;1;0;0;0;1;0;0;0;0;0
2020-01-20 03:15:00;0;2;2;0;0;0;0;0;0;0;0;0
2020-01-20 03:30:00;0;4;2;1;1;0;1;0;0;0;0;0
2020-01-20 03:45:00;0;0;0;0;0;2;2;0;0;0;0;0
2020-01-20 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-20 04:15:00;0;1;1;1;1;0;1;0;0;0;0;0
2020-01-20 04:30:00;1;3;4;1;1;3;7;0;0;0;0;0
2020-01-20 04:45:00;2;4;5;1;1;0;6;0;0;1;0;0
2020-01-20 05:00:00;2;8;11;1;1;7;21;0;0;1;0;0
2020-01-20 05:15:00;1;5;6;0;2;6;29;0;0;1;0;0
2020-01-20 05:30:00;14;8;11;0;2;6;29;0;0;1;254;0
2020-01-20 05:45:00;18;23;29;1;2;6;29;0;0;0;0;0
2020-01-20 06:00:00;17;13;18;0;2;8;38;0;1;0;0;0
2020-01-20 06:15:00;15;13;23;0;0;3;32;0;1;2;0;0
2020-01-20 06:30:00;13;15;21;3;1;8;39;255;2;1;0;0
2020-01-20 06:45:00;22;23;32;0;2;11;64;0;2;2;0;2
2020-01-20 07:00:00;33;24;29;0;4;9;46;2;2;1;0;0
2020-01-20 07:15:00;36;27;45;3;2;9;57;264;7;3;0;0
2020-01-20 07:30:00;54;33;45;3;2;17;69;258;3;2;0;0
2020-01-20 07:45:00;50;42;51;1;5;15;64;515;2;2;0;0
2020-01-20 08:00:00;37;37;41;2;3;16;56;4;3;1;0;1
2020-01-20 08:15:00;56;65;64;1;2;18;56;266;5;1;0;0
2020-01-20 08:30:00;57;62;63;6;12;15;47;257;9;4;0;0
2020-01-20 08:45:00;65;59;73;5;8;17;45;259;8;2;0;0
2020-01-20 09:00:00;61;70;74;4;14;12;41;3;8;1;0;2
2020-01-20 09:15:00;57;74;78;5;11;11;33;1;4;1;0;0
2020-01-20 09:30:00;62;61;73;6;16;22;51;3;19;0;0;0
2020-01-20 09:45:00;61;69;76;11;14;12;49;8;19;0;0;0
