DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-06-01 00:00:00;10;4;1;4;4;8;11;3
2020-06-01 00:15:00;6;6;2;1;2;8;13;7
2020-06-01 00:30:00;5;7;3;4;5;10;8;6
2020-06-01 00:45:00;5;6;1;2;3;5;13;6
2020-06-01 01:00:00;5;4;2;3;2;8;9;6
2020-06-01 01:15:00;4;3;2;3;2;4;9;1
2020-06-01 01:30:00;1;1;1;1;1;1;4;3
2020-06-01 01:45:00;5;5;1;2;2;4;4;4
2020-06-01 02:00:00;1;3;1;1;1;5;6;2
2020-06-01 02:15:00;3;3;2;2;2;3;2;2
2020-06-01 02:30:00;2;2;0;3;3;3;7;5
2020-06-01 02:45:00;1;4;1;1;0;2;4;7
2020-06-01 03:00:00;0;0;3;0;1;2;4;2
2020-06-01 03:15:00;1;2;1;1;2;3;5;2
2020-06-01 03:30:00;1;2;2;0;0;1;1;0
2020-06-01 03:45:00;0;3;1;1;0;1;2;1
2020-06-01 04:00:00;0;3;2;0;0;1;5;7
2020-06-01 04:15:00;2;6;2;0;0;2;0;2
2020-06-01 04:30:00;2;3;0;0;0;0;2;0
2020-06-01 04:45:00;0;2;2;0;0;1;3;0
2020-06-01 05:00:00;3;1;1;0;0;0;3;2
2020-06-01 05:15:00;1;2;3;1;1;1;5;3
2020-06-01 05:30:00;3;5;4;2;2;3;7;4
2020-06-01 05:45:00;4;5;2;2;1;5;7;4
2020-06-01 06:00:00;3;3;4;2;2;3;4;2
2020-06-01 06:15:00;5;5;6;1;2;5;5;5
2020-06-01 06:30:00;2;6;5;1;0;3;5;0
2020-06-01 06:45:00;5;4;5;0;0;2;5;2
2020-06-01 07:00:00;11;8;8;1;2;3;7;3
2020-06-01 07:15:00;2;10;11;2;2;7;7;2
2020-06-01 07:30:00;3;9;13;3;1;5;11;5
2020-06-01 07:45:00;9;4;8;7;6;12;10;8
2020-06-01 08:00:00;4;15;13;0;1;8;8;3
2020-06-01 08:15:00;8;26;25;9;8;17;9;6
2020-06-01 08:30:00;8;22;25;9;5;17;13;5
2020-06-01 08:45:00;15;25;27;9;8;19;9;7
2020-06-01 09:00:00;9;20;22;6;10;21;15;8
2020-06-01 09:15:00;23;24;29;10;6;18;20;5
2020-06-01 09:30:00;25;36;17;9;8;25;19;12
2020-06-01 09:45:00;23;35;23;14;13;30;26;16
2020-06-01 10:00:00;27;31;27;18;11;33;24;8
2020-06-01 10:15:00;33;34;29;13;9;28;24;18
2020-06-01 10:30:00;35;60;25;24;13;41;27;22
2020-06-01 10:45:00;39;35;25;20;16;34;35;25
2020-06-01 11:00:00;42;42;42;39;12;32;48;20
2020-06-01 11:15:00;24;38;27;24;14;33;35;19
2020-06-01 11:30:00;39;47;29;19;23;58;36;23
2020-06-01 11:45:00;45;48;22;16;19;56;49;31
2020-06-01 12:00:00;33;49;20;17;10;37;31;25
2020-06-01 12:15:00;31;32;30;19;16;48;39;23
2020-06-01 12:30:00;40;42;31;14;14;46;40;43
2020-06-01 12:45:00;31;42;22;14;17;45;41;34
2020-06-01 13:00:00;37;44;16;12;16;46;45;39
2020-06-01 13:15:00;38;45;27;19;22;66;52;39
2020-06-01 13:30:00;45;52;30;14;15;48;51;39
2020-06-01 13:45:00;40;37;20;14;14;48;53;49
2020-06-01 14:00:00;39;52;18;44;49;68;51;39
2020-06-01 14:15:00;33;46;31;24;24;60;47;28
2020-06-01 14:30:00;54;47;39;33;32;74;60;40
2020-06-01 14:45:00;45;50;29;76;21;77;58;47
2020-06-01 15:00:00;41;47;23;30;25;73;39;36
2020-06-01 15:15:00;43;52;42;21;18;53;44;43
2020-06-01 15:30:00;46;53;27;18;15;65;55;30
2020-06-01 15:45:00;38;35;27;19;25;75;45;37
2020-06-01 16:00:00;46;44;29;25;23;65;54;45
2020-06-01 16:15:00;38;48;21;17;18;59;63;53
2020-06-01 16:30:00;48;46;32;25;18;71;62;53
2020-06-01 16:45:00;49;51;35;28;26;81;55;43
