DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-06-12 00:00:00;0;11;2;9;8;2;0;0;0;0;0;0;0
2020-06-12 00:15:00;0;15;7;16;5;2;0;0;0;0;0;0;0
2020-06-12 00:30:00;1;9;5;14;8;0;0;0;0;0;0;0;0
2020-06-12 00:45:00;0;10;2;14;4;1;1;2;0;0;0;0;0
2020-06-12 01:00:00;0;15;4;11;3;0;0;0;0;0;0;0;0
2020-06-12 01:15:00;0;4;1;9;9;0;0;0;0;0;0;0;0
2020-06-12 01:30:00;1;5;8;6;3;0;1;0;0;0;0;0;0
2020-06-12 01:45:00;0;6;4;3;3;0;2;3;0;0;0;0;0
2020-06-12 02:00:00;0;8;0;4;3;0;0;0;0;0;0;0;0
2020-06-12 02:15:00;0;9;0;6;3;0;0;0;0;0;0;0;0
2020-06-12 02:30:00;0;8;0;4;2;1;0;0;0;0;0;0;0
2020-06-12 02:45:00;0;1;0;7;2;0;0;1;0;0;0;0;0
2020-06-12 03:00:00;0;5;3;3;6;0;0;0;0;0;0;0;0
2020-06-12 03:15:00;0;7;1;5;1;0;0;0;0;0;0;0;0
2020-06-12 03:30:00;0;7;0;10;1;0;0;0;0;0;0;0;0
2020-06-12 03:45:00;0;1;2;5;2;0;0;0;0;0;0;0;0
2020-06-12 04:00:00;0;3;1;4;3;1;0;0;0;0;0;0;0
2020-06-12 04:15:00;1;4;5;7;3;1;0;0;0;0;0;0;0
2020-06-12 04:30:00;3;10;5;8;1;0;0;0;0;0;0;0;0
2020-06-12 04:45:00;0;18;4;11;3;1;2;2;0;0;0;0;0
2020-06-12 05:00:00;0;15;6;10;2;0;0;0;0;0;0;0;0
2020-06-12 05:15:00;0;22;10;13;9;1;1;3;0;0;0;0;0
2020-06-12 05:30:00;5;36;10;35;21;2;1;3;0;0;0;0;0
2020-06-12 05:45:00;10;29;10;33;16;5;0;1;0;0;0;0;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;8;28;27;42;30;10;4;12;0;0;0;0;0
2020-06-12 06:30:00;9;42;30;46;41;11;4;6;7;0;0;0;0
2020-06-12 06:45:00;10;55;32;45;26;9;6;9;0;0;0;0;0
2020-06-12 07:00:00;16;44;43;42;28;10;12;14;4;2;0;0;0
2020-06-12 07:15:00;14;35;42;42;25;14;10;8;14;0;5;0;0
2020-06-12 07:30:00;18;61;48;37;36;13;10;9;3;0;4;0;0
2020-06-12 07:45:00;19;50;39;36;63;23;7;23;18;0;6;0;0
2020-06-12 08:00:00;30;50;43;40;32;21;14;21;5;1;0;0;0
2020-06-12 08:15:00;26;57;33;53;25;23;23;22;0;0;2;0;0
2020-06-12 08:30:00;31;51;43;56;25;18;18;28;4;0;3;0;0
2020-06-12 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 09:15:00;38;64;66;60;41;22;21;33;10;0;22;0;0
2020-06-12 09:30:00;38;73;71;66;52;23;24;32;3;0;7;0;0
2020-06-12 09:45:00;37;67;70;74;49;25;24;39;7;0;11;0;0
2020-06-12 10:00:00;34;78;80;64;58;24;29;29;7;0;6;0;0
2020-06-12 10:15:00;42;75;85;79;58;25;34;40;7;0;5;3;3
2020-06-12 10:30:00;41;79;93;79;60;20;25;41;15;0;1;0;0
2020-06-12 10:45:00;37;84;80;75;64;17;39;49;12;0;7;0;0
2020-06-12 11:00:00;34;78;87;82;53;27;25;36;7;0;12;0;0
2020-06-12 11:15:00;37;83;68;85;53;19;20;37;14;0;16;0;0
2020-06-12 11:30:00;36;86;92;79;63;20;25;38;15;0;34;6;0
2020-06-12 11:45:00;43;72;74;78;57;26;39;36;9;1;4;0;0
2020-06-12 12:00:00;33;83;79;73;65;27;30;39;24;4;4;0;0
2020-06-12 12:15:00;38;84;92;76;40;20;38;37;20;0;8;0;0
2020-06-12 12:30:00;46;87;110;91;63;21;35;34;26;2;6;4;0
2020-06-12 12:45:00;28;92;78;76;56;14;32;30;7;0;5;0;0
2020-06-12 13:00:00;37;83;98;78;53;28;23;35;11;0;2;2;0
2020-06-12 13:15:00;35;87;91;81;64;23;27;29;8;3;14;0;0
2020-06-12 13:30:00;34;73;75;75;64;21;29;39;3;0;10;0;0
2020-06-12 13:45:00;26;83;84;72;47;18;29;45;8;0;0;0;0
2020-06-12 14:00:00;30;90;96;83;60;18;20;29;9;0;10;0;0
2020-06-12 14:15:00;30;102;96;74;49;24;25;31;10;0;10;0;0
