DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-10-15 00:00:00;4;4;10;2;7;6;1;0;4;1;0;0;0;0
2020-10-15 00:15:00;4;4;7;4;4;4;4;1;0;2;0;0;0;0
2020-10-15 00:30:00;1;5;14;0;6;6;3;0;0;2;0;0;0;0
2020-10-15 00:45:00;4;0;5;0;1;0;0;0;1;2;0;0;0;0
2020-10-15 01:00:00;4;5;9;0;3;5;2;0;2;2;0;0;0;0
2020-10-15 01:15:00;1;2;10;0;3;5;3;0;2;4;0;0;0;0
2020-10-15 01:30:00;1;1;2;0;5;5;0;0;1;0;0;0;0;0
2020-10-15 01:45:00;2;1;4;0;5;1;0;0;2;2;0;0;0;0
2020-10-15 02:00:00;0;1;3;0;4;4;1;0;0;3;0;0;0;0
2020-10-15 02:15:00;1;1;2;0;3;1;1;0;0;2;0;0;0;0
2020-10-15 02:30:00;3;0;3;0;3;2;1;0;0;4;0;0;0;0
2020-10-15 02:45:00;1;4;1;0;3;6;1;0;2;2;0;0;0;0
2020-10-15 03:00:00;3;2;4;0;2;4;1;1;1;2;0;0;0;0
2020-10-15 03:15:00;3;0;5;0;3;4;2;0;1;4;0;0;0;0
2020-10-15 03:30:00;1;6;6;0;1;2;1;0;1;1;0;0;0;0
2020-10-15 03:45:00;2;0;4;0;1;4;1;0;2;3;0;0;0;0
2020-10-15 04:00:00;4;1;10;2;4;4;1;1;1;4;0;0;0;0
2020-10-15 04:15:00;5;5;8;1;3;3;0;0;2;3;0;0;0;0
2020-10-15 04:30:00;2;9;10;1;8;6;1;1;3;7;0;0;0;0
2020-10-15 04:45:00;15;20;19;0;10;8;2;0;4;5;0;0;0;0
2020-10-15 05:00:00;31;42;19;3;10;9;2;0;12;8;0;0;0;0
2020-10-15 05:15:00;92;84;43;15;15;16;11;3;9;16;0;0;0;0
2020-10-15 05:30:00;80;56;40;23;13;27;21;10;15;19;0;0;0;0
2020-10-15 05:45:00;94;56;55;24;21;28;19;6;50;60;0;0;0;0
2020-10-15 06:00:00;53;40;41;28;16;20;21;6;39;60;0;0;0;0
2020-10-15 06:15:00;74;54;58;31;34;50;21;6;39;51;0;0;0;0
2020-10-15 06:30:00;113;69;66;41;35;59;31;11;37;43;0;0;0;0
2020-10-15 06:45:00;121;80;105;62;35;55;15;13;25;25;0;0;0;0
2020-10-15 07:00:00;113;81;92;52;42;54;37;14;28;28;0;0;0;0
2020-10-15 07:15:00;118;75;94;63;69;91;57;23;37;31;0;0;0;0
2020-10-15 07:30:00;125;112;90;58;74;71;82;45;65;60;0;0;0;0
2020-10-15 07:45:00;121;105;105;92;44;58;55;34;49;39;0;0;0;0
2020-10-15 08:00:00;107;88;90;67;40;67;35;20;35;43;0;0;0;0
2020-10-15 08:15:00;92;47;81;62;51;68;38;22;46;58;0;0;0;0
2020-10-15 08:30:00;84;55;93;55;62;82;44;20;34;59;0;0;0;0
2020-10-15 08:45:00;69;49;89;53;44;54;39;20;43;42;0;0;0;0
2020-10-15 09:00:00;69;45;102;47;49;64;35;19;35;44;0;0;0;0
2020-10-15 09:15:00;56;32;95;55;43;74;40;23;33;36;0;0;0;0
2020-10-15 09:30:00;52;37;99;47;53;70;37;18;40;40;0;0;0;0
2020-10-15 09:45:00;55;47;91;49;48;62;35;16;38;33;0;0;0;0
2020-10-15 10:00:00;37;38;100;51;49;57;40;12;37;43;0;0;0;0
2020-10-15 10:15:00;52;33;101;35;63;80;32;8;37;34;0;0;0;0
2020-10-15 10:30:00;53;46;103;51;71;81;33;16;41;47;0;0;0;0
2020-10-15 10:45:00;46;42;97;43;68;81;35;17;42;43;0;0;0;0
2020-10-15 11:00:00;58;49;103;55;55;65;38;21;32;43;0;0;0;0
2020-10-15 11:15:00;53;51;91;36;64;86;32;20;40;49;0;0;0;0
