DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-11-06 00:00:00;8;4;3;5;0;6;1;1;0;2;1
2020-11-06 00:15:00;9;10;2;2;0;8;7;0;1;4;2
2020-11-06 00:30:00;6;3;0;2;2;4;4;2;0;1;1
2020-11-06 00:45:00;9;6;0;1;0;6;3;0;1;2;1
2020-11-06 01:00:00;9;6;1;1;0;9;5;1;0;1;1
2020-11-06 01:15:00;4;6;1;0;0;9;3;0;0;2;0
2020-11-06 01:30:00;4;4;4;1;2;0;2;0;1;1;0
2020-11-06 01:45:00;5;1;1;1;0;6;2;0;2;4;2
2020-11-06 02:00:00;12;10;1;0;0;3;3;1;1;1;1
2020-11-06 02:15:00;2;2;1;0;0;3;0;0;0;0;0
2020-11-06 02:30:00;15;10;1;2;1;7;2;1;0;1;1
2020-11-06 02:45:00;5;2;0;2;2;7;5;1;0;2;1
2020-11-06 03:00:00;5;4;0;2;0;6;2;0;0;1;1
2020-11-06 03:15:00;6;6;0;2;0;6;2;1;0;0;0
2020-11-06 03:30:00;7;2;2;0;0;8;3;1;1;3;0
2020-11-06 03:45:00;7;4;1;1;1;9;4;3;1;0;0
2020-11-06 04:00:00;8;3;0;2;2;7;7;2;0;0;0
2020-11-06 04:15:00;10;1;0;0;0;15;9;2;0;0;0
2020-11-06 04:30:00;18;7;2;3;2;25;4;0;7;8;6
2020-11-06 04:45:00;19;15;0;4;4;33;15;2;0;3;2
2020-11-06 05:00:00;26;14;6;14;9;71;64;3;3;4;4
2020-11-06 05:15:00;36;18;11;16;7;120;104;1;4;11;9
2020-11-06 05:30:00;48;49;13;24;16;107;97;3;4;13;7
2020-11-06 05:45:00;91;103;21;28;16;83;80;10;10;21;9
2020-11-06 06:00:00;107;112;25;24;12;65;90;5;8;14;6
2020-11-06 06:15:00;87;91;12;28;13;82;87;8;7;24;15
2020-11-06 06:30:00;70;57;23;43;12;94;102;10;15;20;8
2020-11-06 06:45:00;65;61;17;39;18;77;84;11;15;30;6
2020-11-06 07:00:00;55;60;9;42;12;89;81;11;12;22;7
2020-11-06 07:15:00;66;52;14;49;15;76;84;12;13;20;7
2020-11-06 07:30:00;68;67;14;43;21;73;80;15;21;23;10
2020-11-06 07:45:00;71;61;11;70;23;75;79;20;28;38;14
2020-11-06 08:00:00;56;48;13;50;15;66;59;16;11;24;11
2020-11-06 08:15:00;62;69;13;50;19;67;61;19;22;37;15
2020-11-06 08:30:00;73;52;10;48;16;75;62;13;22;51;20
2020-11-06 08:45:00;60;67;15;48;11;67;57;21;15;30;16
2020-11-06 09:00:00;61;67;17;52;17;74;60;17;24;47;28
2020-11-06 09:15:00;64;60;20;58;17;52;80;21;35;36;17
2020-11-06 09:30:00;62;62;24;47;25;59;54;14;24;35;13
2020-11-06 09:45:00;73;76;25;70;19;75;65;21;34;44;18
