DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-11-01 00:00:00;16;26;18;16;4;1;0
2019-11-01 00:15:00;14;32;19;19;1;1;0
2019-11-01 00:30:00;20;26;18;12;2;4;0
2019-11-01 00:45:00;19;20;16;8;0;5;0
2019-11-01 01:00:00;15;27;20;17;5;2;0
2019-11-01 01:15:00;13;23;24;14;2;5;0
2019-11-01 01:30:00;28;44;21;20;2;1;0
2019-11-01 01:45:00;18;33;12;14;2;3;0
2019-11-01 02:00:00;16;24;16;11;1;6;0
2019-11-01 02:15:00;16;20;14;10;1;1;0
2019-11-01 02:30:00;12;18;12;10;4;1;0
2019-11-01 02:45:00;9;16;10;9;3;1;0
2019-11-01 03:00:00;13;9;10;9;1;2;0
2019-11-01 03:15:00;9;14;9;10;1;1;0
2019-11-01 03:30:00;12;20;11;8;3;0;0
2019-11-01 03:45:00;7;9;11;9;3;2;0
2019-11-01 04:00:00;13;9;6;9;2;1;0
2019-11-01 04:15:00;3;3;4;4;1;2;0
2019-11-01 04:30:00;14;18;13;10;4;2;0
2019-11-01 04:45:00;7;11;9;5;0;0;0
2019-11-01 05:00:00;10;15;28;10;2;4;0
2019-11-01 05:15:00;18;20;21;8;7;1;0
2019-11-01 05:30:00;22;29;34;24;5;3;0
2019-11-01 05:45:00;73;87;35;18;5;4;0
2019-11-01 06:00:00;115;137;22;31;1;4;0
2019-11-01 06:15:00;43;56;20;16;3;2;0
2019-11-01 06:30:00;25;34;31;21;3;6;0
2019-11-01 06:45:00;12;21;9;14;0;5;0
2019-11-01 07:00:00;15;29;16;15;2;2;0
2019-11-01 07:15:00;16;24;14;15;1;4;0
2019-11-01 07:30:00;28;25;27;13;5;3;0
2019-11-01 07:45:00;13;23;24;14;2;2;0
2019-11-01 08:00:00;26;39;33;22;9;2;0
2019-11-01 08:15:00;23;29;37;16;1;2;0
2019-11-01 08:30:00;24;41;39;33;9;5;0
2019-11-01 08:45:00;42;47;46;32;5;8;0
2019-11-01 09:00:00;44;65;62;38;1;7;0
2019-11-01 09:15:00;36;55;51;34;5;5;0
2019-11-01 09:30:00;42;51;66;54;5;4;0
2019-11-01 09:45:00;53;72;65;52;10;5;0
2019-11-01 10:00:00;53;75;72;67;231;6;0
2019-11-01 10:15:00;60;80;97;65;11;7;0
2019-11-01 10:30:00;61;96;97;72;11;13;0
2019-11-01 10:45:00;63;98;83;67;41;8;0
2019-11-01 11:00:00;73;104;101;73;6;8;0
2019-11-01 11:15:00;65;93;90;75;15;10;0
2019-11-01 11:30:00;71;103;117;94;15;22;0
2019-11-01 11:45:00;64;106;127;76;27;17;0
2019-11-01 12:00:00;73;112;138;94;28;18;0
2019-11-01 12:15:00;65;113;86;82;39;11;0
2019-11-01 12:30:00;66;96;91;80;13;11;6
2019-11-01 12:45:00;74;118;109;97;14;8;0
2019-11-01 13:00:00;116;143;135;106;16;30;0
2019-11-01 13:15:00;93;115;133;100;11;46;0
2019-11-01 13:30:00;86;110;105;91;13;40;0
2019-11-01 13:45:00;90;133;93;141;16;22;0
2019-11-01 14:00:00;103;149;83;86;11;20;0
2019-11-01 14:15:00;112;164;96;96;13;9;0
2019-11-01 14:30:00;95;122;97;85;12;16;0
2019-11-01 14:45:00;80;119;104;118;15;8;0
2019-11-01 15:00:00;72;111;98;83;11;13;0
2019-11-01 15:15:00;65;92;88;88;80;11;0
2019-11-01 15:30:00;89;105;102;92;16;21;0
2019-11-01 15:45:00;96;119;114;99;10;19;0
2019-11-01 16:00:00;103;132;99;105;10;24;0
2019-11-01 16:15:00;93;124;94;95;14;13;0
2019-11-01 16:30:00;83;120;98;114;8;9;0
2019-11-01 16:45:00;81;121;96;104;10;15;0
2019-11-01 17:00:00;66;106;84;84;21;15;0
2019-11-01 17:15:00;74;114;90;106;20;12;0
2019-11-01 17:30:00;88;106;90;92;19;8;0
2019-11-01 17:45:00;80;120;110;89;13;4;0
2019-11-01 18:00:00;64;94;74;77;154;11;0
2019-11-01 18:15:00;61;88;93;97;9;11;0
2019-11-01 18:30:00;77;99;69;65;6;12;0
2019-11-01 18:45:00;54;81;58;83;12;5;0
2019-11-01 19:00:00;53;93;76;80;13;12;1
2019-11-01 19:15:00;53;80;54;65;9;11;0
2019-11-01 19:30:00;62;86;79;75;6;10;0
2019-11-01 19:45:00;46;61;64;69;5;8;0
2019-11-01 20:00:00;52;82;59;71;2;10;0
2019-11-01 20:15:00;42;67;52;63;8;14;0
2019-11-01 20:30:00;48;59;42;45;5;10;0
2019-11-01 20:45:00;29;44;49;40;7;5;0
2019-11-01 21:00:00;30;55;43;34;6;6;0
2019-11-01 21:15:00;34;57;42;31;10;6;0
2019-11-01 21:30:00;27;45;56;46;9;8;0
2019-11-01 21:45:00;45;51;60;32;3;7;0
2019-11-01 22:00:00;43;83;50;32;2;7;0
2019-11-01 22:15:00;40;52;48;35;3;5;0
2019-11-01 22:30:00;53;72;48;31;3;5;0
2019-11-01 22:45:00;36;38;30;20;2;3;0
2019-11-01 23:00:00;27;47;30;29;0;5;0
2019-11-01 23:15:00;21;27;29;20;2;4;0
2019-11-01 23:30:00;20;41;24;29;3;3;0
2019-11-01 23:45:00;13;21;28;12;5;3;0
