DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-04-28 00:00:00;4;0;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2020-04-28 00:15:00;2;0;0;0;0;0;4;3;2;0;0;0;0;0;0;0;0;0
2020-04-28 00:30:00;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-28 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 01:00:00;4;0;2;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0
2020-04-28 01:15:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 01:30:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-04-28 02:00:00;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 02:30:00;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 02:45:00;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:00:00;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:15:00;6;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-28 03:30:00;255;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;4;1;2;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0
2020-04-28 04:00:00;6;0;0;0;0;0;4;1;3;0;0;0;0;0;0;0;0;0
2020-04-28 04:15:00;1;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0
2020-04-28 04:30:00;3;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-04-28 04:45:00;11;1;0;0;0;0;7;0;3;0;0;0;0;0;0;0;0;0
2020-04-28 05:00:00;13;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0
2020-04-28 05:15:00;275;3;3;0;0;0;15;3;2;0;0;0;0;0;0;0;0;0
2020-04-28 05:30:00;33;5;4;0;0;0;17;3;2;0;0;0;0;0;0;0;0;0
2020-04-28 05:45:00;281;5;2;0;0;0;19;4;4;0;0;0;0;0;0;1;2;0
2020-04-28 06:00:00;40;4;5;0;0;0;13;7;4;0;0;0;0;0;0;0;0;0
2020-04-28 06:15:00;56;3;8;0;0;0;28;8;7;0;0;0;0;0;0;0;0;0
2020-04-28 06:30:00;43;10;6;0;0;0;22;6;8;0;0;0;0;0;0;0;0;0
2020-04-28 06:45:00;57;7;14;0;0;0;39;10;14;0;0;0;0;0;0;0;0;0
2020-04-28 07:00:00;49;12;13;0;0;0;26;9;4;0;0;0;1;0;0;0;0;0
2020-04-28 07:15:00;99;8;14;0;0;0;46;11;11;0;0;0;0;0;0;0;0;0
2020-04-28 07:30:00;76;5;17;0;0;0;72;11;11;0;0;0;0;0;0;0;0;0
2020-04-28 07:45:00;66;18;17;0;0;0;60;13;20;0;0;0;0;0;0;1;0;0
2020-04-28 08:00:00;58;6;8;0;0;0;51;10;13;0;0;0;0;0;0;0;0;0
2020-04-28 08:15:00;50;11;16;0;0;0;37;6;12;0;0;0;0;0;0;0;0;0
2020-04-28 08:30:00;278;9;17;0;0;0;43;13;17;0;0;0;0;0;0;0;0;0
