2020-09-09 00:00:00;6;3;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 00:15:00;12;10;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 00:30:00;8;4;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 00:45:00;9;3;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 01:00:00;8;8;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 01:15:00;5;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 01:30:00;13;3;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 01:45:00;4;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 02:00:00;4;3;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 02:15:00;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 02:30:00;7;4;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 02:45:00;2;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 03:00:00;6;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 03:15:00;7;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 03:30:00;5;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 03:45:00;9;3;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 04:00:00;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 04:15:00;8;4;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 04:30:00;16;4;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 04:45:00;17;2;12;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 05:00:00;23;7;12;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 05:15:00;74;27;34;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 05:30:00;65;50;30;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 05:45:00;51;59;40;107;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 06:00:00;63;53;53;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 06:15:00;72;52;37;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 06:30:00;71;69;61;136;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-09-09 06:45:00;91;105;49;127;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-09 07:00:00;73;99;51;102;16;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-09-09 07:15:00;121;116;59;160;7;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-09-09 07:30:00;114;134;64;131;16;0;0;0;4;13;0;0;0;0;0;0;0;0;0;0
