DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-11-12 00:00:00;6;3;2;1;2;5;6;3;3;3;0;0
2019-11-12 00:15:00;6;7;0;1;1;7;4;7;6;6;0;0
2019-11-12 00:30:00;5;5;1;2;2;5;4;3;1;1;0;0
2019-11-12 00:45:00;8;6;1;1;2;11;10;4;3;4;0;0
2019-11-12 01:00:00;2;2;1;0;2;5;7;3;2;2;0;0
2019-11-12 01:15:00;4;1;1;2;3;3;6;1;3;1;0;0
2019-11-12 01:30:00;6;3;0;0;1;4;0;0;2;0;0;0
2019-11-12 01:45:00;5;4;0;0;1;8;2;2;0;1;0;0
2019-11-12 02:00:00;2;2;0;2;2;2;4;2;0;3;0;0
2019-11-12 02:15:00;1;1;0;0;0;0;4;2;5;2;0;0
2019-11-12 02:30:00;2;2;3;0;3;4;5;2;1;1;0;0
2019-11-12 02:45:00;3;2;0;2;2;0;3;4;0;0;0;0
2019-11-12 03:00:00;2;1;0;0;0;3;2;1;1;1;0;0
2019-11-12 03:15:00;0;2;0;0;0;3;1;1;1;0;0;0
2019-11-12 03:30:00;5;3;0;0;0;4;1;1;0;0;0;0
2019-11-12 03:45:00;3;1;0;0;0;0;2;1;1;2;0;0
2019-11-12 04:00:00;2;3;0;1;1;6;6;4;1;3;0;0
2019-11-12 04:15:00;3;5;0;1;1;8;6;3;2;2;0;0
2019-11-12 04:30:00;9;8;1;0;1;6;6;3;12;5;0;0
2019-11-12 04:45:00;11;6;0;3;3;8;8;5;11;2;0;0
2019-11-12 05:00:00;24;14;1;5;9;21;17;6;15;4;0;0
2019-11-12 05:15:00;42;16;2;12;14;43;39;8;26;4;0;0
2019-11-12 05:30:00;44;23;5;8;11;50;51;10;49;6;3;4
2019-11-12 05:45:00;56;28;5;11;14;64;78;34;45;14;4;6
2019-11-12 06:00:00;62;38;6;11;10;69;77;42;42;10;4;7
2019-11-12 06:15:00;69;40;4;10;14;102;120;63;37;23;5;26
2019-11-12 06:30:00;77;31;2;14;20;160;161;70;67;14;3;2
2019-11-12 06:45:00;73;40;4;13;16;190;160;91;84;20;13;54
2019-11-12 07:00:00;71;36;3;24;19;201;187;88;58;20;2;128
2019-11-12 07:15:00;80;48;6;39;50;242;187;111;67;22;4;8
2019-11-12 07:30:00;99;48;4;38;42;250;154;111;90;38;3;46
2019-11-12 07:45:00;90;57;13;30;35;197;130;117;104;19;12;6
2019-11-12 08:00:00;78;41;12;20;23;157;123;97;74;29;4;17
2019-11-12 08:15:00;83;43;9;22;23;145;128;77;64;22;6;10
2019-11-12 08:30:00;75;31;5;34;15;109;130;74;69;18;5;3
2019-11-12 08:45:00;70;39;9;14;19;134;127;72;70;18;3;7
2019-11-12 09:00:00;58;32;7;16;15;87;98;70;52;13;5;0
2019-11-12 09:15:00;70;40;3;14;19;87;80;57;62;44;4;35
2019-11-12 09:30:00;49;30;7;11;10;94;85;63;45;24;2;0
2019-11-12 09:45:00;74;40;11;19;17;100;94;55;63;16;4;5
2019-11-12 10:00:00;65;42;8;14;14;79;75;48;61;12;4;1
2019-11-12 10:15:00;76;44;6;17;23;78;77;55;62;24;4;6
2019-11-12 10:30:00;68;35;2;11;13;62;79;54;57;9;0;0
2019-11-12 10:45:00;85;44;2;12;14;61;84;50;57;8;7;6
2019-11-12 11:00:00;75;53;10;12;14;70;70;41;68;15;2;3
2019-11-12 11:15:00;64;48;8;12;15;63;57;46;52;14;2;2
2019-11-12 11:30:00;70;58;7;16;16;67;61;42;57;17;11;5
2019-11-12 11:45:00;72;50;10;13;13;68;65;44;53;23;0;5
2019-11-12 12:00:00;76;48;5;18;15;67;76;53;68;13;2;12
2019-11-12 12:15:00;87;47;9;12;14;74;69;44;74;18;1;1
2019-11-12 12:30:00;94;63;6;20;28;63;61;44;77;15;10;50
2019-11-12 12:45:00;85;62;8;12;17;71;76;54;60;24;7;9
2019-11-12 13:00:00;89;58;4;14;19;65;73;41;89;12;2;4
2019-11-12 13:15:00;106;72;13;23;33;94;86;71;85;13;4;13
2019-11-12 13:30:00;81;66;8;14;22;101;111;63;76;17;4;19
2019-11-12 13:45:00;89;71;5;13;19;82;100;52;71;21;3;14
2019-11-12 14:00:00;99;70;6;21;27;93;84;85;82;30;2;5
2019-11-12 14:15:00;104;68;11;13;23;92;71;49;84;19;2;15
2019-11-12 14:30:00;120;95;7;16;26;90;60;92;69;17;3;11
2019-11-12 14:45:00;103;70;13;22;26;98;68;69;92;15;17;27
2019-11-12 15:00:00;124;89;9;16;19;86;78;54;104;28;6;10
2019-11-12 15:15:00;120;100;4;17;19;96;73;69;100;15;11;13
2019-11-12 15:30:00;150;107;6;21;23;129;61;60;120;15;4;56
2019-11-12 15:45:00;146;101;10;18;25;101;83;73;108;28;5;3
2019-11-12 16:00:00;156;113;10;17;22;113;78;63;129;18;3;0
2019-11-12 16:15:00;172;140;10;20;39;121;74;64;138;24;22;16
2019-11-12 16:30:00;177;119;11;23;37;135;66;68;141;25;4;9
2019-11-12 16:45:00;147;112;16;32;38;137;64;67;143;22;11;40
2019-11-12 17:00:00;155;106;10;30;34;134;85;60;112;16;5;4
2019-11-12 17:15:00;166;125;8;20;32;180;66;75;118;21;2;3
2019-11-12 17:30:00;149;109;11;28;35;108;76;61;90;27;9;12
2019-11-12 17:45:00;127;94;10;21;24;117;68;75;88;15;6;44
2019-11-12 18:00:00;122;61;12;18;29;73;67;60;84;14;20;22
2019-11-12 18:15:00;97;78;7;12;21;77;69;50;108;19;4;16
2019-11-12 18:30:00;89;57;10;17;32;83;91;60;84;7;8;4
2019-11-12 18:45:00;77;51;12;13;19;72;61;53;60;13;4;8
2019-11-12 19:00:00;64;40;8;9;17;67;71;40;57;11;2;25
2019-11-12 19:15:00;50;36;4;10;20;62;56;45;57;15;1;4
2019-11-12 19:30:00;58;30;9;7;16;63;53;39;49;13;1;0
2019-11-12 19:45:00;57;49;9;5;12;43;66;35;34;14;3;4
2019-11-12 20:00:00;50;29;2;13;15;43;41;34;43;7;5;1
2019-11-12 20:15:00;42;39;6;8;15;41;55;45;35;12;0;1
2019-11-12 20:30:00;35;24;3;9;10;28;43;33;40;15;6;4
2019-11-12 20:45:00;38;19;0;8;13;31;29;21;38;14;8;13
2019-11-12 21:00:00;37;32;2;7;11;28;28;15;44;15;0;2
2019-11-12 21:15:00;61;29;5;5;14;29;29;15;44;7;0;0
2019-11-12 21:30:00;50;27;2;6;7;19;31;20;39;9;4;1
2019-11-12 21:45:00;39;17;1;3;6;24;24;17;33;10;0;0
2019-11-12 22:00:00;28;29;8;8;12;37;34;17;23;8;1;0
2019-11-12 22:15:00;43;25;7;8;15;34;34;27;29;11;2;12
2019-11-12 22:30:00;28;19;4;2;7;22;20;15;13;5;0;1
2019-11-12 22:45:00;20;13;2;3;7;14;24;14;25;2;0;0
2019-11-12 23:00:00;23;9;0;5;3;6;14;12;14;8;0;0
2019-11-12 23:15:00;10;7;3;4;10;21;15;12;6;6;0;0
2019-11-12 23:30:00;8;8;3;2;4;9;8;3;5;1;0;0
2019-11-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
