DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-09-04 00:00:00;4;3;3;6;4;8;5;4;4
2019-09-04 00:15:00;9;3;5;7;2;5;3;6;6
2019-09-04 00:30:00;3;4;0;7;2;7;2;1;1
2019-09-04 00:45:00;6;1;3;2;0;5;4;3;3
2019-09-04 01:00:00;7;3;1;5;1;3;4;1;1
2019-09-04 01:15:00;6;1;1;3;1;2;8;3;3
2019-09-04 01:30:00;5;3;1;4;3;3;3;3;3
2019-09-04 01:45:00;1;0;0;5;0;6;0;3;3
2019-09-04 02:00:00;1;1;2;4;0;1;1;2;2
2019-09-04 02:15:00;1;4;4;3;2;0;0;2;2
2019-09-04 02:30:00;8;1;1;3;1;4;2;4;4
2019-09-04 02:45:00;3;2;1;2;0;2;3;2;2
2019-09-04 03:00:00;2;3;0;8;3;1;3;4;4
2019-09-04 03:15:00;1;1;0;1;2;2;2;0;0
2019-09-04 03:30:00;1;1;1;6;2;3;2;1;1
2019-09-04 03:45:00;2;2;1;0;0;2;1;4;4
2019-09-04 04:00:00;1;0;0;4;4;3;1;3;3
2019-09-04 04:15:00;2;0;0;4;4;5;1;2;2
2019-09-04 04:30:00;9;9;4;8;4;5;3;2;2
2019-09-04 04:45:00;7;2;1;4;2;5;10;5;5
2019-09-04 05:00:00;16;9;4;18;8;23;20;5;5
2019-09-04 05:15:00;39;21;2;23;13;22;23;5;5
2019-09-04 05:30:00;37;24;6;36;23;39;32;5;5
2019-09-04 05:45:00;33;21;7;36;40;54;51;8;8
2019-09-04 06:00:00;36;21;5;47;45;38;58;13;13
2019-09-04 06:15:00;32;23;13;38;35;68;78;19;19
2019-09-04 06:30:00;42;37;12;43;27;90;108;21;21
2019-09-04 06:45:00;60;44;8;36;42;116;132;16;16
2019-09-04 07:00:00;52;23;6;37;22;107;115;20;20
2019-09-04 07:15:00;53;27;7;37;26;108;114;20;21
2019-09-04 07:30:00;59;38;11;42;38;118;130;13;12
2019-09-04 07:45:00;62;53;21;40;26;117;111;26;26
2019-09-04 08:00:00;52;43;10;30;23;80;83;11;11
2019-09-04 08:15:00;49;27;18;36;30;80;86;16;16
2019-09-04 08:30:00;48;38;26;30;22;78;88;15;15
2019-09-04 08:45:00;47;35;14;33;33;67;83;21;21
2019-09-04 09:00:00;63;29;20;33;26;53;66;18;18
2019-09-04 09:15:00;53;35;19;39;42;55;61;13;13
2019-09-04 09:30:00;53;30;9;35;30;55;74;14;14
2019-09-04 09:45:00;57;36;16;49;40;65;65;15;15
2019-09-04 10:00:00;58;48;22;37;38;63;65;28;28
2019-09-04 10:15:00;61;46;21;32;33;61;71;27;27
2019-09-04 10:30:00;75;38;17;41;36;59;72;30;30
2019-09-04 10:45:00;67;41;16;51;42;54;58;20;20
2019-09-04 11:00:00;69;35;16;49;44;48;53;17;17
2019-09-04 11:15:00;61;47;13;44;37;50;60;20;20
2019-09-04 11:30:00;78;56;25;44;46;62;46;21;21
2019-09-04 11:45:00;79;48;18;41;52;56;59;21;21
2019-09-04 12:00:00;70;51;21;48;50;55;64;23;23
2019-09-04 12:15:00;74;49;22;48;41;53;51;17;17
2019-09-04 12:30:00;82;49;20;56;45;56;67;24;24
2019-09-04 12:45:00;69;51;15;56;63;48;49;21;21
2019-09-04 13:00:00;64;46;12;55;49;48;61;11;11
2019-09-04 13:15:00;94;66;21;65;61;65;66;17;17
2019-09-04 13:30:00;98;70;19;57;56;60;59;14;14
2019-09-04 13:45:00;84;58;15;52;57;54;63;18;18
2019-09-04 14:00:00;75;45;15;73;66;64;82;23;24
2019-09-04 14:15:00;69;61;12;72;78;59;69;23;22
2019-09-04 14:30:00;88;86;16;93;95;65;76;22;22
2019-09-04 14:45:00;69;48;20;84;88;62;76;26;26
2019-09-04 15:00:00;89;62;16;77;78;68;72;16;15
2019-09-04 15:15:00;92;83;17;78;96;63;69;17;17
2019-09-04 15:30:00;83;72;21;106;90;78;80;35;35
2019-09-04 15:45:00;95;87;23;83;92;66;72;21;21
2019-09-04 16:00:00;108;94;19;91;86;69;83;20;20
