DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-10-25 00:00:00;12;5;3;1;1;13;7;1;0;5;3
2019-10-25 00:15:00;15;10;2;5;0;17;7;4;1;2;0
2019-10-25 00:30:00;9;5;3;4;3;12;3;1;2;4;2
2019-10-25 00:45:00;9;2;3;2;0;4;7;1;2;3;1
2019-10-25 01:00:00;9;6;1;3;2;10;3;1;0;2;1
2019-10-25 01:15:00;10;7;0;0;0;17;4;0;2;6;3
2019-10-25 01:30:00;7;9;1;1;1;11;6;1;0;1;0
2019-10-25 01:45:00;4;5;1;1;0;9;1;0;0;3;0
2019-10-25 02:00:00;13;6;2;1;1;5;2;1;1;1;1
2019-10-25 02:15:00;10;7;2;1;0;11;3;0;1;3;1
2019-10-25 02:30:00;10;6;0;1;1;7;2;0;1;0;0
2019-10-25 02:45:00;7;7;0;2;3;8;3;1;1;3;2
2019-10-25 03:00:00;2;1;0;2;1;10;6;0;1;1;0
2019-10-25 03:15:00;8;4;0;1;1;14;9;2;2;4;0
2019-10-25 03:30:00;6;6;1;0;1;15;7;0;0;1;0
2019-10-25 03:45:00;9;9;1;2;2;14;9;1;2;2;1
2019-10-25 04:00:00;11;12;1;2;0;11;7;0;1;1;1
2019-10-25 04:15:00;12;13;2;3;2;12;8;1;0;1;0
2019-10-25 04:30:00;14;17;3;4;4;20;4;1;4;4;3
2019-10-25 04:45:00;24;19;6;7;6;50;33;3;1;7;4
2019-10-25 05:00:00;22;14;3;16;8;88;75;2;2;6;8
2019-10-25 05:15:00;27;25;12;19;8;123;144;6;6;18;10
2019-10-25 05:30:00;42;40;18;15;15;127;148;6;5;22;9
2019-10-25 05:45:00;80;117;39;37;19;119;150;11;7;19;7
2019-10-25 06:00:00;91;123;18;39;22;120;131;8;13;21;5
2019-10-25 06:15:00;83;87;32;52;16;139;158;9;17;35;14
2019-10-25 06:30:00;60;72;17;68;17;132;161;25;29;37;10
2019-10-25 06:45:00;62;85;35;58;17;103;136;21;13;44;15
2019-10-25 07:00:00;64;54;24;77;19;106;140;27;18;33;13
2019-10-25 07:15:00;67;77;20;83;21;100;138;32;23;43;16
2019-10-25 07:30:00;73;68;23;93;23;116;123;42;29;43;15
2019-10-25 07:45:00;74;98;22;74;25;88;115;49;42;58;16
2019-10-25 08:00:00;70;74;16;60;18;89;90;20;23;52;16
2019-10-25 08:15:00;65;79;28;78;19;89;102;34;25;46;16
2019-10-25 08:30:00;73;84;13;84;21;111;127;21;20;33;15
2019-10-25 08:45:00;75;79;24;67;16;88;106;24;49;45;23
2019-10-25 09:00:00;77;78;20;55;25;68;99;24;28;49;22
2019-10-25 09:15:00;73;78;28;79;18;73;95;28;33;36;16
2019-10-25 09:30:00;78;88;27;58;16;78;92;37;27;52;22
2019-10-25 09:45:00;88;94;35;68;23;78;81;31;40;47;23
2019-10-25 10:00:00;80;96;20;76;18;74;91;29;40;46;20
2019-10-25 10:15:00;76;84;25;62;15;83;101;29;21;57;23
2019-10-25 10:30:00;72;75;23;37;20;65;60;30;25;55;25
2019-10-25 10:45:00;67;92;30;59;20;66;80;31;29;60;28
2019-10-25 11:00:00;92;105;26;55;22;78;92;41;25;64;27
2019-10-25 11:15:00;98;102;35;61;19;80;85;28;47;69;21
2019-10-25 11:30:00;85;111;23;62;25;80;93;27;30;73;21
2019-10-25 11:45:00;98;128;28;82;17;80;103;34;57;79;33
2019-10-25 12:00:00;121;149;45;53;18;81;78;29;38;66;29
2019-10-25 12:15:00;84;133;36;71;23;79;86;30;44;78;29
2019-10-25 12:30:00;109;136;44;67;34;74;103;31;41;89;30
2019-10-25 12:45:00;108;155;49;75;26;76;78;23;59;80;21
2019-10-25 13:00:00;99;129;37;59;25;95;93;27;64;103;35
2019-10-25 13:15:00;117;145;33;61;20;69;99;29;75;101;32
2019-10-25 13:30:00;122;144;47;74;19;90;91;44;66;107;20
2019-10-25 13:45:00;120;144;41;58;23;92;96;23;46;80;26
2019-10-25 14:00:00;112;133;44;67;28;65;83;46;50;81;27
2019-10-25 14:15:00;101;145;35;65;26;68;81;39;68;103;20
2019-10-25 14:30:00;138;162;40;50;18;53;69;32;52;81;25
2019-10-25 14:45:00;138;176;42;75;28;90;96;37;41;100;31
2019-10-25 15:00:00;130;170;35;67;19;79;88;45;41;78;20
2019-10-25 15:15:00;142;179;53;116;24;114;85;22;47;87;32
2019-10-25 15:30:00;156;173;50;78;33;107;83;35;40;82;25
2019-10-25 15:45:00;141;168;34;59;23;98;101;32;51;90;26
2019-10-25 16:00:00;129;147;42;77;26;82;94;29;39;74;28
2019-10-25 16:15:00;128;151;38;75;20;88;96;43;54;80;34
2019-10-25 16:30:00;139;152;46;72;24;93;103;43;49;77;26
2019-10-25 16:45:00;126;149;55;78;27;77;78;31;52;73;23
2019-10-25 17:00:00;124;139;43;76;22;94;79;41;42;66;21
2019-10-25 17:15:00;141;159;46;75;20;97;103;39;38;73;20
