DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-12-09 00:00:00;4;2;4;10;0;0;0;0;0;0;0;0
2019-12-09 00:15:00;11;2;4;8;0;0;0;0;0;0;0;0
2019-12-09 00:30:00;7;3;6;6;0;0;0;0;0;0;0;0
2019-12-09 00:45:00;6;1;7;8;0;0;0;0;0;0;0;0
2019-12-09 01:00:00;0;1;5;6;0;0;0;0;0;0;0;0
2019-12-09 01:15:00;5;3;3;5;0;0;0;0;0;0;0;0
2019-12-09 01:30:00;10;3;4;5;0;0;0;0;0;0;0;0
2019-12-09 01:45:00;3;1;1;1;0;0;0;0;0;0;0;0
2019-12-09 02:00:00;5;2;4;7;0;0;0;0;0;0;0;0
2019-12-09 02:15:00;4;1;1;3;0;0;0;0;0;0;0;0
2019-12-09 02:30:00;7;4;8;5;0;0;0;0;0;0;0;0
2019-12-09 02:45:00;6;2;2;4;0;0;0;0;0;0;0;0
2019-12-09 03:00:00;3;2;5;3;0;0;0;0;0;0;0;0
2019-12-09 03:15:00;5;1;2;1;0;0;0;0;0;0;0;0
2019-12-09 03:30:00;4;0;3;4;0;0;0;0;0;0;0;0
2019-12-09 03:45:00;9;2;10;6;0;0;0;0;0;0;0;0
2019-12-09 04:00:00;6;2;3;5;0;0;0;0;0;0;0;0
2019-12-09 04:15:00;9;1;13;9;0;0;0;0;0;0;0;0
2019-12-09 04:30:00;11;3;12;11;0;0;0;0;0;0;0;0
2019-12-09 04:45:00;15;7;10;14;0;0;0;0;0;0;0;0
2019-12-09 05:00:00;21;2;21;24;0;0;0;0;0;0;0;0
2019-12-09 05:15:00;34;14;30;40;0;0;0;0;0;0;0;0
2019-12-09 05:30:00;61;26;40;57;0;0;0;0;0;0;0;0
2019-12-09 05:45:00;78;46;44;68;0;0;0;0;0;0;0;0
2019-12-09 06:00:00;75;47;56;81;0;0;0;0;0;0;0;0
2019-12-09 06:15:00;83;35;59;95;0;1;0;0;0;0;0;0
2019-12-09 06:30:00;107;82;77;124;0;0;0;0;0;0;0;0
2019-12-09 06:45:00;115;82;73;109;1;8;0;0;2;1;0;0
2019-12-09 07:00:00;119;87;77;113;2;0;0;0;4;1;0;0
2019-12-09 07:15:00;158;108;103;153;9;5;0;0;2;1;0;0
2019-12-09 07:30:00;118;88;88;147;7;0;0;0;1;1;0;0
2019-12-09 07:45:00;128;107;115;144;6;0;0;0;6;7;0;0
2019-12-09 08:00:00;143;103;98;156;2;1;0;0;1;2;0;0
2019-12-09 08:15:00;140;98;83;127;2;15;0;0;8;0;0;0
2019-12-09 08:30:00;156;122;110;112;11;3;0;0;6;4;0;9
2019-12-09 08:45:00;147;109;77;117;1;1;0;0;5;5;0;0
2019-12-09 09:00:00;127;98;81;108;11;0;0;0;0;9;0;0
2019-12-09 09:15:00;128;100;78;100;0;0;0;0;0;0;0;0
2019-12-09 09:30:00;129;97;96;113;1;0;0;0;1;2;0;0
2019-12-09 09:45:00;122;96;70;119;6;1;0;0;3;1;0;0
2019-12-09 10:00:00;138;104;90;112;2;1;0;0;1;1;0;0
2019-12-09 10:15:00;127;78;86;99;0;1;0;0;4;0;0;0
2019-12-09 10:30:00;146;85;91;115;10;0;1;0;0;2;0;0
2019-12-09 10:45:00;117;98;89;135;1;1;0;0;2;1;0;0
2019-12-09 11:00:00;113;96;103;122;0;2;0;0;9;0;1;0
2019-12-09 11:15:00;124;104;94;143;2;6;0;0;3;2;0;0
2019-12-09 11:30:00;124;102;93;127;2;3;0;0;2;1;0;0
2019-12-09 11:45:00;122;102;92;133;11;4;0;0;9;3;0;0
2019-12-09 12:00:00;104;83;91;122;8;5;0;0;7;0;0;0
2019-12-09 12:15:00;135;102;102;155;2;4;0;0;3;3;0;0
