DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-01-24 00:00:00;5;0;3;5;2;2;3;4;3;1;0;0;0;0;0;0;0
2020-01-24 00:15:00;5;0;5;10;0;0;2;6;7;7;0;0;0;0;0;0;0
2020-01-24 00:30:00;4;2;0;5;0;3;7;4;6;1;0;0;0;0;0;0;0
2020-01-24 00:45:00;9;1;1;3;0;2;2;4;6;5;0;0;0;0;0;0;0
2020-01-24 01:00:00;6;1;2;7;2;1;2;3;5;0;0;0;0;0;0;0;0
2020-01-24 01:15:00;4;1;2;0;0;2;2;1;3;5;0;0;0;0;0;0;0
2020-01-24 01:30:00;7;0;0;0;0;1;1;2;1;2;0;0;0;0;0;0;0
2020-01-24 01:45:00;5;0;0;2;0;2;3;1;6;4;0;0;0;0;0;0;0
2020-01-24 02:00:00;3;1;2;3;1;0;1;1;4;0;0;0;0;0;0;0;0
2020-01-24 02:15:00;4;0;3;0;0;0;0;1;2;2;0;0;0;0;0;0;0
2020-01-24 02:30:00;3;1;4;2;0;0;0;2;2;0;0;0;0;0;0;0;0
2020-01-24 02:45:00;3;2;0;0;0;3;5;1;2;1;0;0;0;0;0;0;0
2020-01-24 03:00:00;4;0;1;0;0;0;3;3;7;1;0;0;0;0;0;0;0
2020-01-24 03:15:00;2;4;0;2;0;2;3;2;6;2;0;0;0;0;0;0;0
2020-01-24 03:30:00;5;3;0;1;0;1;1;4;5;3;0;0;0;0;0;0;0
2020-01-24 03:45:00;4;1;1;1;0;0;1;2;5;4;0;0;0;0;0;0;0
2020-01-24 04:00:00;8;2;0;0;0;0;1;0;2;4;0;0;0;0;0;0;0
2020-01-24 04:15:00;5;3;4;1;0;0;0;3;4;3;0;0;0;0;0;0;0
2020-01-24 04:30:00;10;0;2;1;0;1;3;3;7;6;0;0;1;0;0;0;0
2020-01-24 04:45:00;21;5;4;9;3;2;8;7;5;10;0;0;0;0;0;0;0
2020-01-24 05:00:00;47;1;24;36;2;0;6;4;7;9;0;0;0;0;0;0;0
2020-01-24 05:15:00;130;2;49;66;0;1;17;4;11;9;0;0;0;0;0;0;0
2020-01-24 05:30:00;110;2;49;55;2;2;25;27;32;41;0;0;0;0;0;0;0
2020-01-24 05:45:00;63;7;38;55;3;3;15;71;62;78;0;0;0;0;0;0;0
2020-01-24 06:00:00;58;6;36;47;4;9;15;147;53;103;0;0;0;0;0;0;0
2020-01-24 06:15:00;58;12;53;65;6;7;24;35;32;32;0;0;0;0;0;0;0
2020-01-24 06:30:00;96;13;59;67;4;4;32;28;27;34;0;0;0;0;0;0;0
2020-01-24 06:45:00;75;6;67;74;6;8;34;28;24;26;0;0;4;0;0;0;0
2020-01-24 07:00:00;61;14;62;66;10;15;27;32;72;22;0;0;0;0;0;3;0
2020-01-24 07:15:00;59;13;61;76;19;12;30;46;44;24;0;0;0;0;0;0;0
2020-01-24 07:30:00;86;22;81;92;19;22;37;52;49;37;0;4;0;1;0;0;0
2020-01-24 07:45:00;78;17;76;86;18;25;47;31;37;27;1;0;0;0;0;0;0
2020-01-24 08:00:00;67;27;69;83;13;18;38;35;32;30;0;0;0;1;3;10;0
