DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-05-18 00:00:00;4;1;1;0;0;6;4;6;2;3;0
2020-05-18 00:15:00;4;0;0;0;0;2;1;2;1;1;0
2020-05-18 00:30:00;6;1;1;0;0;5;3;5;0;2;0
2020-05-18 00:45:00;7;2;0;0;0;6;4;6;2;1;0
2020-05-18 01:00:00;9;0;3;0;0;4;4;4;0;4;0
2020-05-18 01:15:00;2;0;1;0;0;4;1;4;0;2;0
2020-05-18 01:30:00;4;0;0;0;0;4;3;4;0;1;0
2020-05-18 01:45:00;4;2;2;0;0;0;1;0;0;1;0
2020-05-18 02:00:00;4;1;1;0;0;4;1;3;0;3;0
2020-05-18 02:15:00;1;0;0;0;0;7;2;7;4;2;0
2020-05-18 02:30:00;2;2;2;0;0;4;4;4;2;1;0
2020-05-18 02:45:00;3;0;0;0;0;2;1;2;2;1;0
2020-05-18 03:00:00;2;1;1;0;0;2;6;2;4;7;0
2020-05-18 03:15:00;3;0;0;0;0;1;2;1;1;3;0
2020-05-18 03:30:00;5;1;0;0;0;5;2;5;1;3;0
2020-05-18 03:45:00;7;2;2;0;0;3;1;3;2;1;2
2020-05-18 04:00:00;8;0;0;0;0;4;3;4;0;4;0
2020-05-18 04:15:00;11;0;0;1;0;0;3;0;1;1;0
2020-05-18 04:30:00;11;4;2;0;0;14;4;14;2;3;0
2020-05-18 04:45:00;13;5;4;0;0;8;3;8;3;3;0
2020-05-18 05:00:00;31;2;2;0;0;21;2;21;1;1;0
2020-05-18 05:15:00;53;4;0;0;0;31;10;31;4;5;0
2020-05-18 05:30:00;79;5;5;0;1;53;3;53;2;7;0
2020-05-18 05:45:00;70;5;3;0;0;35;3;35;3;5;0
2020-05-18 06:00:00;73;3;1;0;0;47;7;47;2;6;0
2020-05-18 06:15:00;104;1;1;1;0;44;6;44;4;6;0
2020-05-18 06:30:00;145;5;2;0;1;70;10;66;7;8;0
