DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-05-04 00:00:00;2;2;2;0;0;4;0;4;0;0;0
2020-05-04 00:15:00;4;1;1;0;0;2;1;2;0;1;0
2020-05-04 00:30:00;3;1;0;0;0;3;1;3;2;1;0
2020-05-04 00:45:00;1;0;0;0;0;3;0;3;0;0;0
2020-05-04 01:00:00;6;2;2;0;0;2;1;3;2;2;0
2020-05-04 01:15:00;2;1;1;0;0;4;4;3;2;5;0
2020-05-04 01:30:00;3;0;0;0;0;1;1;1;0;0;0
2020-05-04 01:45:00;5;3;3;2;0;3;3;3;0;1;0
2020-05-04 02:00:00;2;1;2;0;0;3;1;3;0;3;0
2020-05-04 02:15:00;3;0;0;0;0;6;5;6;1;2;0
2020-05-04 02:30:00;7;1;1;0;0;2;1;2;3;6;0
2020-05-04 02:45:00;4;1;1;0;0;4;5;4;1;3;0
2020-05-04 03:00:00;2;0;0;0;0;3;6;3;2;5;0
2020-05-04 03:15:00;9;2;3;0;0;3;1;3;1;6;0
2020-05-04 03:30:00;10;2;2;0;0;4;5;4;1;4;0
2020-05-04 03:45:00;5;2;1;0;0;2;1;2;1;6;0
2020-05-04 04:00:00;7;2;1;0;0;4;2;4;2;2;0
2020-05-04 04:15:00;8;1;0;0;0;5;6;5;2;6;0
2020-05-04 04:30:00;9;1;0;0;0;10;4;10;1;5;0
2020-05-04 04:45:00;8;3;2;0;0;12;5;12;2;1;0
2020-05-04 05:00:00;15;2;0;0;0;19;5;19;5;2;0
2020-05-04 05:15:00;40;1;1;0;0;29;5;29;3;6;0
2020-05-04 05:30:00;59;5;2;0;0;40;3;40;0;3;0
2020-05-04 05:45:00;79;2;0;0;0;40;12;40;6;6;0
2020-05-04 06:00:00;59;5;6;0;0;41;12;42;5;9;0
2020-05-04 06:15:00;88;4;1;1;0;45;2;45;7;7;0
2020-05-04 06:30:00;151;2;1;0;1;68;6;68;3;5;0
2020-05-04 06:45:00;146;3;0;0;0;62;8;62;0;4;0
2020-05-04 07:00:00;148;2;1;0;1;32;13;34;3;6;1
2020-05-04 07:15:00;106;3;1;1;0;42;11;42;3;0;0
2020-05-04 07:30:00;88;3;0;0;0;23;10;23;8;4;0
2020-05-04 07:45:00;154;3;2;1;2;50;10;49;7;6;0
2020-05-04 08:00:00;78;1;1;1;0;33;11;33;5;5;1
2020-05-04 08:15:00;
2020-05-04 08:30:00;
2020-05-04 08:45:00;
2020-05-04 09:00:00;88;2;0;1;2;60;46;59;33;15;2
2020-05-04 09:15:00;112;1;0;0;2;65;40;65;47;16;0
2020-05-04 09:30:00;125;3;0;0;0;72;55;72;42;23;0
2020-05-04 09:45:00;100;3;3;1;2;82;55;92;60;12;2
2020-05-04 10:00:00;98;1;0;2;2;71;57;71;51;16;0
2020-05-04 10:15:00;89;4;1;1;1;87;46;80;48;22;0
