DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-09-16 00:00:00;3;3;0;0;2;1;11;2;4;0;13;0;0
2019-09-16 00:15:00;3;2;0;0;8;9;6;5;3;0;0;0;0
2019-09-16 00:30:00;1;2;0;0;4;5;5;2;4;2;0;0;0
2019-09-16 00:45:00;0;1;0;0;2;4;4;2;6;2;1;0;0
2019-09-16 01:00:00;0;1;0;0;2;3;1;1;2;0;0;0;0
2019-09-16 01:15:00;0;0;0;0;8;8;1;3;2;0;0;0;0
2019-09-16 01:30:00;1;0;0;0;1;3;3;0;0;0;1;0;0
2019-09-16 01:45:00;3;2;0;0;0;2;2;5;1;0;1656;0;0
2019-09-16 02:00:00;0;1;0;0;4;4;2;1;0;0;1908;0;0
2019-09-16 02:15:00;0;1;0;0;3;3;2;0;1;1;1086;0;0
2019-09-16 02:30:00;1;0;0;0;3;1;2;1;1;1;809;0;0
2019-09-16 02:45:00;0;2;0;0;2;0;0;1;0;0;777;0;0
2019-09-16 03:00:00;1;2;0;0;1;1;0;0;0;0;98;0;0
2019-09-16 03:15:00;0;0;0;0;3;3;0;1;0;0;5;0;0
2019-09-16 03:30:00;0;0;0;1;5;4;0;0;1;0;5;0;0
2019-09-16 03:45:00;0;1;0;0;1;2;5;1;1;0;24;0;0
2019-09-16 04:00:00;1;2;0;0;1;1;2;2;0;2;70;0;0
2019-09-16 04:15:00;1;4;0;0;3;3;4;0;4;1;112;0;0
2019-09-16 04:30:00;3;1;0;0;5;4;10;5;3;1;363;0;0
2019-09-16 04:45:00;1;1;0;1;11;10;9;2;1;0;1892;0;0
2019-09-16 05:00:00;4;3;1;0;10;12;17;11;7;4;1415;0;0
2019-09-16 05:15:00;2;3;0;0;19;20;34;26;5;3;1181;0;2
2019-09-16 05:30:00;0;5;1;0;19;26;51;35;20;10;1075;0;0
2019-09-16 05:45:00;12;8;0;0;21;17;55;49;21;6;594;1;1
2019-09-16 06:00:00;7;6;0;0;30;22;39;32;26;6;1685;0;1
2019-09-16 06:15:00;10;8;1;0;31;31;50;54;32;11;1738;0;4
2019-09-16 06:30:00;14;11;2;2;39;40;81;89;30;11;1612;2;1
2019-09-16 06:45:00;13;10;0;0;53;47;104;93;56;27;1210;7;8
2019-09-16 07:00:00;15;13;1;4;54;63;91;82;74;31;185;3;1
2019-09-16 07:15:00;27;23;1;2;51;56;101;97;117;63;3;4;5
2019-09-16 07:30:00;36;26;1;8;68;65;76;91;113;64;5;1;1
2019-09-16 07:45:00;35;41;2;8;94;91;90;77;94;33;5;1;1
2019-09-16 08:00:00;35;21;0;8;80;68;81;77;72;38;10;1;2
2019-09-16 08:15:00;33;18;1;7;76;79;87;48;71;32;7;2;0
2019-09-16 08:30:00;36;27;1;7;74;65;80;53;64;36;4;1;2
2019-09-16 08:45:00;32;18;6;3;55;62;74;39;62;32;1;4;2
2019-09-16 09:00:00;25;21;3;6;50;55;68;35;63;26;4;0;1
2019-09-16 09:15:00;31;26;3;3;44;49;72;36;66;20;6;2;2
2019-09-16 09:30:00;26;21;0;4;57;49;57;29;60;14;1;2;2
2019-09-16 09:45:00;30;18;1;1;48;54;68;25;45;16;3;1;1
2019-09-16 10:00:00;42;20;1;4;55;60;70;35;55;32;5;1;1
2019-09-16 10:15:00;25;21;2;3;53;39;61;19;52;19;2;3;1
2019-09-16 10:30:00;29;27;3;4;48;49;69;23;57;23;5;2;2
2019-09-16 10:45:00;26;21;1;0;61;61;61;32;41;25;5;2;1
2019-09-16 11:00:00;38;19;1;8;62;68;68;32;59;22;3;0;1
2019-09-16 11:15:00;40;21;1;4;66;68;70;21;43;20;4;1;4
2019-09-16 11:30:00;36;23;4;5;68;72;50;29;60;21;5;1;0
2019-09-16 11:45:00;32;36;0;3;65;74;56;32;45;19;5;0;1
2019-09-16 12:00:00;44;28;2;3;66;66;69;28;54;24;6;0;2
2019-09-16 12:15:00;40;37;2;6;66;71;62;22;33;14;5;1;1
2019-09-16 12:30:00;37;34;4;5;67;68;64;26;42;27;6;2;2
2019-09-16 12:45:00;36;38;1;5;66;73;73;37;45;18;8;1;5
2019-09-16 13:00:00;41;34;2;2;72;93;63;35;56;33;10;1;1
2019-09-16 13:15:00;54;41;5;3;77;85;79;41;38;29;5;3;5
2019-09-16 13:30:00;23;27;3;1;56;64;69;49;52;37;6;1;1
2019-09-16 13:45:00;32;31;3;5;69;67;61;29;60;16;1;3;1
2019-09-16 14:00:00;39;31;2;5;79;89;64;35;32;21;3;2;2
2019-09-16 14:15:00;31;42;0;0;104;109;56;27;52;32;3;0;4
2019-09-16 14:30:00;34;24;2;5;122;116;67;28;56;26;7;0;0
2019-09-16 14:45:00;42;41;5;3;99;111;59;32;58;28;4;0;1
2019-09-16 15:00:00;52;41;2;3;109;113;72;27;53;28;5;0;1
2019-09-16 15:15:00;40;36;1;3;117;125;65;35;51;27;7;0;3
2019-09-16 15:30:00;45;44;4;7;129;140;67;46;57;31;2;2;2
2019-09-16 15:45:00;57;58;4;3;120;150;70;40;62;25;4;0;2
2019-09-16 16:00:00;54;57;2;2;140;138;78;38;48;25;4;8;0
2019-09-16 16:15:00;53;52;3;3;135;144;76;43;54;26;8;4;1
2019-09-16 16:30:00;52;60;1;5;112;132;79;39;54;29;12;1;4
2019-09-16 16:45:00;38;36;1;2;119;138;81;41;53;35;4;3;2
2019-09-16 17:00:00;60;54;2;5;109;129;76;45;65;28;8;2;1
2019-09-16 17:15:00;49;43;1;4;105;124;67;38;47;30;8;2;4
2019-09-16 17:30:00;53;32;0;2;100;110;71;44;55;35;3;1;4
2019-09-16 17:45:00;35;27;0;2;82;95;57;30;63;30;7;0;1
2019-09-16 18:00:00;35;33;0;4;79;89;57;28;41;20;4;0;1
2019-09-16 18:15:00;37;38;3;2;58;76;59;33;42;25;5;1;2
2019-09-16 18:30:00;24;28;1;1;62;65;64;26;36;25;4;2;1
2019-09-16 18:45:00;26;19;0;1;59;55;54;31;33;21;4;1;0
2019-09-16 19:00:00;17;25;1;0;46;43;47;19;40;12;4;2;1
2019-09-16 19:15:00;24;26;1;0;38;46;40;21;34;17;3;2;1
2019-09-16 19:30:00;13;12;0;1;33;42;42;35;40;12;0;0;0
2019-09-16 19:45:00;20;17;1;3;46;38;42;15;38;11;2;0;0
2019-09-16 20:00:00;20;22;0;1;42;37;40;17;28;7;3;1;3
2019-09-16 20:15:00;20;14;2;2;39;50;46;16;32;9;8;0;5
2019-09-16 20:30:00;12;15;2;1;39;39;30;15;17;8;4;0;0
2019-09-16 20:45:00;15;14;1;1;26;30;26;8;12;9;4;0;0
2019-09-16 21:00:00;20;13;2;0;27;28;44;23;16;8;4;0;0
2019-09-16 21:15:00;16;12;0;0;21;27;34;17;10;4;5;0;0
2019-09-16 21:30:00;14;13;0;2;21;18;33;20;17;3;1;0;0
2019-09-16 21:45:00;10;13;1;0;22;22;24;14;15;5;3;0;0
2019-09-16 22:00:00;8;12;1;1;41;48;16;7;14;8;1;0;0
2019-09-16 22:15:00;11;10;0;1;27;31;20;15;8;3;0;0;4
2019-09-16 22:30:00;6;4;0;0;10;20;14;8;8;3;0;0;0
2019-09-16 22:45:00;5;4;0;0;17;21;6;7;7;0;0;0;0
2019-09-16 23:00:00;5;4;0;0;9;14;11;3;8;2;0;0;0
2019-09-16 23:15:00;4;3;0;0;13;19;9;5;2;0;0;0;0
2019-09-16 23:30:00;1;1;0;0;3;5;9;6;3;0;0;0;0
2019-09-16 23:45:00;1;2;0;0;6;4;7;5;5;2;0;2;0
