DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-04-23 00:00:00;3;0;0;0;0;0;0;0;0;0;1
2020-04-23 00:15:00;1;1;0;0;0;1;0;1;0;1;1
2020-04-23 00:30:00;3;0;0;0;0;0;0;0;0;0;3
2020-04-23 00:45:00;2;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:00:00;4;1;0;0;0;0;0;0;0;0;0
2020-04-23 01:15:00;1;0;0;0;0;0;0;0;1;0;1
2020-04-23 01:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:45:00;2;0;0;0;0;0;0;0;0;0;0
2020-04-23 02:00:00;0;0;0;0;0;0;0;0;0;0;2
2020-04-23 02:15:00;3;1;0;0;0;0;0;0;0;0;2
2020-04-23 02:30:00;1;0;0;0;0;0;0;0;0;0;1
2020-04-23 02:45:00;3;2;0;0;0;0;0;0;0;0;1
2020-04-23 03:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-04-23 03:15:00;3;1;0;0;0;0;0;0;0;0;2
2020-04-23 03:30:00;1;2;0;0;0;0;0;0;0;0;1
2020-04-23 03:45:00;1;1;0;0;0;0;0;0;0;0;1
2020-04-23 04:00:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-23 04:15:00;1;1;0;0;0;0;0;0;0;0;3
2020-04-23 04:30:00;3;0;1;1;0;0;0;0;0;0;4
2020-04-23 04:45:00;4;1;4;4;1;1;1;0;0;0;2
2020-04-23 05:00:00;6;0;4;5;1;2;1;2;0;1;7
2020-04-23 05:15:00;23;5;10;11;0;1;0;0;1;11;14
2020-04-23 05:30:00;25;4;26;26;0;4;0;1;0;17;19
2020-04-23 05:45:00;22;7;45;45;3;2;3;0;6;45;26
2020-04-23 06:00:00;16;5;31;29;6;7;6;3;1;27;23
2020-04-23 06:15:00;36;7;27;27;4;0;4;0;1;10;24
2020-04-23 06:30:00;34;16;26;24;5;7;5;3;4;13;37
2020-04-23 06:45:00;38;9;12;12;4;0;5;0;3;19;22
2020-04-23 07:00:00;59;12;20;19;6;4;7;4;6;14;21
2020-04-23 07:15:00;42;5;14;13;3;0;3;0;2;15;22
2020-04-23 07:30:00;52;11;29;30;6;2;7;2;4;18;25
2020-04-23 07:45:00;36;14;13;14;7;1;8;1;7;34;28
2020-04-23 08:00:00;36;11;16;14;8;3;8;3;6;13;23
2020-04-23 08:15:00;39;9;15;15;7;4;7;3;4;7;19
2020-04-23 08:30:00;42;5;5;4;6;0;6;0;2;7;26
2020-04-23 08:45:00;43;10;7;7;8;1;8;1;9;4;19
2020-04-23 09:00:00;34;7;11;10;1;2;1;1;2;5;27
2020-04-23 09:15:00;35;2;7;5;10;1;9;1;3;10;28
2020-04-23 09:30:00;31;7;8;7;10;2;10;2;10;8;27
2020-04-23 09:45:00;34;5;5;5;3;2;5;1;2;2;26
2020-04-23 10:00:00;37;8;7;7;10;2;9;3;5;3;30
2020-04-23 10:15:00;43;2;4;4;8;1;8;2;2;4;32
2020-04-23 10:30:00;47;8;5;5;4;2;4;2;7;6;36
2020-04-23 10:45:00;41;4;9;9;6;2;6;3;5;3;26
2020-04-23 11:00:00;38;1;5;5;9;2;9;3;4;7;35
2020-04-23 11:15:00;34;4;5;6;4;2;4;2;2;3;34
2020-04-23 11:30:00;42;4;6;6;13;5;14;5;9;4;33
2020-04-23 11:45:00;31;4;1;1;13;6;13;5;10;4;31
2020-04-23 12:00:00;47;6;10;9;46;23;45;23;49;14;41
2020-04-23 12:15:00;23;0;35;33;11;7;14;7;14;27;46
2020-04-23 12:30:00;33;5;7;7;9;4;10;3;15;10;45
2020-04-23 12:45:00;39;4;8;8;10;4;10;3;7;6;36
2020-04-23 13:00:00;30;6;4;4;9;3;10;3;5;8;34
2020-04-23 13:15:00;35;3;4;3;15;5;16;4;7;2;27
2020-04-23 13:30:00;27;6;5;5;11;3;11;3;12;4;18
2020-04-23 13:45:00;46;6;7;7;22;11;21;11;18;4;38
2020-04-23 14:00:00;66;5;8;8;29;15;30;15;14;8;39
2020-04-23 14:15:00;40;5;4;4;20;14;21;14;17;3;54
2020-04-23 14:30:00;51;13;1;1;22;8;24;8;16;6;45
2020-04-23 14:45:00;45;6;2;2;19;10;19;10;12;6;37
2020-04-23 15:00:00;47;5;2;2;19;10;23;10;29;8;37
2020-04-23 15:15:00;33;7;2;2;23;7;24;7;17;3;40
2020-04-23 15:30:00;54;6;3;3;24;10;25;11;22;5;31
2020-04-23 15:45:00;47;6;2;2;21;7;23;6;7;6;42
2020-04-23 16:00:00;45;4;3;3;25;12;25;12;19;4;54
2020-04-23 16:15:00;34;2;2;2;20;8;22;8;15;2;39
2020-04-23 16:30:00;40;3;0;0;23;8;23;9;18;7;45
2020-04-23 16:45:00;42;7;2;2;16;9;17;9;15;3;32
2020-04-23 17:00:00;41;7;3;3;19;9;17;9;12;3;39
2020-04-23 17:15:00;38;7;1;1;15;10;17;9;7;4;40
2020-04-23 17:30:00;29;2;0;0;16;4;16;4;4;0;32
2020-04-23 17:45:00;21;2;0;0;14;7;14;7;6;1;21
2020-04-23 18:00:00;32;1;2;2;18;9;18;9;8;3;31
2020-04-23 18:15:00;26;2;0;0;26;19;26;19;26;1;33
2020-04-23 18:30:00;18;1;1;1;29;9;29;8;35;3;21
2020-04-23 18:45:00;29;2;1;1;13;3;15;3;12;1;27
2020-04-23 19:00:00;22;3;0;0;13;4;12;4;6;3;24
2020-04-23 19:15:00;18;2;0;0;11;3;11;3;3;1;23
2020-04-23 19:30:00;16;1;0;0;8;1;9;1;2;1;15
2020-04-23 19:45:00;15;2;0;0;10;0;10;0;3;1;16
2020-04-23 20:00:00;5;1;1;2;4;0;3;0;3;3;18
2020-04-23 20:15:00;14;4;1;1;3;1;3;1;1;1;13
2020-04-23 20:30:00;11;1;0;0;1;2;1;2;1;1;10
2020-04-23 20:45:00;10;1;0;0;3;0;3;0;1;0;9
2020-04-23 21:00:00;12;1;2;2;0;1;0;0;1;1;8
2020-04-23 21:15:00;10;2;0;0;0;0;0;0;0;0;14
2020-04-23 21:30:00;8;3;3;3;1;2;1;0;0;2;8
2020-04-23 21:45:00;15;0;1;1;1;2;1;1;4;3;18
2020-04-23 22:00:00;10;0;0;0;4;0;5;0;3;0;10
2020-04-23 22:15:00;4;1;0;0;0;0;0;0;0;0;3
2020-04-23 22:30:00;4;0;0;1;0;1;0;0;0;0;2
2020-04-23 22:45:00;4;1;0;0;0;0;0;0;0;0;4
2020-04-23 23:00:00;2;0;0;0;0;0;0;0;0;0;1
2020-04-23 23:15:00;5;0;0;0;0;0;0;0;0;0;9
2020-04-23 23:30:00;1;0;0;0;0;0;0;0;0;0;2
2020-04-23 23:45:00;4;0;0;0;0;0;0;0;0;0;4
