DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-04-16 00:00:00;1;0;0;0;0;0;0;0;0;0;2
2020-04-16 00:15:00;2;0;0;0;0;0;0;0;0;0;0
2020-04-16 00:30:00;2;0;0;0;0;0;0;0;0;0;5
2020-04-16 00:45:00;2;1;0;0;0;0;0;0;0;0;4
2020-04-16 01:00:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-16 01:30:00;3;0;1;1;1;0;1;0;0;0;2
2020-04-16 01:45:00;2;1;0;0;0;0;0;0;0;0;0
2020-04-16 02:00:00;1;1;0;0;0;0;0;0;0;0;0
2020-04-16 02:15:00;1;1;0;0;0;0;0;0;0;0;3
2020-04-16 02:30:00;3;1;0;0;0;0;0;0;0;0;1
2020-04-16 02:45:00;0;0;0;0;0;0;0;0;0;0;1
2020-04-16 03:00:00;2;1;0;0;0;0;0;0;0;0;0
2020-04-16 03:15:00;2;1;0;0;0;0;0;0;1;0;0
2020-04-16 03:30:00;3;1;0;0;0;0;0;0;0;0;1
2020-04-16 03:45:00;0;0;0;0;0;0;0;0;0;0;1
2020-04-16 04:00:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-16 04:15:00;1;0;0;0;0;0;0;0;0;0;3
2020-04-16 04:30:00;1;0;1;1;0;1;0;1;0;0;5
2020-04-16 04:45:00;2;1;3;3;0;2;0;1;1;1;0
2020-04-16 05:00:00;5;0;2;2;0;0;0;0;0;0;2
2020-04-16 05:15:00;15;4;6;6;0;0;0;0;0;7;2
2020-04-16 05:30:00;14;8;14;15;0;1;0;0;0;20;17
2020-04-16 05:45:00;17;3;41;44;4;3;4;2;2;41;30
2020-04-16 06:00:00;18;4;29;27;7;2;7;1;3;31;17
2020-04-16 06:15:00;18;7;15;13;5;1;5;2;2;8;16
2020-04-16 06:30:00;24;7;21;22;4;2;5;0;2;24;31
2020-04-16 06:45:00;34;5;20;21;5;1;3;1;3;15;22
2020-04-16 07:00:00;32;6;17;16;6;1;6;0;2;14;22
2020-04-16 07:15:00;38;10;17;17;4;3;7;2;1;15;29
2020-04-16 07:30:00;41;7;15;15;7;3;7;3;3;21;32
2020-04-16 07:45:00;33;10;19;19;8;2;8;2;4;17;17
2020-04-16 08:00:00;30;4;11;11;5;2;5;1;5;13;29
2020-04-16 08:15:00;19;8;8;8;6;2;6;1;5;10;27
2020-04-16 08:30:00;37;6;5;5;2;0;2;0;4;7;21
2020-04-16 08:45:00;32;5;12;12;2;1;2;0;3;7;23
2020-04-16 09:00:00;20;1;5;5;5;2;5;1;3;7;25
2020-04-16 09:15:00;32;1;2;2;5;2;5;2;4;3;30
2020-04-16 09:30:00;29;0;3;3;3;3;6;3;2;8;16
2020-04-16 09:45:00;40;5;7;6;7;1;7;1;4;3;27
2020-04-16 10:00:00;33;2;6;6;5;3;5;4;4;8;23
2020-04-16 10:15:00;29;7;7;7;11;3;11;5;5;5;20
2020-04-16 10:30:00;27;2;1;1;4;0;5;0;6;3;31
2020-04-16 10:45:00;42;4;2;2;7;2;8;2;4;5;23
2020-04-16 11:00:00;25;5;4;4;12;4;10;5;5;5;30
2020-04-16 11:15:00;30;4;4;4;4;4;5;5;11;2;24
2020-04-16 11:30:00;34;1;2;2;8;4;9;4;7;5;26
2020-04-16 11:45:00;29;0;5;5;13;1;13;1;6;9;21
2020-04-16 12:00:00;23;2;10;11;40;21;40;20;49;12;33
2020-04-16 12:15:00;33;3;19;20;18;6;17;8;4;24;41
2020-04-16 12:30:00;26;6;9;8;10;5;11;6;7;9;24
2020-04-16 12:45:00;24;3;4;5;9;1;9;1;13;5;21
2020-04-16 13:00:00;20;2;2;3;8;2;8;3;9;2;29
2020-04-16 13:15:00;32;3;6;6;9;1;9;1;10;7;34
2020-04-16 13:30:00;33;2;1;1;5;6;5;6;5;5;23
2020-04-16 13:45:00;48;2;2;2;14;7;16;6;17;6;30
2020-04-16 14:00:00;27;5;3;3;15;12;18;10;13;4;28
2020-04-16 14:15:00;34;2;2;2;18;7;18;7;18;1;46
2020-04-16 14:30:00;36;9;5;5;20;11;24;9;15;2;33
2020-04-16 14:45:00;30;4;3;3;14;9;13;9;11;4;27
2020-04-16 15:00:00;36;2;3;3;19;12;19;12;9;4;38
2020-04-16 15:15:00;34;6;4;5;16;8;19;8;14;1;35
2020-04-16 15:30:00;42;3;2;2;20;10;23;9;13;6;27
2020-04-16 15:45:00;21;2;2;2;15;10;14;10;11;3;37
2020-04-16 16:00:00;29;1;1;1;30;9;30;8;14;7;36
2020-04-16 16:15:00;30;2;2;2;15;7;16;6;11;5;37
2020-04-16 16:30:00;29;4;1;1;20;6;19;6;14;5;43
2020-04-16 16:45:00;33;5;1;1;18;12;19;12;13;4;32
2020-04-16 17:00:00;37;9;0;1;17;5;18;5;6;5;35
2020-04-16 17:15:00;29;2;1;1;15;5;15;5;10;4;39
2020-04-16 17:30:00;22;3;0;0;11;4;12;4;10;6;34
2020-04-16 17:45:00;19;2;2;2;20;4;20;5;8;2;38
2020-04-16 18:00:00;15;1;0;0;14;5;14;5;2;2;19
2020-04-16 18:15:00;21;2;0;0;17;7;17;8;15;2;18
2020-04-16 18:30:00;20;3;5;3;20;14;23;14;27;2;17
2020-04-16 18:45:00;6;0;1;1;19;5;19;5;7;2;22
2020-04-16 19:00:00;14;0;0;0;6;2;8;2;2;4;21
2020-04-16 19:15:00;14;0;1;1;4;1;5;1;1;2;13
2020-04-16 19:30:00;10;1;0;0;3;2;3;2;5;1;12
2020-04-16 19:45:00;9;0;0;0;4;1;4;1;1;1;14
2020-04-16 20:00:00;11;1;1;1;4;1;4;1;1;2;14
2020-04-16 20:15:00;15;1;0;0;2;0;2;0;0;0;15
2020-04-16 20:30:00;10;0;0;0;1;0;1;0;0;0;9
2020-04-16 20:45:00;8;1;1;1;1;0;1;0;0;1;13
2020-04-16 21:00:00;7;0;2;2;2;1;2;0;1;3;11
2020-04-16 21:15:00;5;1;1;1;2;0;2;0;1;0;5
2020-04-16 21:30:00;4;0;3;3;4;1;4;0;2;1;8
2020-04-16 21:45:00;7;1;0;0;1;0;1;0;4;2;9
2020-04-16 22:00:00;6;2;0;0;2;0;2;0;1;0;8
2020-04-16 22:15:00;5;0;0;0;0;0;0;0;0;0;5
2020-04-16 22:30:00;0;0;0;0;0;0;0;0;0;0;3
2020-04-16 22:45:00;5;1;0;0;0;0;0;0;0;0;1
2020-04-16 23:00:00;2;0;0;0;0;0;0;0;0;0;7
2020-04-16 23:15:00;3;1;0;0;0;0;0;0;0;0;4
