DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-01-04 00:00:00;14;28;13;18;2;5;0
2020-01-04 00:15:00;17;22;16;14;4;4;0
2020-01-04 00:30:00;8;14;12;12;0;2;0
2020-01-04 00:45:00;14;20;12;13;0;0;0
2020-01-04 01:00:00;17;8;18;12;1;1;0
2020-01-04 01:15:00;15;21;17;11;2;2;0
2020-01-04 01:30:00;8;11;10;10;0;2;0
2020-01-04 01:45:00;14;14;7;8;2;0;0
2020-01-04 02:00:00;12;16;7;9;0;2;0
2020-01-04 02:15:00;6;9;12;10;2;2;0
2020-01-04 02:30:00;3;7;5;5;1;1;0
2020-01-04 02:45:00;3;9;7;7;2;0;0
2020-01-04 03:00:00;5;6;7;11;0;1;0
2020-01-04 03:15:00;3;7;2;6;2;0;0
2020-01-04 03:30:00;5;8;5;4;1;1;0
2020-01-04 03:45:00;1;6;1;1;1;0;0
2020-01-04 04:00:00;5;10;1;2;0;3;0
2020-01-04 04:15:00;9;13;5;4;0;1;0
2020-01-04 04:30:00;6;7;9;4;0;3;0
2020-01-04 04:45:00;4;6;7;5;4;2;0
2020-01-04 05:00:00;7;11;17;11;2;1;0
2020-01-04 05:15:00;16;20;20;11;3;0;0
2020-01-04 05:30:00;18;15;25;22;2;4;0
2020-01-04 05:45:00;19;19;20;18;3;3;0
2020-01-04 06:00:00;26;30;21;16;4;2;0
2020-01-04 06:15:00;13;9;20;18;5;2;0
2020-01-04 06:30:00;15;19;41;18;3;3;0
2020-01-04 06:45:00;14;20;23;20;2;2;0
2020-01-04 07:00:00;17;18;23;11;1;2;0
2020-01-04 07:15:00;15;21;14;14;3;7;0
2020-01-04 07:30:00;18;36;23;18;12;8;0
2020-01-04 07:45:00;17;28;35;18;4;8;0
2020-01-04 08:00:00;20;23;32;30;8;7;0
2020-01-04 08:15:00;28;38;38;31;12;9;0
2020-01-04 08:30:00;23;32;35;45;10;8;0
2020-01-04 08:45:00;35;33;49;55;16;13;1
2020-01-04 09:00:00;35;46;46;63;11;12;0
2020-01-04 09:15:00;40;62;52;69;13;12;0
2020-01-04 09:30:00;46;67;61;63;26;20;0
2020-01-04 09:45:00;67;96;60;83;18;13;0
2020-01-04 10:00:00;61;82;82;95;20;11;0
2020-01-04 10:15:00;55;73;85;103;19;13;0
2020-01-04 10:30:00;67;83;89;109;19;18;0
2020-01-04 10:45:00;62;90;79;94;15;20;0
2020-01-04 11:00:00;56;88;85;111;18;15;3
2020-01-04 11:15:00;64;98;94;118;22;19;0
2020-01-04 11:30:00;70;95;102;95;15;26;0
2020-01-04 11:45:00;65;114;107;102;20;25;9
2020-01-04 12:00:00;81;128;113;95;83;24;0
2020-01-04 12:15:00;77;116;107;127;13;17;0
2020-01-04 12:30:00;72;109;108;117;16;22;0
2020-01-04 12:45:00;92;131;116;116;22;20;0
2020-01-04 13:00:00;86;135;118;135;17;24;0
2020-01-04 13:15:00;84;138;107;109;18;18;0
2020-01-04 13:30:00;79;129;119;122;23;24;0
2020-01-04 13:45:00;107;140;121;146;28;21;0
2020-01-04 14:00:00;86;150;115;127;28;23;0
2020-01-04 14:15:00;89;135;98;117;18;30;0
2020-01-04 14:30:00;78;127;116;158;21;37;0
2020-01-04 14:45:00;78;149;118;137;107;35;0
2020-01-04 15:00:00;75;135;108;126;21;37;0
2020-01-04 15:15:00;88;131;110;112;19;28;0
2020-01-04 15:30:00;112;170;103;120;20;25;1
2020-01-04 15:45:00;84;143;117;117;116;31;1
2020-01-04 16:00:00;79;140;111;128;23;35;4
2020-01-04 16:15:00;90;146;115;136;23;35;0
2020-01-04 16:30:00;90;142;107;122;89;44;0
2020-01-04 16:45:00;78;151;118;134;22;40;0
2020-01-04 17:00:00;109;171;88;106;24;39;0
2020-01-04 17:15:00;96;144;102;104;18;27;0
2020-01-04 17:30:00;96;126;96;122;32;33;0
2020-01-04 17:45:00;82;141;111;110;26;21;0
2020-01-04 18:00:00;83;131;91;118;11;35;2
2020-01-04 18:15:00;77;130;96;116;69;26;0
2020-01-04 18:30:00;65;101;94;97;14;26;1
2020-01-04 18:45:00;78;126;88;99;35;28;0
2020-01-04 19:00:00;65;93;75;90;15;26;0
2020-01-04 19:15:00;72;105;82;90;14;19;0
2020-01-04 19:30:00;61;87;76;106;10;18;0
2020-01-04 19:45:00;71;102;50;74;11;13;0
2020-01-04 20:00:00;80;101;61;58;5;26;0
2020-01-04 20:15:00;64;93;51;65;5;9;0
2020-01-04 20:30:00;41;69;41;61;5;10;0
2020-01-04 20:45:00;37;45;54;45;5;5;0
2020-01-04 21:00:00;42;39;39;38;3;9;0
2020-01-04 21:15:00;41;61;41;43;2;6;0
2020-01-04 21:30:00;29;41;48;33;6;10;0
2020-01-04 21:45:00;35;63;52;41;3;8;0
2020-01-04 22:00:00;40;57;38;39;3;6;0
2020-01-04 22:15:00;42;54;46;34;6;12;0
2020-01-04 22:30:00;28;41;36;22;3;5;0
2020-01-04 22:45:00;24;36;34;27;2;6;1
2020-01-04 23:00:00;30;20;30;19;1;4;0
2020-01-04 23:15:00;26;40;28;25;2;8;0
2020-01-04 23:30:00;30;25;27;14;0;3;0
2020-01-04 23:45:00;17;25;14;11;2;4;0
