DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-10-02 00:00:00;8;6;1;0;11;16;0;0;15;0;0
2020-10-02 00:15:00;9;8;1;0;13;9;1;0;10;0;0
2020-10-02 00:30:00;6;7;0;0;10;7;0;0;10;0;0
2020-10-02 00:45:00;4;6;1;0;6;4;0;0;3;0;0
2020-10-02 01:00:00;5;6;0;0;7;3;0;0;3;0;0
2020-10-02 01:15:00;9;7;1;1;7;2;0;0;2;0;0
2020-10-02 01:30:00;3;4;0;0;6;2;0;0;3;0;0
2020-10-02 01:45:00;7;7;0;0;5;7;0;0;5;0;0
2020-10-02 02:00:00;7;3;0;0;1;0;0;0;1;0;0
2020-10-02 02:15:00;5;7;0;0;9;5;0;0;11;0;0
2020-10-02 02:30:00;9;9;0;0;7;3;0;0;7;0;0
2020-10-02 02:45:00;10;6;0;0;9;4;0;0;9;0;0
2020-10-02 03:00:00;9;5;0;0;3;6;0;0;7;0;0
2020-10-02 03:15:00;10;11;2;2;6;3;1;0;2;0;0
2020-10-02 03:30:00;11;9;0;0;10;4;0;0;6;0;0
2020-10-02 03:45:00;6;6;0;0;3;0;0;0;3;0;0
2020-10-02 04:00:00;4;5;1;1;6;5;0;0;6;0;0
2020-10-02 04:15:00;8;8;1;0;8;3;0;0;5;0;0
2020-10-02 04:30:00;12;13;2;1;8;3;0;0;4;0;0
2020-10-02 04:45:00;24;18;0;0;10;4;0;0;4;0;0
2020-10-02 05:00:00;30;12;2;2;27;10;0;0;17;0;0
2020-10-02 05:15:00;28;32;4;1;33;23;0;0;22;0;0
2020-10-02 05:30:00;54;59;9;1;47;31;2;0;34;0;0
2020-10-02 05:45:00;50;64;11;8;50;29;0;0;33;0;0
2020-10-02 06:00:00;61;70;17;1;63;36;1;0;34;0;0
2020-10-02 06:15:00;72;89;27;6;87;38;0;0;44;0;0
2020-10-02 06:30:00;105;130;27;13;130;84;3;0;82;0;5
2020-10-02 06:45:00;81;101;16;12;102;97;6;0;103;1;13
2020-10-02 07:00:00;68;92;6;8;125;117;8;0;128;1;6
2020-10-02 07:15:00;70;116;10;3;154;186;6;0;186;2;2
2020-10-02 07:30:00;82;112;10;7;141;135;8;0;137;2;1
2020-10-02 07:45:00;91;123;12;8;116;101;8;0;105;1;1
2020-10-02 08:00:00;98;134;14;15;95;86;9;0;86;4;3
2020-10-02 08:15:00;73;101;9;12;90;79;9;0;88;3;3
2020-10-02 08:30:00;70;129;16;5;87;94;10;0;97;6;2
2020-10-02 08:45:00;78;132;10;6;93;96;8;0;100;2;0
2020-10-02 09:00:00;80;104;5;12;90;79;4;0;80;5;14
2020-10-02 09:15:00;81;82;3;17;106;92;8;0;92;7;5
2020-10-02 09:30:00;84;102;6;9;86;86;6;0;97;4;1
2020-10-02 09:45:00;88;95;7;10;115;107;14;0;109;4;11
2020-10-02 10:00:00;87;110;15;12;87;84;9;0;95;10;4
2020-10-02 10:15:00;84;104;21;87;93;80;5;0;76;9;2
2020-10-02 10:30:00;96;103;14;19;103;103;13;0;117;0;6
2020-10-02 10:45:00;75;95;16;23;100;97;10;0;100;6;23
2020-10-02 11:00:00;100;104;9;40;90;93;7;0;110;8;69
2020-10-02 11:15:00;85;124;16;31;100;110;8;0;115;9;28
2020-10-02 11:30:00;93;117;16;43;91;85;5;0;87;9;8
2020-10-02 11:45:00;95;106;9;53;78;84;6;0;88;6;39
