DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-10-30 00:00:00;19;12;2;0;0;0;14;14;0;0;0;0;0;0;0
2019-10-30 00:15:00;10;9;1;0;0;1;13;15;0;0;0;0;0;0;0
2019-10-30 00:30:00;19;12;0;0;0;0;16;15;0;0;0;0;0;0;0
2019-10-30 00:45:00;5;8;0;0;0;0;11;8;0;0;0;0;0;0;0
2019-10-30 01:00:00;12;5;1;0;0;0;16;14;0;0;0;0;0;0;0
2019-10-30 01:15:00;12;6;0;1;0;0;12;13;0;0;0;1;0;0;0
2019-10-30 01:30:00;3;5;0;0;1;0;13;12;0;0;0;1;0;0;0
2019-10-30 01:45:00;4;2;0;0;0;0;13;9;0;0;0;0;0;0;0
2019-10-30 02:00:00;7;8;1;0;2;0;19;13;0;0;0;2;0;0;0
2019-10-30 02:15:00;1;4;1;0;0;0;8;7;0;0;0;1;0;0;0
2019-10-30 02:30:00;3;5;1;0;0;0;14;10;0;0;0;0;0;0;0
2019-10-30 02:45:00;11;11;0;0;0;0;10;7;0;0;0;0;0;0;0
2019-10-30 03:00:00;8;6;1;0;0;0;14;10;0;0;0;0;0;0;0
2019-10-30 03:15:00;7;5;0;0;0;0;13;13;0;0;0;0;0;0;0
2019-10-30 03:30:00;9;6;0;0;0;0;6;7;0;0;0;0;0;0;0
2019-10-30 03:45:00;12;4;0;0;0;0;16;12;0;0;0;0;0;0;0
2019-10-30 04:00:00;15;5;1;0;0;0;15;10;0;0;0;0;0;0;0
2019-10-30 04:15:00;13;8;0;0;0;0;25;19;0;0;0;0;0;0;0
2019-10-30 04:30:00;12;13;0;0;1;0;29;27;0;0;0;1;0;0;0
2019-10-30 04:45:00;36;24;0;0;0;0;46;37;0;0;0;0;0;0;0
2019-10-30 05:00:00;57;39;0;0;2;0;51;50;0;0;0;3;0;0;0
2019-10-30 05:15:00;98;67;0;0;0;0;47;57;0;0;0;0;0;0;0
2019-10-30 05:30:00;100;72;2;1;0;0;58;65;0;0;0;0;0;0;0
2019-10-30 05:45:00;101;70;0;1;3;0;65;85;0;0;0;3;0;0;0
2019-10-30 06:00:00;92;56;4;0;3;1;57;90;0;0;0;3;0;0;0
2019-10-30 06:15:00;115;75;2;1;0;0;69;105;0;0;0;2;0;0;0
2019-10-30 06:30:00;136;93;2;2;1;1;50;114;0;0;0;2;0;0;0
2019-10-30 06:45:00;132;116;11;4;6;0;67;172;0;0;0;8;0;0;0
2019-10-30 07:00:00;107;140;4;3;3;4;49;158;0;0;0;4;0;0;0
2019-10-30 07:15:00;108;126;6;0;4;3;46;212;0;0;0;5;0;0;0
2019-10-30 07:30:00;110;128;5;4;7;2;56;194;0;0;0;8;0;0;0
2019-10-30 07:45:00;99;104;10;3;6;3;59;175;2;0;0;6;0;0;2
2019-10-30 08:00:00;91;90;43;2;4;4;60;176;0;0;0;4;0;0;1
2019-10-30 08:15:00;83;80;26;2;7;7;55;160;0;0;0;11;0;0;1
2019-10-30 08:30:00;85;95;45;1;8;2;88;175;0;0;0;7;3;0;0
2019-10-30 08:45:00;84;93;34;0;7;3;82;190;0;0;0;10;0;0;0
2019-10-30 09:00:00;82;103;31;3;5;6;71;175;0;0;0;6;0;0;1
2019-10-30 09:15:00;89;123;31;0;14;6;76;169;0;0;0;17;0;0;8
2019-10-30 09:30:00;92;123;24;1;5;4;77;187;0;0;0;7;0;0;0
2019-10-30 09:45:00;111;140;3;1;12;1;119;208;0;0;0;12;0;0;0
2019-10-30 10:00:00;103;138;7;2;6;2;71;196;0;0;0;10;0;0;0
2019-10-30 10:15:00;94;116;8;3;8;3;60;192;0;0;0;9;6;0;0
2019-10-30 10:30:00;94;145;17;0;5;2;102;208;0;0;0;7;0;0;0
2019-10-30 10:45:00;106;123;7;5;3;1;104;224;0;0;0;5;1;0;0
2019-10-30 11:00:00;65;87;6;2;9;2;85;191;0;0;0;9;0;0;3
2019-10-30 11:15:00;74;94;6;1;2;5;69;203;0;0;0;6;0;0;0
2019-10-30 11:30:00;75;92;3;2;8;4;72;178;0;0;0;10;0;0;0
2019-10-30 11:45:00;92;116;6;1;8;2;93;233;0;0;0;11;0;0;0
2019-10-30 12:00:00;97;111;4;2;9;2;60;209;0;0;0;9;0;0;0
2019-10-30 12:15:00;82;114;7;3;12;5;58;197;0;0;0;13;0;0;5
2019-10-30 12:30:00;86;122;10;0;9;4;43;216;0;0;0;7;0;0;0
2019-10-30 12:45:00;104;132;10;0;6;3;69;211;0;0;0;7;3;0;0
2019-10-30 13:00:00;107;126;4;2;2;2;62;219;0;0;0;2;0;0;0
2019-10-30 13:15:00;93;101;5;2;5;1;49;217;0;0;0;6;2;0;0
2019-10-30 13:30:00;107;146;8;5;11;3;39;176;0;0;0;13;0;0;0
2019-10-30 13:45:00;95;119;3;2;8;3;40;196;0;0;0;10;0;0;0
2019-10-30 14:00:00;94;123;12;2;9;4;25;167;0;0;0;10;1;0;1
2019-10-30 14:15:00;88;114;6;2;14;3;26;179;0;0;0;13;0;0;0
2019-10-30 14:30:00;98;136;7;0;13;2;52;208;0;0;0;16;1;0;0
2019-10-30 14:45:00;97;126;5;2;9;4;19;129;0;0;0;13;1;0;0
2019-10-30 15:00:00;98;116;3;2;14;3;22;174;0;0;0;14;0;0;2
2019-10-30 15:15:00;92;129;8;1;16;6;46;190;0;0;0;16;0;0;0
2019-10-30 15:30:00;84;114;7;0;19;5;8;102;0;0;0;21;0;0;0
2019-10-30 15:45:00;109;132;3;2;16;1;29;185;0;0;0;19;0;0;2
2019-10-30 16:00:00;109;141;12;3;14;1;25;210;0;0;0;14;0;0;7
2019-10-30 16:15:00;108;139;7;1;16;7;46;204;0;0;0;18;0;0;0
2019-10-30 16:30:00;98;142;10;1;17;4;48;219;0;0;0;19;0;0;0
2019-10-30 16:45:00;91;112;4;1;27;6;20;174;0;0;0;26;2;0;0
2019-10-30 17:00:00;134;115;11;4;8;4;81;201;0;0;0;9;0;0;0
2019-10-30 17:15:00;146;97;14;2;19;4;59;215;0;0;0;21;2;0;0
2019-10-30 17:30:00;125;80;19;1;18;4;62;210;0;0;0;17;0;0;3
2019-10-30 17:45:00;113;78;11;0;13;1;48;188;0;0;0;13;0;0;4
2019-10-30 18:00:00;128;80;5;0;12;7;44;191;0;0;0;14;0;0;10
2019-10-30 18:15:00;102;77;7;8;6;4;50;204;0;0;0;5;3;0;0
2019-10-30 18:30:00;128;91;17;3;3;4;44;151;0;0;0;5;0;0;0
2019-10-30 18:45:00;125;72;7;3;9;3;32;148;0;0;0;7;2;0;0
2019-10-30 19:00:00;106;72;5;0;5;3;46;136;0;0;0;6;1;0;0
2019-10-30 19:15:00;93;38;12;1;9;1;36;110;0;0;0;10;0;0;0
2019-10-30 19:30:00;102;55;4;1;2;0;45;132;0;0;0;2;0;0;7
2019-10-30 19:45:00;95;47;4;0;8;1;38;96;0;0;0;9;0;0;0
2019-10-30 20:00:00;68;55;7;3;3;0;50;122;0;0;0;3;0;0;0
2019-10-30 20:15:00;83;42;7;1;4;2;41;87;0;0;0;5;0;0;0
2019-10-30 20:30:00;71;44;6;0;3;5;42;71;0;0;0;3;0;0;0
2019-10-30 20:45:00;85;50;7;1;1;0;51;73;0;0;0;2;0;0;0
2019-10-30 21:00:00;90;56;1;0;0;1;50;66;0;0;0;0;0;0;0
2019-10-30 21:15:00;101;54;0;0;2;1;43;65;0;0;0;2;0;0;0
2019-10-30 21:30:00;74;51;6;1;0;1;44;68;0;0;0;0;0;0;0
2019-10-30 21:45:00;72;36;5;0;0;0;45;74;0;0;0;0;0;0;0
2019-10-30 22:00:00;101;52;8;2;3;1;50;105;0;0;0;2;0;0;0
2019-10-30 22:15:00;66;36;0;1;7;0;50;90;0;0;0;4;0;0;0
2019-10-30 22:30:00;53;28;3;0;1;0;59;71;0;0;0;0;0;0;0
2019-10-30 22:45:00;32;29;2;0;0;0;39;59;0;0;0;0;0;0;0
2019-10-30 23:00:00;28;22;3;0;1;0;49;55;0;0;0;1;0;0;0
2019-10-30 23:15:00;43;23;1;0;0;2;33;33;0;0;0;0;0;0;0
2019-10-30 23:30:00;38;19;2;0;0;0;30;31;0;0;0;0;0;0;0
2019-10-30 23:45:00;25;11;0;0;0;0;25;24;0;0;0;0;0;0;0
