DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-07-07 00:00:00;5;2;4;0;0;0;1;1;0;0
2020-07-07 00:15:00;5;10;8;2;1;0;0;3;0;0
2020-07-07 00:30:00;4;5;3;2;0;1;2;4;0;0
2020-07-07 00:45:00;2;3;4;1;1;0;2;0;0;0
2020-07-07 01:00:00;3;5;1;0;0;0;0;5;0;0
2020-07-07 01:15:00;1;2;0;0;1;1;1;2;0;0
2020-07-07 01:30:00;2;2;0;0;0;1;2;0;0;0
2020-07-07 01:45:00;3;2;1;1;1;0;0;3;0;0
2020-07-07 02:00:00;3;3;2;0;1;0;2;0;0;0
2020-07-07 02:15:00;5;7;3;2;1;0;0;4;0;0
2020-07-07 02:30:00;2;2;3;0;0;1;0;1;0;0
2020-07-07 02:45:00;2;2;4;1;0;0;0;1;0;0
2020-07-07 03:00:00;1;3;2;2;0;0;0;1;0;0
2020-07-07 03:15:00;0;1;2;1;0;0;1;0;0;0
2020-07-07 03:30:00;2;4;4;3;1;2;1;0;0;0
2020-07-07 03:45:00;7;7;3;4;2;2;1;1;0;0
2020-07-07 04:00:00;3;2;3;0;1;0;0;0;0;0
2020-07-07 04:15:00;5;5;3;1;0;0;0;1;0;0
2020-07-07 04:30:00;7;5;4;2;0;0;0;1;0;0
2020-07-07 04:45:00;23;4;10;1;1;1;2;2;0;0
2020-07-07 05:00:00;52;7;40;2;0;1;1;4;0;0
2020-07-07 05:15:00;118;9;146;10;1;7;2;8;0;0
2020-07-07 05:30:00;137;14;103;6;5;10;11;20;1;3
2020-07-07 05:45:00;85;28;46;10;25;2;66;57;0;0
2020-07-07 06:00:00;52;25;60;11;63;4;126;100;1;8
2020-07-07 06:15:00;59;33;62;8;11;4;45;31;1;1
2020-07-07 06:30:00;68;31;96;3;10;3;13;14;1;0
2020-07-07 06:45:00;65;35;79;5;2;1;4;10;0;0
2020-07-07 07:00:00;51;33;60;8;2;0;5;8;0;6
2020-07-07 07:15:00;62;31;67;8;3;7;9;11;0;0
2020-07-07 07:30:00;82;57;93;10;2;9;13;8;1;1
2020-07-07 07:45:00;50;55;104;15;2;6;2;5;0;0
2020-07-07 08:00:00;72;50;100;5;6;5;10;9;0;0
2020-07-07 08:15:00;48;46;81;8;5;7;7;7;0;0
2020-07-07 08:30:00;48;36;73;9;3;1;9;7;0;1
2020-07-07 08:45:00;37;39;53;12;2;5;11;11;0;0
2020-07-07 09:00:00;42;56;44;8;8;9;10;11;0;0
2020-07-07 09:15:00;28;39;36;12;3;3;8;6;0;0
2020-07-07 09:30:00;31;33;34;5;4;4;13;9;1;1
2020-07-07 09:45:00;41;45;43;9;7;3;8;6;2;0
2020-07-07 10:00:00;31;43;46;5;8;4;9;8;1;0
2020-07-07 10:15:00;41;48;47;10;4;4;5;11;0;0
2020-07-07 10:30:00;39;42;47;3;5;2;8;12;2;0
2020-07-07 10:45:00;33;46;51;11;6;0;17;7;2;0
2020-07-07 11:00:00;36;59;61;8;4;4;12;9;2;0
2020-07-07 11:15:00;32;38;80;7;3;8;13;9;1;0
2020-07-07 11:30:00;27;47;61;4;4;2;20;13;0;0
2020-07-07 11:45:00;43;47;57;10;8;3;20;12;1;3
2020-07-07 12:00:00;47;43;72;9;12;5;32;13;5;0
2020-07-07 12:15:00;39;34;52;9;15;8;12;14;9;42
2020-07-07 12:30:00;32;43;58;8;8;3;17;9;3;2
2020-07-07 12:45:00;52;45;61;8;7;3;17;18;3;0
2020-07-07 13:00:00;59;34;68;5;6;0;18;12;3;0
2020-07-07 13:15:00;88;32;93;10;6;7;15;9;4;16
2020-07-07 13:30:00;111;49;154;17;6;3;17;16;1;2
2020-07-07 13:45:00;100;54;113;17;8;7;28;28;2;76
2020-07-07 14:00:00;90;54;98;16;15;3;78;58;2;0
2020-07-07 14:15:00;42;56;68;10;47;4;148;64;0;0
2020-07-07 14:30:00;49;69;61;18;47;3;89;59;1;0
2020-07-07 14:45:00;36;72;54;8;25;4;62;18;2;1
2020-07-07 15:00:00;37;63;70;8;10;6;48;32;2;7
2020-07-07 15:15:00;35;61;51;9;15;4;29;28;7;134
2020-07-07 15:30:00;31;52;78;5;14;3;32;23;7;38
2020-07-07 15:45:00;30;65;54;6;5;2;32;13;2;30
2020-07-07 16:00:00;42;71;93;3;20;2;33;11;0;0
2020-07-07 16:15:00;40;56;73;8;7;1;31;22;1;0
2020-07-07 16:30:00;52;82;61;10;9;5;40;23;0;0
2020-07-07 16:45:00;28;63;58;6;14;6;30;17;2;7
