DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-07-21 00:00:00;3;3;5;0;0;0;2;2;0;0
2020-07-21 00:15:00;5;6;2;2;0;0;1;2;0;0
2020-07-21 00:30:00;2;4;4;3;0;0;3;0;0;0
2020-07-21 00:45:00;1;2;3;0;0;0;0;2;0;0
2020-07-21 01:00:00;4;7;3;1;0;0;0;1;0;0
2020-07-21 01:15:00;3;7;4;0;0;1;0;4;0;0
2020-07-21 01:30:00;3;4;3;2;0;0;0;2;0;0
2020-07-21 01:45:00;2;3;2;0;0;1;3;2;0;0
2020-07-21 02:00:00;1;1;1;0;1;0;0;0;0;0
2020-07-21 02:15:00;2;4;4;0;1;2;0;2;0;0
2020-07-21 02:30:00;2;3;2;2;0;0;0;0;0;0
2020-07-21 02:45:00;4;5;1;1;0;0;1;3;0;0
2020-07-21 03:00:00;2;2;2;0;1;1;0;1;0;0
2020-07-21 03:15:00;1;2;2;0;0;0;0;2;0;0
2020-07-21 03:30:00;1;1;1;0;0;0;0;0;0;0
2020-07-21 03:45:00;7;6;0;1;2;1;1;0;0;0
2020-07-21 04:00:00;3;7;4;0;0;0;1;1;0;0
2020-07-21 04:15:00;7;7;5;0;0;0;0;1;0;0
2020-07-21 04:30:00;12;5;5;1;0;0;0;1;0;0
2020-07-21 04:45:00;25;10;14;2;0;2;3;5;0;0
2020-07-21 05:00:00;46;4;40;2;1;1;1;2;0;0
2020-07-21 05:15:00;109;10;114;4;0;2;2;8;0;0
2020-07-21 05:30:00;138;19;109;5;5;13;13;22;1;7
2020-07-21 05:45:00;91;22;61;7;23;4;71;48;0;0
2020-07-21 06:00:00;48;27;65;10;65;1;125;92;0;0
2020-07-21 06:15:00;66;26;61;3;14;2;32;37;0;0
2020-07-21 06:30:00;56;30;62;6;4;0;14;9;0;0
2020-07-21 06:45:00;62;37;81;1;3;4;8;9;0;0
2020-07-21 07:00:00;56;20;70;1;3;4;5;9;0;13
2020-07-21 07:15:00;52;38;65;2;2;6;9;3;0;0
2020-07-21 07:30:00;74;57;84;3;5;2;12;7;5;6
2020-07-21 07:45:00;52;44;98;4;1;4;5;8;0;0
2020-07-21 08:00:00;71;44;86;9;8;8;15;9;1;0
2020-07-21 08:15:00;51;49;100;3;2;0;13;7;1;0
2020-07-21 08:30:00;54;51;64;4;1;0;7;7;1;1
2020-07-21 08:45:00;44;39;52;4;14;5;8;11;1;0
2020-07-21 09:00:00;47;39;51;5;6;2;6;10;1;0
2020-07-21 09:15:00;35;45;40;4;8;7;10;8;0;6
2020-07-21 09:30:00;48;60;54;4;8;1;10;3;22;0
2020-07-21 09:45:00;46;41;62;9;9;6;13;11;0;0
2020-07-21 10:00:00;34;46;45;7;8;4;16;8;0;0
2020-07-21 10:15:00;34;59;62;6;4;2;8;10;3;3
2020-07-21 10:30:00;29;54;52;3;5;5;9;4;2;6
2020-07-21 10:45:00;33;56;65;3;2;2;11;8;3;0
2020-07-21 11:00:00;33;62;57;8;6;3;12;7;1;0
2020-07-21 11:15:00;29;42;70;9;3;3;18;12;1;0
2020-07-21 11:30:00;35;41;70;7;9;5;13;16;0;0
2020-07-21 11:45:00;42;47;64;7;11;4;16;13;3;0
2020-07-21 12:00:00;39;49;59;3;9;0;19;14;12;0
2020-07-21 12:15:00;25;42;66;5;3;0;15;16;5;6
2020-07-21 12:30:00;43;45;71;6;6;0;20;15;3;2
2020-07-21 12:45:00;53;53;73;9;6;3;16;20;0;0
2020-07-21 13:00:00;52;39;68;3;7;6;13;15;0;0
2020-07-21 13:15:00;90;41;100;8;8;5;18;8;1;0
2020-07-21 13:30:00;85;36;129;6;7;6;17;15;0;0
2020-07-21 13:45:00;91;44;129;12;16;9;32;21;3;0
2020-07-21 14:00:00;108;66;88;16;6;11;54;55;0;0
2020-07-21 14:15:00;37;63;65;4;48;10;131;54;1;2
2020-07-21 14:30:00;35;74;58;11;64;4;100;60;2;30
2020-07-21 14:45:00;28;65;58;3;21;2;49;24;0;0
2020-07-21 15:00:00;50;70;67;9;18;2;50;25;0;0
2020-07-21 15:15:00;40;69;47;11;6;3;45;17;3;0
2020-07-21 15:30:00;35;73;53;5;10;8;35;42;1;0
2020-07-21 15:45:00;30;57;66;10;12;0;35;19;3;9
2020-07-21 16:00:00;42;77;73;7;18;7;37;21;2;45
2020-07-21 16:15:00;29;48;63;3;9;2;28;14;3;70
2020-07-21 16:30:00;36;67;58;9;12;2;32;19;2;0
2020-07-21 16:45:00;36;46;57;8;11;6;32;19;2;0
2020-07-21 17:00:00;48;68;49;8;15;3;26;17;1;1
2020-07-21 17:15:00;30;44;55;6;10;5;18;16;2;0
2020-07-21 17:30:00;47;56;68;8;14;5;15;17;1;0
2020-07-21 17:45:00;36;37;57;5;10;1;12;16;4;7
2020-07-21 18:00:00;38;44;52;9;9;3;28;12;0;0
2020-07-21 18:15:00;44;43;49;2;7;1;12;15;1;8
2020-07-21 18:30:00;37;45;55;5;9;1;19;14;0;3
2020-07-21 18:45:00;25;39;62;5;6;4;8;5;0;0
2020-07-21 19:00:00;31;30;46;5;6;8;12;13;4;10
2020-07-21 19:15:00;27;37;39;3;2;6;9;14;3;0
2020-07-21 19:30:00;28;30;53;5;3;5;6;10;3;2
2020-07-21 19:45:00;12;23;50;5;2;2;3;8;0;0
2020-07-21 20:00:00;20;18;38;4;4;2;4;10;0;0
2020-07-21 20:15:00;17;18;27;4;3;1;4;9;0;0
2020-07-21 20:30:00;24;17;27;1;0;1;3;6;1;2
2020-07-21 20:45:00;40;18;45;2;0;1;3;9;2;23
2020-07-21 21:00:00;81;14;78;4;1;3;5;10;0;0
2020-07-21 21:15:00;143;15;99;5;4;4;5;10;0;0
2020-07-21 21:30:00;108;28;83;8;5;9;14;34;1;2
2020-07-21 21:45:00;41;21;22;6;12;2;61;49;0;0
2020-07-21 22:00:00;27;50;23;17;62;2;138;71;1;0
2020-07-21 22:15:00;9;19;9;4;27;1;15;33;0;0
2020-07-21 22:30:00;6;12;11;3;5;1;2;8;0;0
2020-07-21 22:45:00;5;6;8;0;0;0;3;8;0;0
2020-07-21 23:00:00;7;7;11;3;3;1;1;4;0;0
2020-07-21 23:15:00;11;11;11;2;3;0;1;3;0;0
2020-07-21 23:30:00;7;9;5;1;2;0;6;3;0;0
