DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-12-27 00:00:00;13;7;2;0;10;7;5;4;0;0;0;0;0;0
2019-12-27 00:15:00;9;10;7;3;12;8;3;7;0;0;0;0;0;0
2019-12-27 00:30:00;11;11;2;2;5;3;3;4;0;0;0;0;0;0
2019-12-27 00:45:00;20;16;12;2;8;11;6;6;0;0;0;0;0;0
2019-12-27 01:00:00;6;8;3;2;9;11;3;3;0;0;0;0;0;0
2019-12-27 01:15:00;16;13;5;3;12;8;6;2;0;0;0;0;0;0
2019-12-27 01:30:00;9;7;1;1;9;10;1;2;0;0;0;0;0;0
2019-12-27 01:45:00;4;5;8;2;5;5;3;3;0;0;0;0;0;0
2019-12-27 02:00:00;8;8;1;0;4;6;3;5;0;0;0;0;0;0
2019-12-27 02:15:00;8;6;3;0;9;3;5;2;0;0;0;0;0;0
2019-12-27 02:30:00;2;4;3;0;3;5;4;2;0;0;0;0;0;0
2019-12-27 02:45:00;3;4;12;4;4;7;2;1;0;0;0;0;0;0
2019-12-27 03:00:00;8;7;2;0;6;6;4;1;0;0;0;0;0;0
2019-12-27 03:15:00;10;6;3;1;3;5;2;2;0;0;0;0;0;0
2019-12-27 03:30:00;5;2;2;0;2;7;3;1;0;0;0;0;0;0
2019-12-27 03:45:00;4;1;5;0;1;2;0;3;0;0;0;0;0;0
2019-12-27 04:00:00;5;1;0;1;2;3;2;1;0;0;0;0;0;0
2019-12-27 04:15:00;5;2;1;0;6;2;2;3;0;0;0;0;0;0
2019-12-27 04:30:00;9;4;1;1;7;7;4;1;0;0;0;0;0;0
2019-12-27 04:45:00;8;5;6;2;8;10;4;2;0;0;0;0;0;0
2019-12-27 05:00:00;13;7;6;4;6;9;4;2;0;0;0;0;0;0
2019-12-27 05:15:00;15;9;5;0;11;13;4;9;0;0;0;0;0;0
2019-12-27 05:30:00;28;17;12;6;13;21;7;10;0;0;0;0;0;0
2019-12-27 05:45:00;33;36;14;4;18;23;9;2;0;0;0;0;0;0
2019-12-27 06:00:00;28;20;8;0;18;20;6;5;0;0;0;0;0;0
2019-12-27 06:15:00;25;18;7;6;18;20;8;10;0;0;0;0;0;1
2019-12-27 06:30:00;28;17;16;10;21;30;12;12;0;0;0;0;0;0
2019-12-27 06:45:00;27;26;13;11;18;33;10;11;0;0;0;0;0;0
2019-12-27 07:00:00;37;27;14;7;19;25;20;12;0;0;0;0;0;0
2019-12-27 07:15:00;34;31;10;14;29;35;15;10;0;0;0;2;0;0
2019-12-27 07:30:00;37;33;14;10;32;37;15;15;0;0;0;0;0;0
2019-12-27 07:45:00;45;38;17;13;27;37;21;14;0;0;0;0;0;0
2019-12-27 08:00:00;44;35;26;7;30;42;20;17;0;0;0;0;0;0
2019-12-27 08:15:00;47;48;21;11;34;44;27;20;0;0;0;0;0;0
2019-12-27 08:30:00;45;51;24;12;39;50;29;12;0;0;0;0;0;0
2019-12-27 08:45:00;62;62;33;12;35;45;32;23;0;0;0;0;0;0
2019-12-27 09:00:00;57;54;29;16;37;56;32;19;0;0;3;0;0;0
2019-12-27 09:15:00;69;80;36;16;57;60;30;15;0;0;1;0;0;0
