DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-03-20 00:00:00;0;5;1;0;0;6;0;0;6;0;0;0;0;0;0;0;0
2020-03-20 00:15:00;0;5;5;0;0;7;0;0;8;0;0;1;0;0;0;0;0
2020-03-20 00:30:00;0;3;0;0;0;2;0;0;3;0;0;1;0;0;0;0;0
2020-03-20 00:45:00;1;7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-03-20 01:00:00;1;3;4;0;0;2;0;0;2;0;0;1;0;0;0;0;0
2020-03-20 01:15:00;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-20 01:30:00;2;3;1;0;0;3;0;0;3;2;0;1;0;0;0;0;0
2020-03-20 01:45:00;1;2;1;0;0;2;0;0;2;0;1;0;0;0;0;0;0
2020-03-20 02:00:00;0;3;0;1;0;4;1;0;4;1;1;0;0;0;0;0;0
2020-03-20 02:15:00;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-03-20 02:30:00;0;1;0;1;1;1;1;0;2;0;0;0;0;0;0;0;0
2020-03-20 02:45:00;1;2;1;2;2;4;0;0;5;1;0;1;0;0;0;0;0
2020-03-20 03:00:00;3;4;1;1;2;5;2;0;6;2;1;0;0;0;0;0;0
2020-03-20 03:15:00;0;5;0;1;0;4;2;0;4;1;0;1;0;0;0;0;0
2020-03-20 03:30:00;2;6;0;0;0;2;0;0;2;0;3;2;0;0;0;0;0
2020-03-20 03:45:00;0;7;0;0;0;4;0;0;5;0;0;1;0;0;0;0;0
2020-03-20 04:00:00;0;3;5;0;2;2;0;1;2;1;0;0;0;0;0;0;0
2020-03-20 04:15:00;0;1;0;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-03-20 04:30:00;0;5;2;0;0;11;0;0;10;0;0;0;0;0;0;0;0
2020-03-20 04:45:00;1;11;2;0;0;3;0;0;3;0;0;1;0;0;0;0;0
2020-03-20 05:00:00;2;21;2;0;0;7;0;0;7;0;0;4;0;0;0;0;0
2020-03-20 05:15:00;3;15;14;2;0;11;4;0;13;1;2;2;0;0;0;0;0
2020-03-20 05:30:00;5;31;14;1;0;16;1;0;17;2;0;2;0;0;0;0;0
2020-03-20 05:45:00;10;34;15;3;2;29;3;2;28;6;1;3;0;0;0;0;0
2020-03-20 06:00:00;8;31;6;0;0;35;0;0;33;1;3;3;0;0;0;0;0
2020-03-20 06:15:00;2;41;19;2;1;47;3;0;44;2;1;5;0;0;0;0;0
2020-03-20 06:30:00;11;54;40;9;5;62;8;1;70;5;5;4;0;0;0;0;0
2020-03-20 06:45:00;6;46;27;4;0;85;4;0;79;6;3;6;0;0;0;0;0
2020-03-20 07:00:00;7;42;26;3;2;72;3;2;76;3;3;6;0;0;0;0;0
2020-03-20 07:15:00;2;45;20;14;4;76;10;3;75;8;3;7;0;0;0;0;0
2020-03-20 07:30:00;4;60;23;0;1;73;0;1;68;2;1;4;0;0;0;0;0
2020-03-20 07:45:00;4;51;25;7;2;64;8;2;62;8;3;3;0;0;0;0;0
2020-03-20 08:00:00;5;49;33;1;0;59;4;0;57;3;2;6;0;0;0;0;0
2020-03-20 08:15:00;2;62;31;5;2;63;4;3;65;7;5;3;0;0;0;0;0
2020-03-20 08:30:00;4;54;46;4;2;52;5;1;50;2;17;12;0;0;0;0;0
2020-03-20 08:45:00;7;45;30;0;0;38;0;0;35;1;4;13;0;0;0;0;0
2020-03-20 09:00:00;6;57;27;0;0;25;0;0;26;0;4;3;0;0;0;0;0
2020-03-20 09:15:00;8;55;37;0;0;43;0;0;43;1;3;7;0;0;0;0;0
2020-03-20 09:30:00;4;44;28;2;4;36;3;2;35;4;12;6;0;0;0;0;0
2020-03-20 09:45:00;4;49;26;5;0;42;5;0;42;2;8;10;0;0;0;0;0
2020-03-20 10:00:00;10;77;30;1;0;35;1;0;33;1;6;6;1;0;0;0;0
2020-03-20 10:15:00;9;83;29;6;5;42;7;1;42;3;6;9;1;0;0;0;0
2020-03-20 10:30:00;6;49;46;4;2;55;4;1;61;5;7;11;0;0;0;0;0
2020-03-20 10:45:00;5;66;46;5;4;45;3;1;46;2;4;4;0;0;0;0;0
2020-03-20 11:00:00;9;67;49;1;0;40;2;0;40;2;4;9;0;0;0;0;0
2020-03-20 11:15:00;8;67;38;2;0;45;2;0;46;3;2;6;0;0;0;0;0
2020-03-20 11:30:00;7;63;32;2;2;38;4;1;42;2;10;11;0;0;0;0;0
2020-03-20 11:45:00;9;82;45;5;5;45;6;4;49;5;8;8;7;0;0;0;0
2020-03-20 12:00:00;10;92;74;3;6;36;2;2;40;4;16;9;0;0;0;0;0
2020-03-20 12:15:00;6;87;53;2;2;42;2;0;45;1;15;5;1;0;0;0;0
2020-03-20 12:30:00;7;82;59;2;1;42;2;0;42;3;10;7;2;0;0;0;0
2020-03-20 12:45:00;7;100;46;1;0;48;1;0;51;1;8;6;0;0;0;0;0
2020-03-20 13:00:00;6;101;64;2;0;53;2;0;52;3;6;8;0;0;0;0;0
2020-03-20 13:15:00;14;99;75;4;1;58;4;0;56;4;5;8;0;0;0;0;0
2020-03-20 13:30:00;4;95;64;0;0;67;2;0;62;1;7;10;0;0;0;0;0
2020-03-20 13:45:00;9;102;79;96;0;61;3;0;62;3;5;9;0;0;0;0;0
2020-03-20 14:00:00;10;95;58;6;3;48;8;2;50;7;5;3;0;0;0;0;0
2020-03-20 14:15:00;8;112;64;1;0;53;2;0;49;4;10;7;0;0;0;0;0
2020-03-20 14:30:00;9;86;62;4;2;58;4;2;59;6;8;9;0;0;0;0;0
2020-03-20 14:45:00;15;94;64;3;2;55;6;2;55;7;3;8;2;0;0;0;0
2020-03-20 15:00:00;12;103;85;5;7;54;11;2;56;7;1;19;0;0;0;0;0
2020-03-20 15:15:00;11;83;63;58;4;38;3;3;41;5;3;15;1;0;0;0;0
2020-03-20 15:30:00;7;72;67;4;2;56;7;0;58;8;7;10;0;0;0;0;0
2020-03-20 15:45:00;14;99;43;6;2;38;7;1;42;3;3;12;0;0;0;0;0
2020-03-20 16:00:00;12;101;62;3;1;52;3;1;57;3;5;6;1;0;0;0;0
2020-03-20 16:15:00;12;104;64;3;0;55;8;0;52;2;6;13;0;0;0;0;0
2020-03-20 16:30:00;14;90;75;4;3;54;9;4;59;3;4;10;0;0;0;0;0
2020-03-20 16:45:00;9;95;62;1;1;54;3;1;52;3;7;12;0;0;0;0;0
2020-03-20 17:00:00;8;96;70;4;0;55;5;0;56;3;7;13;0;0;0;0;0
2020-03-20 17:15:00;12;73;50;2;2;45;3;1;47;3;6;4;0;0;0;0;0
2020-03-20 17:30:00;7;70;57;2;2;68;2;1;69;0;5;10;0;0;0;0;0
2020-03-20 17:45:00;14;54;30;2;1;43;3;1;45;4;5;7;0;0;0;0;0
2020-03-20 18:00:00;7;69;50;3;0;45;7;0;49;3;3;7;0;0;0;0;0
2020-03-20 18:15:00;10;66;36;5;2;44;6;1;46;5;3;9;1;0;0;0;0
2020-03-20 18:30:00;4;49;28;0;0;40;0;0;38;1;5;3;0;0;0;0;0
2020-03-20 18:45:00;5;51;23;2;0;48;2;0;51;1;1;6;0;0;0;0;0
2020-03-20 19:00:00;5;45;25;1;0;40;1;0;38;1;7;3;0;0;0;0;0
2020-03-20 19:15:00;5;57;28;3;1;23;4;1;27;3;2;4;0;0;0;0;0
2020-03-20 19:30:00;7;44;20;1;1;33;1;1;34;1;4;1;0;0;0;0;0
2020-03-20 19:45:00;8;29;9;1;0;24;1;0;25;298;0;3;0;0;0;0;0
2020-03-20 20:00:00;3;27;22;2;0;33;3;0;284;256;4;3;0;0;0;0;0
2020-03-20 20:15:00;1;29;12;5;3;18;5;2;0;3;2;3;0;0;0;0;0
2020-03-20 20:30:00;2;33;18;1;0;26;2;0;24;1;0;1;0;0;0;0;0
2020-03-20 20:45:00;4;12;17;0;0;18;0;0;16;3;1;3;0;0;0;0;0
2020-03-20 21:00:00;5;20;6;1;0;16;2;1;16;3;0;2;0;0;0;0;0
2020-03-20 21:15:00;1;18;9;0;0;18;0;0;18;0;1;0;0;0;0;0;0
2020-03-20 21:30:00;1;14;7;1;0;9;1;0;10;1;1;0;0;0;0;0;0
2020-03-20 21:45:00;2;9;8;2;1;22;2;0;23;1;0;0;0;0;0;0;0
2020-03-20 22:00:00;0;9;3;0;0;18;0;0;17;0;0;1;0;0;0;0;0
2020-03-20 22:15:00;3;13;4;0;0;17;0;0;17;0;0;1;0;0;0;0;0
2020-03-20 22:30:00;4;9;2;1;1;18;1;1;19;2;0;2;0;0;0;0;0
2020-03-20 22:45:00;0;7;8;1;0;12;1;0;16;0;1;1;0;0;0;0;0
2020-03-20 23:00:00;1;9;6;0;0;7;0;0;5;0;1;1;0;0;0;0;0
2020-03-20 23:15:00;0;8;2;0;0;6;0;0;6;0;1;0;0;0;0;0;0
2020-03-20 23:30:00;0;8;6;0;0;11;3;0;11;1;1;1;0;0;0;0;0
2020-03-20 23:45:00;0;4;3;0;1;8;0;1;11;0;0;0;0;0;0;0;0
