DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-12-30 00:00:00;5;15;0;13;16;4;8;5;4;1;0;0;0;0
2019-12-30 00:15:00;13;21;0;10;17;2;7;6;3;0;0;0;0;0
2019-12-30 00:30:00;8;6;0;10;7;3;4;6;3;0;0;0;0;0
2019-12-30 00:45:00;10;12;0;9;11;4;5;8;0;0;0;0;0;0
2019-12-30 01:00:00;6;17;0;6;6;1;3;3;0;0;0;0;0;0
2019-12-30 01:15:00;8;7;0;13;14;3;2;2;1;0;0;0;0;0
2019-12-30 01:30:00;1;7;0;3;18;1;0;1;0;0;0;0;0;0
2019-12-30 01:45:00;5;12;0;6;14;1;1;2;2;0;0;0;0;0
2019-12-30 02:00:00;3;6;0;8;12;1;0;1;2;0;0;0;0;0
2019-12-30 02:15:00;5;7;0;5;8;1;0;0;1;0;0;0;0;0
2019-12-30 02:30:00;2;5;0;3;4;0;1;1;0;0;0;0;0;0
2019-12-30 02:45:00;1;12;0;3;6;1;1;1;1;0;0;0;0;0
2019-12-30 03:00:00;1;5;0;4;5;0;1;1;0;0;0;0;0;0
2019-12-30 03:15:00;1;6;0;1;11;1;0;1;0;0;0;0;0;0
2019-12-30 03:30:00;9;8;0;4;1;1;1;0;0;0;0;0;0;0
2019-12-30 03:45:00;6;5;0;3;9;0;0;2;0;0;0;0;0;0
2019-12-30 04:00:00;3;5;0;3;6;1;0;0;0;0;0;0;0;0
2019-12-30 04:15:00;2;6;0;6;12;0;0;0;0;0;0;0;0;0
2019-12-30 04:30:00;3;9;0;10;19;1;0;0;0;0;0;0;0;0
2019-12-30 04:45:00;8;10;0;6;17;4;0;2;0;0;0;0;0;0
2019-12-30 05:00:00;6;8;0;15;18;3;2;1;0;0;0;0;0;0
2019-12-30 05:15:00;15;25;0;12;29;1;1;2;1;0;0;0;0;0
2019-12-30 05:30:00;20;60;0;14;29;4;0;1;0;1;0;0;0;0
2019-12-30 05:45:00;19;56;0;12;21;4;0;2;2;1;0;0;0;0
2019-12-30 06:00:00;13;30;0;17;28;6;2;0;0;2;0;4;0;0
2019-12-30 06:15:00;23;39;0;13;18;12;1;4;1;2;0;0;0;0
2019-12-30 06:30:00;37;64;0;12;37;16;0;6;4;6;0;0;0;0
2019-12-30 06:45:00;29;56;0;22;33;21;2;6;2;1;0;0;0;0
2019-12-30 07:00:00;24;74;0;28;40;21;1;7;3;5;0;0;0;0
2019-12-30 07:15:00;39;76;0;32;47;23;1;10;3;0;0;0;0;4
2019-12-30 07:30:00;32;67;0;31;35;22;3;10;5;4;0;0;0;0
2019-12-30 07:45:00;41;69;0;34;48;28;3;13;7;11;0;0;0;0
2019-12-30 08:00:00;42;74;1;30;46;44;5;6;6;4;0;0;5;0
2019-12-30 08:15:00;36;69;0;42;54;30;4;7;4;9;1;0;1;0
2019-12-30 08:30:00;35;72;0;46;49;34;4;12;3;4;1;0;0;0
2019-12-30 08:45:00;72;105;0;48;65;40;3;12;5;5;1;0;0;8
2019-12-30 09:00:00;56;108;1;45;51;32;7;7;4;0;0;0;0;0
2019-12-30 09:15:00;57;99;2;39;71;35;9;13;6;2;0;0;6;3
2019-12-30 09:30:00;66;110;0;50;63;42;9;17;5;4;0;6;0;0
2019-12-30 09:45:00;99;145;2;85;87;56;7;21;9;7;5;0;0;0
2019-12-30 10:00:00;77;145;2;83;95;54;10;15;9;6;0;3;0;0
2019-12-30 10:15:00;100;143;1;86;102;40;10;24;13;4;1;4;0;0
2019-12-30 10:30:00;84;137;3;83;95;46;7;17;11;2;0;0;5;0
2019-12-30 10:45:00;113;199;1;75;113;60;7;30;16;7;2;0;3;1
2019-12-30 11:00:00;91;160;4;100;111;60;15;22;14;3;2;5;5;1
2019-12-30 11:15:00;114;159;0;90;111;65;13;29;11;7;5;1;0;2
2019-12-30 11:30:00;94;144;1;87;116;66;10;30;10;6;1;0;0;0
2019-12-30 11:45:00;102;179;1;97;105;60;11;22;4;5;1;4;0;31
2019-12-30 12:00:00;100;162;1;104;124;55;12;20;15;10;0;4;0;0
2019-12-30 12:15:00;110;161;2;103;122;71;20;34;5;7;4;2;0;5
2019-12-30 12:30:00;98;149;0;112;119;36;14;30;19;1;1;0;1;0
2019-12-30 12:45:00;120;173;1;95;103;52;16;27;6;8;0;0;0;0
2019-12-30 13:00:00;97;177;5;97;130;64;16;29;15;0;1;0;0;0
2019-12-30 13:15:00;107;167;4;110;129;41;16;26;15;9;7;0;3;0
2019-12-30 13:30:00;99;170;1;104;119;48;10;27;8;5;1;12;0;6
2019-12-30 13:45:00;122;184;3;120;113;70;14;26;9;3;3;2;3;7
2019-12-30 14:00:00;102;167;2;113;131;55;18;27;9;2;4;3;2;2
2019-12-30 14:15:00;106;168;4;108;119;63;15;24;8;7;10;0;1;4
2019-12-30 14:30:00;97;150;3;104;137;67;15;37;12;5;0;0;2;0
2019-12-30 14:45:00;111;165;2;124;132;80;17;35;10;4;0;2;11;1
2019-12-30 15:00:00;102;159;5;109;114;57;19;32;7;5;6;1;8;0
2019-12-30 15:15:00;112;187;3;111;128;53;14;28;15;9;8;0;0;0
2019-12-30 15:30:00;100;159;1;119;122;52;28;33;12;3;0;11;13;0
2019-12-30 15:45:00;111;169;1;93;129;55;21;35;14;8;4;7;16;0
2019-12-30 16:00:00;106;170;0;105;130;58;21;36;9;6;0;1;5;0
2019-12-30 16:15:00;117;175;2;92;138;58;21;37;5;5;1;1;3;0
2019-12-30 16:30:00;111;160;1;92;134;58;19;25;12;2;0;0;0;0
2019-12-30 16:45:00;117;152;0;97;124;46;19;32;11;3;3;0;6;0
2019-12-30 17:00:00;94;138;0;91;109;42;20;30;12;2;3;0;0;1
2019-12-30 17:15:00;99;152;0;97;110;54;15;33;16;2;1;5;0;1
2019-12-30 17:30:00;97;171;1;91;118;52;23;31;9;1;0;0;9;2
2019-12-30 17:45:00;95;155;1;88;101;54;19;30;6;3;9;0;0;0
2019-12-30 18:00:00;93;124;2;87;104;54;14;23;11;4;3;0;0;1
2019-12-30 18:15:00;71;124;0;72;98;43;16;28;8;2;1;0;4;1
2019-12-30 18:30:00;63;110;1;78;108;51;18;25;8;3;0;0;0;0
2019-12-30 18:45:00;74;110;0;83;94;48;8;21;5;2;1;2;13;3
2019-12-30 19:00:00;60;110;0;82;99;48;9;16;7;2;0;4;0;0
2019-12-30 19:15:00;58;115;0;81;117;36;8;16;6;3;0;4;0;0
2019-12-30 19:30:00;55;86;0;76;78;19;4;19;7;2;0;0;0;0
2019-12-30 19:45:00;46;88;0;69;78;35;12;17;4;6;0;0;0;0
2019-12-30 20:00:00;64;98;0;81;105;18;9;13;5;3;0;1;1;0
2019-12-30 20:15:00;35;72;2;65;73;32;9;17;3;3;0;0;0;0
2019-12-30 20:30:00;31;72;0;30;50;22;10;12;9;4;0;0;0;0
2019-12-30 20:45:00;38;66;0;40;56;18;10;6;3;0;0;0;0;0
2019-12-30 21:00:00;24;49;0;43;60;16;5;7;5;0;0;0;0;0
