DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-06-01 00:00:00;5;4;10;0;0;0;9;0;0
2020-06-01 00:15:00;7;12;18;2;0;0;13;0;0
2020-06-01 00:30:00;4;2;7;1;0;0;4;0;0
2020-06-01 00:45:00;2;5;7;2;0;3;4;0;0
2020-06-01 01:00:00;5;3;7;0;0;0;8;0;0
2020-06-01 01:15:00;4;3;5;1;0;1;2;0;0
2020-06-01 01:30:00;4;6;10;0;0;0;9;0;0
2020-06-01 01:45:00;2;2;3;0;0;0;4;0;0
2020-06-01 02:00:00;0;2;4;0;0;0;9;0;0
2020-06-01 02:15:00;2;5;5;1;1;0;5;0;0
2020-06-01 02:30:00;1;2;2;3;0;0;3;0;0
2020-06-01 02:45:00;2;0;5;0;0;0;3;0;0
2020-06-01 03:00:00;3;2;2;1;0;0;0;0;0
2020-06-01 03:15:00;0;1;1;0;0;0;1;0;0
2020-06-01 03:30:00;1;2;2;0;0;0;1;0;0
2020-06-01 03:45:00;0;3;2;0;0;0;0;0;0
2020-06-01 04:00:00;0;1;2;0;0;0;2;0;0
2020-06-01 04:15:00;0;0;0;1;1;1;2;0;0
2020-06-01 04:30:00;0;0;0;0;0;0;0;0;0
2020-06-01 04:45:00;0;0;2;1;0;0;2;0;0
2020-06-01 05:00:00;2;2;3;0;0;0;0;0;0
2020-06-01 05:15:00;3;3;3;0;0;0;2;0;0
2020-06-01 05:30:00;3;3;8;3;2;0;7;0;0
2020-06-01 05:45:00;3;2;4;0;0;0;7;0;0
2020-06-01 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 06:15:00;3;1;6;1;0;0;10;0;0
2020-06-01 06:30:00;5;5;8;2;2;0;10;0;0
2020-06-01 06:45:00;1;5;6;0;0;0;6;0;0
2020-06-01 07:00:00;2;3;6;2;1;1;8;0;0
2020-06-01 07:15:00;3;5;7;4;1;0;4;0;0
2020-06-01 07:30:00;8;5;13;4;0;0;5;0;0
2020-06-01 07:45:00;9;4;12;1;1;0;9;0;0
2020-06-01 08:00:00;11;8;16;1;0;0;8;0;0
2020-06-01 08:15:00;11;4;19;2;0;0;11;0;0
2020-06-01 08:30:00;6;2;7;3;1;1;12;0;0
2020-06-01 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 09:00:00;10;12;20;4;1;1;18;1;1
2020-06-01 09:15:00;11;9;22;6;5;0;18;0;0
