DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-06-02 00:00:00;0;6;3;1;2;9;3;5;2;4;6;3;2
2020-06-02 00:15:00;0;8;9;2;2;7;2;5;5;2;5;7;1
2020-06-02 00:30:00;0;3;0;1;3;4;1;8;3;0;5;3;1
2020-06-02 00:45:00;0;2;2;0;3;3;0;6;1;0;1;2;1
2020-06-02 01:00:00;0;3;6;0;0;2;0;1;1;1;4;2;1
2020-06-02 01:15:00;0;2;2;1;2;3;0;4;0;1;1;1;2
2020-06-02 01:30:00;0;2;0;0;0;1;0;2;2;1;3;1;0
2020-06-02 01:45:00;0;0;2;0;0;1;0;3;0;0;1;1;1
2020-06-02 02:00:00;0;4;2;0;2;2;0;2;0;0;2;6;1
2020-06-02 02:15:00;0;3;2;1;2;2;0;6;0;0;1;3;1
2020-06-02 02:30:00;0;0;1;2;1;4;2;3;0;0;2;1;0
2020-06-02 02:45:00;0;6;3;0;2;4;1;2;2;0;1;1;0
2020-06-02 03:00:00;0;5;1;0;0;6;3;3;0;0;1;0;1
2020-06-02 03:15:00;0;1;0;0;2;2;0;1;1;0;4;2;0
2020-06-02 03:30:00;0;0;0;0;1;3;1;8;1;0;1;2;4
2020-06-02 03:45:00;0;3;0;0;1;4;1;4;1;0;2;2;0
2020-06-02 04:00:00;0;1;0;0;1;5;0;3;2;1;5;4;3
2020-06-02 04:15:00;0;5;1;0;1;6;2;4;1;1;8;3;3
2020-06-02 04:30:00;0;5;2;0;3;10;4;9;3;0;8;7;2
2020-06-02 04:45:00;0;7;5;1;3;10;3;11;5;1;20;12;5
2020-06-02 05:00:00;0;15;9;1;4;15;12;35;13;6;53;59;7
2020-06-02 05:15:00;0;10;8;1;10;19;11;39;31;4;75;73;20
2020-06-02 05:30:00;0;20;16;0;12;38;14;45;37;2;60;72;26
2020-06-02 05:45:00;0;17;16;2;8;32;8;58;39;4;47;42;18
2020-06-02 06:00:00;0;17;11;2;13;38;7;34;30;0;41;45;21
2020-06-02 06:15:00;0;27;16;3;12;35;10;59;48;2;54;59;18
2020-06-02 06:30:00;0;31;24;1;18;34;20;85;89;4;64;69;22
2020-06-02 06:45:00;0;41;31;4;27;40;13;94;84;8;58;57;35
