DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-12-26 00:00:00;0;1;1;0;0;0;1;0;0
2020-12-26 00:15:00;0;1;1;0;0;0;0;0;0
2020-12-26 00:30:00;0;0;1;0;0;0;3;0;0
2020-12-26 00:45:00;0;0;1;0;0;0;1;0;0
2020-12-26 01:00:00;0;1;2;0;0;0;3;0;0
2020-12-26 01:15:00;0;0;0;0;0;0;0;0;0
2020-12-26 01:30:00;0;0;0;0;0;0;2;0;0
2020-12-26 01:45:00;0;2;2;0;0;0;0;0;0
2020-12-26 02:00:00;0;0;0;0;0;0;0;0;0
2020-12-26 02:15:00;0;0;0;0;0;0;0;0;0
2020-12-26 02:30:00;0;0;0;0;0;0;0;0;0
2020-12-26 02:45:00;0;0;0;0;0;0;0;0;0
2020-12-26 03:00:00;0;0;0;0;0;0;0;0;0
2020-12-26 03:15:00;0;0;3;0;0;0;2;0;0
2020-12-26 03:30:00;0;0;0;0;0;0;0;0;0
2020-12-26 03:45:00;0;0;2;0;0;0;3;0;0
2020-12-26 04:00:00;0;0;0;0;0;0;0;0;0
2020-12-26 04:15:00;0;0;0;0;0;0;1;0;0
2020-12-26 04:30:00;0;0;0;0;0;0;0;0;0
2020-12-26 04:45:00;1;1;1;0;0;0;0;0;0
2020-12-26 05:00:00;2;3;4;1;0;0;2;0;0
2020-12-26 05:15:00;1;1;2;0;0;0;4;0;0
2020-12-26 05:30:00;2;3;5;3;0;0;13;0;0
2020-12-26 05:45:00;3;4;6;2;0;1;8;0;0
2020-12-26 06:00:00;1;1;3;2;0;0;4;0;0
2020-12-26 06:15:00;1;5;6;0;0;0;3;0;0
2020-12-26 06:30:00;3;3;5;0;0;0;6;0;0
2020-12-26 06:45:00;4;3;10;1;1;0;6;0;0
2020-12-26 07:00:00;4;3;5;0;0;0;1;0;0
2020-12-26 07:15:00;4;5;7;1;0;0;2;0;0
2020-12-26 07:30:00;3;2;4;0;0;0;3;0;0
2020-12-26 07:45:00;2;6;7;1;0;0;4;0;0
2020-12-26 08:00:00;0;1;3;0;0;0;2;0;0
2020-12-26 08:15:00;3;4;7;1;0;0;1;0;0
2020-12-26 08:30:00;4;4;9;3;1;0;7;0;0
2020-12-26 08:45:00;4;6;11;0;0;1;7;0;0
2020-12-26 09:00:00;7;10;14;1;0;0;12;1;0
2020-12-26 09:15:00;8;6;17;3;4;0;16;4;0
2020-12-26 09:30:00;5;5;7;0;0;0;7;0;2
2020-12-26 09:45:00;7;4;14;5;2;0;26;1;0
2020-12-26 10:00:00;6;17;24;4;3;0;23;0;2
2020-12-26 10:15:00;10;15;22;5;3;0;15;4;5
2020-12-26 10:30:00;15;15;25;2;2;3;29;0;4
2020-12-26 10:45:00;14;22;41;6;4;1;29;4;0
2020-12-26 11:00:00;13;27;36;6;3;0;37;0;5
2020-12-26 11:15:00;20;18;33;5;2;1;37;1;12
2020-12-26 11:30:00;18;22;36;9;7;2;39;6;1
2020-12-26 11:45:00;18;30;47;10;6;2;39;1;3
2020-12-26 12:00:00;25;27;47;8;8;4;40;9;7
2020-12-26 12:15:00;13;19;36;7;5;3;43;0;12
2020-12-26 12:30:00;16;28;39;8;3;1;35;0;16
2020-12-26 12:45:00;17;25;41;7;5;2;28;4;12
2020-12-26 13:00:00;22;26;44;5;5;3;35;0;1
2020-12-26 13:15:00;11;22;33;7;7;2;34;0;4
2020-12-26 13:30:00;14;21;33;8;6;2;32;9;0
2020-12-26 13:45:00;11;22;36;9;5;2;37;0;0
2020-12-26 14:00:00;16;31;47;5;3;3;55;6;3
2020-12-26 14:15:00;21;23;50;6;6;1;47;20;0
2020-12-26 14:30:00;11;29;43;10;6;3;46;0;1
2020-12-26 14:45:00;25;26;45;9;7;2;40;2;12
2020-12-26 15:00:00;10;34;50;9;9;6;56;0;2
2020-12-26 15:15:00;23;40;61;8;5;0;37;3;0
2020-12-26 15:30:00;22;29;50;4;3;1;47;2;0
2020-12-26 15:45:00;17;19;37;5;2;1;40;1;1
2020-12-26 16:00:00;23;29;54;4;3;0;49;5;0
2020-12-26 16:15:00;20;22;43;13;6;2;45;0;8
2020-12-26 16:30:00;14;22;35;4;3;4;40;4;0
2020-12-26 16:45:00;25;33;63;3;5;1;50;0;1
2020-12-26 17:00:00;12;16;28;7;10;5;28;0;15
2020-12-26 17:15:00;15;32;51;4;5;3;39;0;0
2020-12-26 17:30:00;15;20;34;6;6;6;31;0;0
2020-12-26 17:45:00;16;23;33;6;6;1;28;0;0
2020-12-26 18:00:00;11;25;32;8;7;4;34;0;0
2020-12-26 18:15:00;10;17;24;9;6;0;28;0;0
2020-12-26 18:30:00;11;18;25;2;2;3;32;10;27
2020-12-26 18:45:00;6;10;17;2;2;1;29;0;0
2020-12-26 19:00:00;11;18;30;9;3;3;28;0;3
2020-12-26 19:15:00;6;12;18;4;1;5;25;0;0
2020-12-26 19:30:00;5;16;26;3;1;1;32;0;0
2020-12-26 19:45:00;6;16;21;2;1;2;30;0;0
2020-12-26 20:00:00;18;24;36;5;4;1;26;0;0
2020-12-26 20:15:00;3;17;19;5;2;2;18;0;0
2020-12-26 20:30:00;14;22;33;8;2;2;36;0;0
2020-12-26 20:45:00;13;29;36;5;3;3;29;0;0
2020-12-26 21:00:00;3;7;14;2;1;0;14;0;0
2020-12-26 21:15:00;1;5;6;0;0;0;4;0;0
2020-12-26 21:30:00;0;2;2;0;0;0;0;0;0
2020-12-26 21:45:00;2;0;3;0;0;0;5;0;0
2020-12-26 22:00:00;0;3;3;3;0;0;0;0;0
2020-12-26 22:15:00;1;1;2;0;0;0;0;0;0
2020-12-26 22:30:00;1;1;1;0;0;0;1;0;0
2020-12-26 22:45:00;0;1;1;0;0;0;0;0;0
2020-12-26 23:00:00;1;2;4;0;0;0;2;0;0
2020-12-26 23:15:00;0;0;0;2;0;0;1;0;0
2020-12-26 23:30:00;0;0;0;0;0;0;2;0;0
2020-12-26 23:45:00;0;1;1;0;0;0;1;0;0
