DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-07-11 00:00:00;0;11;4;1;1;9;1;0;7;0;1;1;0;0;0;0;0
2020-07-11 00:15:00;0;5;1;0;0;12;0;0;11;0;0;0;0;0;0;0;0
2020-07-11 00:30:00;2;13;5;1;0;10;1;0;10;1;0;2;0;0;0;0;0
2020-07-11 00:45:00;1;9;4;0;0;9;0;0;9;0;2;2;0;0;0;0;0
2020-07-11 01:00:00;0;10;4;0;0;9;0;0;8;0;0;0;0;0;0;0;0
2020-07-11 01:15:00;0;4;5;1;0;13;1;0;14;1;0;0;0;0;0;0;0
2020-07-11 01:30:00;0;6;6;2;0;4;1;0;4;2;0;2;0;0;0;0;0
2020-07-11 01:45:00;0;4;6;1;0;10;1;0;11;0;0;2;0;0;0;0;0
2020-07-11 02:00:00;0;0;1;0;0;6;0;0;8;0;0;0;0;0;0;0;0
2020-07-11 02:15:00;0;4;1;0;1;3;0;1;3;1;1;1;0;0;0;0;0
2020-07-11 02:30:00;0;2;2;0;0;2;0;0;2;1;0;1;0;0;0;0;0
2020-07-11 02:45:00;0;9;8;1;1;1;1;0;3;2;1;1;0;0;0;0;0
2020-07-11 03:00:00;0;2;3;0;0;2;0;0;2;0;1;1;0;0;0;0;0
2020-07-11 03:15:00;0;0;0;1;0;4;1;0;3;1;0;3;0;0;0;0;0
2020-07-11 03:30:00;0;1;1;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-07-11 03:45:00;0;2;1;3;0;4;3;1;4;3;0;0;0;0;0;0;0
2020-07-11 04:00:00;0;1;1;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-07-11 04:15:00;0;1;2;0;0;5;0;0;5;0;1;0;0;0;0;0;0
2020-07-11 04:30:00;1;2;0;0;0;6;0;0;5;1;1;1;0;0;0;0;0
2020-07-11 04:45:00;0;6;1;0;0;2;1;0;3;0;0;3;0;0;0;0;0
2020-07-11 05:00:00;2;4;0;0;0;5;0;0;6;0;0;2;0;0;0;0;0
2020-07-11 05:15:00;2;8;4;2;0;8;1;0;9;2;0;1;0;0;0;0;0
2020-07-11 05:30:00;4;15;2;0;0;11;0;0;10;0;1;1;0;0;0;0;0
2020-07-11 05:45:00;0;10;8;0;0;23;0;0;22;0;1;6;0;0;0;0;0
2020-07-11 06:00:00;7;11;8;0;0;7;0;0;7;0;0;4;0;0;0;0;0
2020-07-11 06:15:00;1;17;10;0;0;8;0;0;9;1;0;2;0;0;0;0;0
2020-07-11 06:30:00;1;15;12;0;0;9;0;0;11;0;0;3;0;0;0;0;0
2020-07-11 06:45:00;5;12;3;0;0;11;0;0;11;0;0;5;0;0;0;0;0
2020-07-11 07:00:00;6;16;6;1;0;22;2;0;24;1;0;5;0;0;0;0;0
2020-07-11 07:15:00;3;16;13;1;29;21;2;0;22;2;0;3;0;0;0;0;0
2020-07-11 07:30:00;9;23;10;0;0;21;0;0;23;0;2;2;0;0;0;0;0
2020-07-11 07:45:00;3;24;8;2;1;35;2;0;33;3;0;7;0;0;0;0;0
2020-07-11 08:00:00;5;20;17;1;1;20;1;0;19;0;4;10;0;0;0;0;0
2020-07-11 08:15:00;0;19;17;0;0;18;0;0;19;0;1;9;0;0;0;0;0
2020-07-11 08:30:00;3;29;17;4;4;23;3;2;29;2;0;6;0;0;0;0;0
2020-07-11 08:45:00;6;42;15;2;1;38;5;0;44;4;1;2;0;0;0;0;0
2020-07-11 09:00:00;5;39;23;4;0;36;3;0;32;7;2;10;0;0;0;0;0
2020-07-11 09:15:00;7;37;18;3;0;50;4;0;57;2;4;8;0;0;0;0;0
2020-07-11 09:30:00;8;43;27;4;3;43;6;1;43;4;5;19;0;0;0;0;0
2020-07-11 09:45:00;8;39;31;4;3;44;4;2;42;3;2;4;0;0;0;0;0
2020-07-11 10:00:00;6;49;30;3;0;59;3;0;58;2;6;15;1;0;0;0;0
2020-07-11 10:15:00;12;61;49;0;2;64;5;2;70;4;8;7;0;0;0;0;0
2020-07-11 10:30:00;14;66;54;3;1;54;3;1;54;4;8;16;0;0;0;0;0
2020-07-11 10:45:00;11;69;47;4;2;64;4;1;67;2;7;13;0;0;0;0;0
2020-07-11 11:00:00;7;80;54;9;3;57;7;2;64;3;2;13;0;0;0;0;0
