DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-09-25 00:00:00;19;6;15;6;2;2;1
2020-09-25 00:15:00;18;6;11;3;5;5;3
2020-09-25 00:30:00;11;5;10;2;2;9;5
2020-09-25 00:45:00;7;1;8;2;0;2;3
2020-09-25 01:00:00;12;5;6;1;0;2;1
2020-09-25 01:15:00;8;5;10;6;2;0;3
2020-09-25 01:30:00;10;3;5;2;5;1;3
2020-09-25 01:45:00;7;1;5;0;2;2;2
2020-09-25 02:00:00;7;1;6;2;4;2;3
2020-09-25 02:15:00;5;3;10;1;2;5;2
2020-09-25 02:30:00;2;0;12;0;2;1;2
2020-09-25 02:45:00;5;0;7;0;3;5;7
2020-09-25 03:00:00;9;3;6;3;5;4;2
2020-09-25 03:15:00;11;3;8;2;4;7;2
2020-09-25 03:30:00;7;4;9;2;0;5;2
2020-09-25 03:45:00;9;3;6;3;3;4;3
2020-09-25 04:00:00;10;4;10;8;2;6;1
2020-09-25 04:15:00;9;6;15;4;4;2;5
2020-09-25 04:30:00;10;5;18;4;3;3;3
2020-09-25 04:45:00;20;8;40;7;0;0;0
2020-09-25 05:00:00;32;18;58;22;1;2;1
2020-09-25 05:15:00;48;25;98;27;0;0;0
2020-09-25 05:30:00;42;26;109;56;2;2;2
2020-09-25 05:45:00;58;44;100;42;3;0;0
2020-09-25 06:00:00;54;40;78;38;4;0;0
2020-09-25 06:15:00;68;50;134;75;1;0;0
2020-09-25 06:30:00;98;38;157;80;2;0;0
2020-09-25 06:45:00;119;71;163;81;7;2;1
2020-09-25 07:00:00;116;70;129;74;8;0;1
2020-09-25 07:15:00;193;100;157;103;17;1;0
2020-09-25 07:30:00;42;24;40;28;2;0;0
2020-09-25 07:45:00;
2020-09-25 08:00:00;
2020-09-25 08:15:00;
2020-09-25 08:30:00;
2020-09-25 08:45:00;
2020-09-25 09:00:00;
2020-09-25 09:15:00;99;68;135;77;6;1;0
2020-09-25 09:30:00;110;93;133;67;9;1;1
2020-09-25 09:45:00;122;91;148;83;6;2;0
2020-09-25 10:00:00;110;74;139;62;4;1;0
2020-09-25 10:15:00;125;94;157;73;11;3;0
2020-09-25 10:30:00;135;93;173;88;10;3;2
2020-09-25 10:45:00;148;96;170;82;11;6;1
2020-09-25 11:00:00;129;104;132;71;9;1;2
2020-09-25 11:15:00;143;122;140;82;14;4;2
2020-09-25 11:30:00;140;126;164;89;11;1;1
2020-09-25 11:45:00;141;113;180;105;8;2;1
2020-09-25 12:00:00;169;103;176;93;9;1;4
2020-09-25 12:15:00;162;123;147;92;7;5;4
2020-09-25 12:30:00;194;143;190;109;18;2;1
2020-09-25 12:45:00;209;144;194;98;21;1;2
2020-09-25 13:00:00;158;123;220;122;12;3;4
2020-09-25 13:15:00;172;127;209;147;10;5;1
2020-09-25 13:30:00;188;126;197;121;15;4;6
2020-09-25 13:45:00;177;144;173;107;8;0;3
2020-09-25 14:00:00;173;125;216;106;7;3;3
2020-09-25 14:15:00;173;141;206;111;11;6;2
2020-09-25 14:30:00;200;131;226;92;11;4;1
2020-09-25 14:45:00;192;157;202;119;3;2;3
2020-09-25 15:00:00;192;145;197;118;10;3;5
2020-09-25 15:15:00;196;109;189;105;9;3;4
2020-09-25 15:30:00;174;137;186;92;14;2;4
2020-09-25 15:45:00;196;154;204;117;14;2;1
2020-09-25 16:00:00;192;147;202;102;11;1;2
2020-09-25 16:15:00;177;132;192;96;8;1;4
2020-09-25 16:30:00;151;124;191;107;17;2;1
2020-09-25 16:45:00;175;138;195;96;13;4;1
2020-09-25 17:00:00;189;129;184;97;9;0;4
2020-09-25 17:15:00;193;142;194;106;15;3;0
2020-09-25 17:30:00;164;136;179;82;9;1;1
2020-09-25 17:45:00;167;128;167;99;5;2;1
2020-09-25 18:00:00;175;131;182;82;5;6;1
2020-09-25 18:15:00;152;111;159;97;9;1;2
2020-09-25 18:30:00;151;112;153;89;8;4;0
2020-09-25 18:45:00;162;127;155;88;9;4;1
2020-09-25 19:00:00;109;77;132;81;5;2;3
2020-09-25 19:15:00;125;85;141;77;7;3;3
2020-09-25 19:30:00;115;86;133;62;2;2;1
2020-09-25 19:45:00;106;73;136;58;4;3;3
2020-09-25 20:00:00;96;83;109;40;5;2;4
2020-09-25 20:15:00;105;75;99;42;5;0;2
2020-09-25 20:30:00;74;48;103;37;0;1;1
2020-09-25 20:45:00;92;52;97;43;4;1;0
2020-09-25 21:00:00;72;50;87;37;5;1;4
2020-09-25 21:15:00;85;45;102;32;3;4;3
2020-09-25 21:30:00;67;39;68;32;8;1;1
2020-09-25 21:45:00;98;69;72;30;9;0;1
2020-09-25 22:00:00;61;64;64;28;5;2;2
2020-09-25 22:15:00;65;48;89;28;2;2;1
2020-09-25 22:30:00;63;26;49;27;1;1;3
2020-09-25 22:45:00;43;33;70;18;1;1;3
2020-09-25 23:00:00;40;19;48;16;6;1;2
2020-09-25 23:15:00;43;22;52;19;3;1;2
2020-09-25 23:30:00;36;24;46;10;3;3;2
2020-09-25 23:45:00;55;25;40;10;5;3;0
