DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-03-07 00:00:00;31;24;0;0;0;0;0
2020-03-07 00:15:00;35;38;2;2;0;0;0
2020-03-07 00:30:00;46;25;1;1;0;0;0
2020-03-07 00:45:00;40;44;0;0;0;0;0
2020-03-07 01:00:00;26;24;1;1;0;0;0
2020-03-07 01:15:00;28;24;0;0;0;0;0
2020-03-07 01:30:00;27;16;0;0;0;0;0
2020-03-07 01:45:00;30;22;0;0;0;0;0
2020-03-07 02:00:00;14;21;1;1;0;0;0
2020-03-07 02:15:00;15;18;1;1;0;0;0
2020-03-07 02:30:00;8;9;1;1;0;0;0
2020-03-07 02:45:00;11;15;1;1;0;0;0
2020-03-07 03:00:00;14;13;0;0;0;0;0
2020-03-07 03:15:00;11;13;0;0;0;0;0
2020-03-07 03:30:00;12;6;0;0;0;0;0
2020-03-07 03:45:00;8;12;0;0;0;0;0
2020-03-07 04:00:00;13;10;0;0;0;0;0
2020-03-07 04:15:00;19;13;1;1;0;0;0
2020-03-07 04:30:00;12;11;0;0;0;0;0
2020-03-07 04:45:00;9;20;0;0;0;0;0
2020-03-07 05:00:00;18;14;1;1;0;0;0
2020-03-07 05:15:00;14;28;0;0;0;0;0
2020-03-07 05:30:00;27;21;0;0;0;0;0
2020-03-07 05:45:00;45;28;2;2;0;0;0
2020-03-07 06:00:00;30;30;0;0;0;0;0
2020-03-07 06:15:00;23;41;1;1;0;0;0
2020-03-07 06:30:00;33;37;2;2;0;0;0
2020-03-07 06:45:00;28;48;1;1;0;0;0
2020-03-07 07:00:00;33;35;0;0;0;0;0
2020-03-07 07:15:00;65;48;2;2;0;0;0
2020-03-07 07:30:00;61;66;6;6;0;0;0
2020-03-07 07:45:00;79;76;1;1;0;0;0
2020-03-07 08:00:00;75;85;6;6;0;0;0
2020-03-07 08:15:00;66;95;6;6;1;0;0
2020-03-07 08:30:00;92;108;7;7;0;0;0
2020-03-07 08:45:00;116;106;2;2;0;0;0
2020-03-07 09:00:00;150;90;5;5;0;0;0
2020-03-07 09:15:00;149;126;11;11;5;0;0
2020-03-07 09:30:00;199;118;10;10;2;0;0
2020-03-07 09:45:00;182;151;12;12;1;0;0
2020-03-07 10:00:00;209;148;10;10;12;0;0
2020-03-07 10:15:00;195;171;6;6;3;0;0
2020-03-07 10:30:00;206;153;9;9;7;0;0
2020-03-07 10:45:00;225;182;10;10;3;0;0
2020-03-07 11:00:00;211;191;10;10;1;0;0
2020-03-07 11:15:00;241;170;8;8;7;0;0
2020-03-07 11:30:00;245;172;8;8;8;0;0
2020-03-07 11:45:00;220;198;11;11;7;0;0
2020-03-07 12:00:00;242;198;9;9;23;0;0
2020-03-07 12:15:00;225;187;11;11;0;0;0
2020-03-07 12:30:00;242;189;10;10;0;0;0
2020-03-07 12:45:00;225;192;6;6;5;0;0
2020-03-07 13:00:00;237;206;12;12;3;0;0
2020-03-07 13:15:00;230;200;9;9;18;0;0
2020-03-07 13:30:00;201;199;7;7;11;0;0
2020-03-07 13:45:00;259;204;10;10;50;0;0
2020-03-07 14:00:00;246;211;7;7;4;0;0
2020-03-07 14:15:00;221;204;12;12;8;0;0
2020-03-07 14:30:00;247;206;10;10;1;0;0
2020-03-07 14:45:00;227;215;9;9;11;0;0
2020-03-07 15:00:00;230;223;12;12;7;0;0
2020-03-07 15:15:00;235;192;8;8;72;0;0
2020-03-07 15:30:00;204;193;9;9;4;0;0
2020-03-07 15:45:00;203;205;6;6;9;0;0
2020-03-07 16:00:00;218;201;6;6;8;0;0
2020-03-07 16:15:00;211;213;7;7;4;0;0
2020-03-07 16:30:00;203;187;6;6;8;0;0
2020-03-07 16:45:00;191;195;6;6;19;0;0
2020-03-07 17:00:00;196;217;2;2;38;0;0
2020-03-07 17:15:00;206;195;4;4;1;0;0
2020-03-07 17:30:00;223;215;15;15;0;0;0
2020-03-07 17:45:00;212;216;9;9;2;0;0
2020-03-07 18:00:00;201;228;7;7;7;0;0
2020-03-07 18:15:00;185;223;9;9;0;0;0
2020-03-07 18:30:00;150;199;6;6;18;0;0
2020-03-07 18:45:00;196;221;16;16;8;0;0
2020-03-07 19:00:00;161;183;5;5;3;0;0
2020-03-07 19:15:00;196;189;12;12;6;0;0
2020-03-07 19:30:00;111;166;8;8;5;0;0
2020-03-07 19:45:00;99;161;6;6;0;0;0
2020-03-07 20:00:00;93;195;7;7;2;0;0
2020-03-07 20:15:00;104;140;1;1;0;0;0
2020-03-07 20:30:00;86;115;9;9;0;0;0
2020-03-07 20:45:00;63;82;2;2;0;0;0
2020-03-07 21:00:00;93;83;5;5;0;0;0
2020-03-07 21:15:00;72;64;2;2;0;0;0
2020-03-07 21:30:00;68;82;6;6;0;0;0
2020-03-07 21:45:00;80;69;7;7;0;0;0
2020-03-07 22:00:00;101;94;2;2;0;0;0
2020-03-07 22:15:00;112;79;4;4;0;0;0
2020-03-07 22:30:00;110;127;3;3;0;0;0
2020-03-07 22:45:00;111;66;4;4;0;0;0
2020-03-07 23:00:00;95;63;10;10;0;0;0
2020-03-07 23:15:00;48;48;0;0;0;0;0
2020-03-07 23:30:00;91;60;1;1;0;0;0
2020-03-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
