DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-08-24 00:00:00;45;22;4;6;14;23;46;24;26;0;0;0
2019-08-24 00:15:00;35;11;6;13;35;27;37;31;29;0;0;2
2019-08-24 00:30:00;54;16;3;14;20;29;55;29;34;1;0;1
2019-08-24 00:45:00;31;12;3;9;25;22;30;29;44;1;0;4
2019-08-24 01:00:00;25;12;5;9;24;37;28;23;35;0;0;0
2019-08-24 01:15:00;17;6;3;9;18;21;17;21;24;0;0;0
2019-08-24 01:30:00;22;6;3;7;21;26;22;21;25;1;1;1
2019-08-24 01:45:00;23;11;5;7;10;18;22;9;17;0;0;1
2019-08-24 02:00:00;14;8;3;6;10;12;15;14;14;0;0;2
2019-08-24 02:15:00;16;8;2;7;8;13;17;10;12;1;0;0
2019-08-24 02:30:00;15;5;4;9;5;6;16;10;10;1;0;1
2019-08-24 02:45:00;7;6;5;6;5;12;7;11;16;2;0;1
2019-08-24 03:00:00;16;9;0;4;7;11;18;8;13;0;0;0
2019-08-24 03:15:00;13;5;2;6;4;10;12;5;10;0;0;1
2019-08-24 03:30:00;8;7;0;4;3;4;11;4;4;0;0;0
2019-08-24 03:45:00;9;8;0;2;0;7;8;1;6;0;0;0
2019-08-24 04:00:00;14;9;1;3;3;8;14;4;7;0;0;0
2019-08-24 04:15:00;13;7;2;4;3;6;14;6;6;1;0;0
2019-08-24 04:30:00;8;5;0;1;2;5;8;3;5;0;0;0
2019-08-24 04:45:00;15;5;0;3;7;9;16;7;9;0;0;1
2019-08-24 05:00:00;23;5;4;7;13;7;23;12;9;0;0;0
2019-08-24 05:15:00;29;11;4;3;9;12;30;8;13;2;0;2
2019-08-24 05:30:00;34;14;2;3;14;28;34;22;24;0;1;1
2019-08-24 05:45:00;30;10;3;4;21;24;32;19;25;1;0;0
2019-08-24 06:00:00;37;13;5;8;14;20;36;15;20;0;1;2
2019-08-24 06:15:00;43;11;4;3;18;25;48;15;20;0;1;4
2019-08-24 06:30:00;38;15;5;5;19;26;39;21;24;1;0;2
2019-08-24 06:45:00;40;17;2;3;19;20;44;18;19;1;1;5
2019-08-24 07:00:00;49;13;3;4;0;1;54;20;23;1;1;0
2019-08-24 07:15:00;44;17;4;6;20;28;50;19;30;2;0;1
2019-08-24 07:30:00;72;22;11;11;31;35;77;39;37;0;0;3
2019-08-24 07:45:00;59;23;7;16;37;42;64;31;41;0;0;3
2019-08-24 08:00:00;65;21;11;6;35;49;75;36;46;3;1;4
2019-08-24 08:15:00;77;28;12;16;37;43;82;38;49;0;2;2
2019-08-24 08:30:00;73;24;17;15;47;73;86;47;69;0;0;4
2019-08-24 08:45:00;97;25;16;12;52;50;115;50;57;1;0;9
2019-08-24 09:00:00;96;31;15;14;54;75;108;53;76;1;2;8
2019-08-24 09:15:00;120;39;29;26;55;86;132;65;92;2;1;5
2019-08-24 09:30:00;130;26;25;35;64;92;142;68;95;2;1;7
2019-08-24 09:45:00;144;37;25;27;71;96;167;73;96;1;1;9
2019-08-24 10:00:00;160;26;28;33;77;91;179;78;99;1;1;9
2019-08-24 10:15:00;134;18;41;42;81;99;152;97;111;2;4;2
2019-08-24 10:30:00;177;37;29;29;67;111;197;74;115;2;1;7
2019-08-24 10:45:00;171;37;28;37;81;118;185;93;120;2;2;5
2019-08-24 11:00:00;155;35;30;40;85;117;175;93;123;0;0;7
2019-08-24 11:15:00;209;33;33;28;77;127;228;102;131;2;0;10
2019-08-24 11:30:00;197;30;25;40;68;113;217;89;112;2;3;11
2019-08-24 11:45:00;161;46;27;44;69;127;174;81;136;1;2;8
2019-08-24 12:00:00;186;39;36;27;60;109;201;89;117;0;2;10
2019-08-24 12:15:00;189;35;23;31;63;123;197;91;125;3;4;11
2019-08-24 12:30:00;187;38;33;37;72;115;202;99;125;2;2;10
2019-08-24 12:45:00;172;37;27;35;76;111;187;94;129;4;1;9
2019-08-24 13:00:00;175;30;27;50;56;97;177;83;96;2;4;5
2019-08-24 13:15:00;173;28;34;39;64;93;178;82;105;1;1;11
2019-08-24 13:30:00;177;32;31;49;63;115;185;76;120;1;1;20
2019-08-24 13:45:00;213;28;40;57;77;110;226;105;121;2;3;12
2019-08-24 14:00:00;225;40;31;51;73;106;227;80;121;1;3;11
2019-08-24 14:15:00;219;30;27;37;72;104;226;92;106;0;1;10
2019-08-24 14:30:00;190;25;28;37;59;115;204;82;118;2;0;12
2019-08-24 14:45:00;190;30;24;49;75;144;188;86;146;2;0;16
2019-08-24 15:00:00;197;31;20;46;61;79;188;77;109;0;0;20
2019-08-24 15:15:00;168;33;15;33;36;94;163;62;120;0;2;9
2019-08-24 15:30:00;196;29;18;31;53;93;181;70;110;1;0;14
2019-08-24 15:45:00;196;28;16;39;55;74;178;74;114;1;1;16
2019-08-24 16:00:00;186;25;11;34;38;57;171;63;92;1;0;14
2019-08-24 16:15:00;171;24;18;35;67;83;148;125;97;0;2;14
2019-08-24 16:30:00;202;35;20;35;61;84;171;138;110;1;0;18
2019-08-24 16:45:00;192;30;23;34;53;83;139;78;109;0;0;8
2019-08-24 17:00:00;184;34;21;41;55;83;153;68;106;2;1;18
2019-08-24 17:15:00;191;28;18;36;54;82;164;80;119;3;1;11
2019-08-24 17:30:00;195;30;24;33;60;77;173;83;110;1;0;10
2019-08-24 17:45:00;189;31;22;36;44;92;186;80;117;0;2;18
2019-08-24 18:00:00;175;33;13;30;49;102;170;66;127;1;1;16
2019-08-24 18:15:00;169;31;17;32;66;96;161;81;115;1;3;12
2019-08-24 18:30:00;182;38;19;27;73;89;166;75;99;0;1;13
2019-08-24 18:45:00;176;25;20;27;65;100;156;74;99;4;3;8
2019-08-24 19:00:00;172;31;9;31;44;74;152;61;89;2;1;7
2019-08-24 19:15:00;150;19;14;18;36;47;137;73;79;2;0;10
2019-08-24 19:30:00;139;23;15;25;50;36;144;56;66;2;2;9
2019-08-24 19:45:00;147;25;19;24;49;43;153;50;82;2;2;11
2019-08-24 20:00:00;162;29;16;27;38;47;154;53;85;2;2;6
2019-08-24 20:15:00;141;26;12;22;34;56;152;49;75;1;1;4
2019-08-24 20:30:00;116;17;13;25;38;46;120;43;68;0;2;4
2019-08-24 20:45:00;114;20;7;18;20;49;114;49;63;1;0;6
