DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-05-07 00:00:00;7;5;3;3;1;7;3;1;2;3;2
2020-05-07 00:15:00;6;5;3;2;1;5;6;2;0;4;1
2020-05-07 00:30:00;7;8;1;3;2;2;0;1;1;4;1
2020-05-07 00:45:00;2;4;1;1;0;5;2;0;0;0;0
2020-05-07 01:00:00;4;3;0;1;2;3;2;0;0;2;0
2020-05-07 01:15:00;3;4;1;2;1;7;1;1;1;2;1
2020-05-07 01:30:00;5;3;0;1;1;4;3;1;0;1;0
2020-05-07 01:45:00;3;2;0;0;0;1;2;0;0;1;0
2020-05-07 02:00:00;7;1;1;0;0;1;3;2;1;1;0
2020-05-07 02:15:00;6;7;2;0;0;3;1;1;0;0;0
2020-05-07 02:30:00;7;4;0;1;0;6;7;2;0;1;0
2020-05-07 02:45:00;2;2;1;0;0;4;5;3;0;2;1
2020-05-07 03:00:00;3;4;0;1;0;1;3;0;1;1;1
2020-05-07 03:15:00;2;4;2;0;0;5;2;0;0;1;0
2020-05-07 03:30:00;3;5;2;0;0;2;2;0;1;0;0
2020-05-07 03:45:00;9;2;1;2;1;5;3;0;0;1;1
2020-05-07 04:00:00;3;5;1;2;1;4;0;0;0;0;0
2020-05-07 04:15:00;11;11;4;0;1;7;8;0;2;3;1
2020-05-07 04:30:00;15;9;2;0;2;11;8;5;2;0;0
2020-05-07 04:45:00;13;11;4;9;6;26;11;1;4;5;1
2020-05-07 05:00:00;26;22;2;5;3;50;33;2;1;5;2
2020-05-07 05:15:00;29;27;8;12;9;95;78;0;3;12;5
2020-05-07 05:30:00;37;41;11;23;17;111;92;4;5;13;8
2020-05-07 05:45:00;50;37;6;20;17;91;79;7;11;17;9
2020-05-07 06:00:00;51;46;11;17;16;66;66;6;11;19;6
2020-05-07 06:15:00;60;56;14;28;17;99;103;7;14;19;6
2020-05-07 06:30:00;70;71;13;44;20;115;111;17;18;22;5
2020-05-07 06:45:00;56;70;17;29;22;102;120;11;23;28;11
2020-05-07 07:00:00;47;65;16;53;31;100;106;14;11;26;12
2020-05-07 07:15:00;59;62;12;55;16;99;113;27;20;22;9
2020-05-07 07:30:00;75;57;16;55;18;85;122;18;25;28;11
2020-05-07 07:45:00;67;63;20;53;24;90;120;25;23;32;13
2020-05-07 08:00:00;60;46;15;47;20;85;84;27;24;20;11
2020-05-07 08:15:00;55;53;10;41;24;72;79;24;23;41;21
2020-05-07 08:30:00;67;57;10;55;26;65;60;26;25;26;11
2020-05-07 08:45:00;69;58;22;56;19;73;78;18;25;37;17
2020-05-07 09:00:00;61;47;20;46;25;59;54;17;17;28;8
2020-05-07 09:15:00;63;61;23;44;22;54;54;20;34;45;16
2020-05-07 09:30:00;70;76;22;47;16;64;67;17;38;45;16
2020-05-07 09:45:00;74;63;21;53;18;70;55;26;27;41;14
2020-05-07 10:00:00;58;61;19;43;20;56;62;17;29;46;16
2020-05-07 10:15:00;71;75;26;46;18;64;55;26;31;50;24
2020-05-07 10:30:00;71;59;19;62;24;61;48;22;34;41;15
2020-05-07 10:45:00;69;78;27;51;33;77;64;23;22;48;18
2020-05-07 11:00:00;75;78;23;39;24;56;52;17;25;52;19
2020-05-07 11:15:00;68;84;24;44;21;70;57;18;28;67;37
2020-05-07 11:30:00;88;82;28;37;23;71;64;23;28;48;29
2020-05-07 11:45:00;68;80;23;43;17;56;62;16;34;40;16
2020-05-07 12:00:00;81;97;34;54;28;72;61;26;37;60;21
2020-05-07 12:15:00;80;94;39;49;18;58;65;30;40;65;28
2020-05-07 12:30:00;83;106;26;48;25;75;62;18;33;50;21
2020-05-07 12:45:00;81;103;28;34;25;66;54;16;27;57;20
2020-05-07 13:00:00;87;100;26;40;17;61;60;17;30;57;20
2020-05-07 13:15:00;70;90;26;41;23;87;68;19;38;60;22
2020-05-07 13:30:00;103;117;23;76;28;94;80;15;29;54;28
2020-05-07 13:45:00;136;155;31;53;34;105;106;23;23;55;22
2020-05-07 14:00:00;115;129;38;49;21;90;109;15;28;48;23
2020-05-07 14:15:00;140;124;36;47;14;84;67;21;33;62;26
2020-05-07 14:30:00;111;132;25;71;23;65;66;17;31;51;19
2020-05-07 14:45:00;108;113;23;53;17;91;62;26;36;49;16
2020-05-07 15:00:00;127;142;35;50;18;72;63;22;34;52;19
2020-05-07 15:15:00;119;135;29;47;18;83;49;21;33;54;19
2020-05-07 15:30:00;127;132;26;54;24;74;63;19;36;56;18
2020-05-07 15:45:00;120;127;32;47;16;76;64;15;27;65;22
2020-05-07 16:00:00;127;137;31;59;23;76;61;21;32;51;21
2020-05-07 16:15:00;112;143;25;108;33;76;60;29;33;69;24
2020-05-07 16:30:00;108;132;35;51;29;70;63;32;34;66;25
2020-05-07 16:45:00;113;119;25;59;32;72;47;26;31;60;24
2020-05-07 17:00:00;122;129;27;46;20;73;51;31;33;69;22
2020-05-07 17:15:00;96;123;32;51;17;75;63;28;34;58;32
2020-05-07 17:30:00;101;98;18;56;26;75;61;18;43;70;32
2020-05-07 17:45:00;96;101;30;41;17;75;57;17;29;55;22
2020-05-07 18:00:00;90;68;28;52;19;60;47;17;23;52;16
2020-05-07 18:15:00;88;90;20;36;22;58;54;14;30;55;23
2020-05-07 18:30:00;87;76;27;46;14;66;59;21;24;46;16
2020-05-07 18:45:00;75;75;24;52;22;58;52;22;18;29;6
2020-05-07 19:00:00;69;58;24;32;18;44;36;15;17;47;15
2020-05-07 19:15:00;57;54;20;30;11;48;35;16;14;38;12
2020-05-07 19:30:00;55;46;23;32;10;50;39;14;10;35;10
2020-05-07 19:45:00;50;34;20;30;13;38;30;14;15;42;13
2020-05-07 20:00:00;49;40;14;27;12;42;30;10;13;33;14
2020-05-07 20:15:00;43;28;19;26;10;33;31;8;6;34;11
2020-05-07 20:30:00;31;24;13;18;9;21;23;6;8;26;7
2020-05-07 20:45:00;38;31;16;23;5;38;18;3;3;23;9
2020-05-07 21:00:00;20;17;7;20;8;42;23;8;7;14;3
2020-05-07 21:15:00;31;21;12;14;7;37;26;5;10;24;8
2020-05-07 21:30:00;29;25;8;11;5;33;32;4;6;13;5
2020-05-07 21:45:00;51;55;9;10;5;22;18;7;4;14;4
2020-05-07 22:00:00;85;98;11;17;5;20;18;2;3;11;5
2020-05-07 22:15:00;59;55;12;13;3;22;10;5;6;11;2
2020-05-07 22:30:00;26;11;6;3;2;21;15;0;4;11;7
2020-05-07 22:45:00;17;18;8;9;1;11;5;3;1;4;1
2020-05-07 23:00:00;17;11;8;10;3;17;7;0;3;9;4
2020-05-07 23:15:00;13;11;1;9;6;24;16;2;2;6;2
2020-05-07 23:30:00;13;5;0;6;3;15;7;1;2;7;3
2020-05-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
