DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2019-09-03 00:00:00;1;6;3;3;0;7;1;1;7;5;1;1;1;2;0;0;0;0;0;0;0
2019-09-03 00:15:00;5;13;6;2;1;3;0;0;7;7;2;0;1;3;0;0;0;0;0;0;0
2019-09-03 00:30:00;2;8;3;0;1;4;0;0;3;3;1;0;1;1;0;0;0;0;0;0;0
2019-09-03 00:45:00;2;5;5;1;0;3;1;0;8;10;0;0;4;1;1;0;0;0;0;0;0
2019-09-03 01:00:00;2;11;2;2;0;2;0;0;7;3;0;2;0;1;0;0;0;0;0;0;0
2019-09-03 01:15:00;3;10;2;1;2;1;1;1;5;4;0;0;3;0;0;0;0;0;0;0;0
2019-09-03 01:30:00;1;7;4;1;0;0;1;0;2;3;1;0;2;1;0;2;0;0;0;0;0
2019-09-03 01:45:00;2;4;0;0;3;0;0;1;4;4;1;0;1;2;0;0;0;0;0;0;0
2019-09-03 02:00:00;1;2;2;2;1;0;0;0;4;3;2;0;2;3;0;0;0;0;0;0;0
2019-09-03 02:15:00;2;3;1;1;0;0;0;0;5;1;0;0;1;0;3;0;0;0;0;0;0
2019-09-03 02:30:00;2;0;3;1;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0
2019-09-03 02:45:00;3;5;0;1;0;0;0;1;3;1;1;0;1;1;0;0;0;0;0;0;0
2019-09-03 03:00:00;2;2;0;0;0;0;0;0;2;5;1;0;3;0;2;0;0;0;0;0;0
2019-09-03 03:15:00;2;3;3;0;1;3;0;0;3;2;0;0;2;3;1;0;0;0;0;0;0
2019-09-03 03:30:00;2;3;1;2;3;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0
2019-09-03 03:45:00;2;6;0;0;0;1;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0
2019-09-03 04:00:00;6;7;0;1;0;4;1;0;3;3;0;1;0;3;2;0;0;0;0;0;0
2019-09-03 04:15:00;4;6;0;0;0;1;0;0;3;2;2;1;3;3;1;0;0;0;0;0;2
2019-09-03 04:30:00;3;4;4;0;0;1;2;0;5;3;1;0;6;7;3;0;0;0;0;0;0
2019-09-03 04:45:00;1;8;1;1;4;3;2;0;5;4;0;2;4;4;2;0;0;0;0;0;0
2019-09-03 05:00:00;9;12;1;3;7;12;3;0;8;9;5;1;5;5;1;0;0;0;0;0;0
2019-09-03 05:15:00;12;24;11;1;7;4;3;2;13;17;13;1;11;5;3;0;0;0;0;0;0
2019-09-03 05:30:00;38;23;9;3;13;23;6;2;28;18;13;2;14;15;7;0;0;0;0;0;0
2019-09-03 05:45:00;60;43;21;7;5;31;5;2;24;38;6;5;28;12;7;0;0;0;0;0;0
2019-09-03 06:00:00;52;34;22;6;11;30;4;3;29;36;6;17;28;17;20;0;0;0;0;0;0
2019-09-03 06:15:00;49;50;27;4;17;24;5;2;38;46;17;14;27;16;21;0;0;0;0;0;0
2019-09-03 06:30:00;84;48;34;9;22;50;8;6;43;59;20;9;30;19;23;0;0;0;0;0;0
2019-09-03 06:45:00;80;42;39;5;18;54;5;3;41;65;23;7;21;18;30;0;0;0;0;0;0
2019-09-03 07:00:00;86;56;49;10;29;76;3;4;53;68;31;9;45;29;26;0;0;0;0;0;0
2019-09-03 07:15:00;76;73;45;16;30;42;9;1;53;54;24;8;45;26;22;0;0;0;0;0;0
2019-09-03 07:30:00;88;68;60;7;38;66;11;0;54;59;28;15;53;27;27;0;0;0;0;0;0
2019-09-03 07:45:00;63;64;51;12;32;45;8;4;52;58;25;10;32;15;20;0;0;0;0;0;0
2019-09-03 08:00:00;55;65;43;13;61;57;14;2;52;60;15;13;43;28;22;0;0;0;0;0;0
2019-09-03 08:15:00;68;53;33;18;38;56;9;2;50;53;30;8;47;28;22;2;1;1;0;0;0
2019-09-03 08:30:00;60;70;55;13;31;46;14;3;61;46;28;13;42;22;23;0;0;0;0;0;0
2019-09-03 08:45:00;61;76;72;10;27;40;19;8;44;46;20;25;43;21;22;0;0;0;0;0;0
2019-09-03 09:00:00;49;78;49;20;40;41;13;2;38;49;19;17;55;19;21;0;0;0;0;0;0
2019-09-03 09:15:00;45;74;49;18;26;29;9;4;47;38;22;16;44;21;20;0;0;0;0;0;0
2019-09-03 09:30:00;39;70;50;15;36;46;19;7;44;43;16;19;52;23;15;0;0;0;0;0;0
2019-09-03 09:45:00;33;70;60;14;40;37;12;10;59;48;18;16;55;21;16;1;0;0;0;0;0
2019-09-03 10:00:00;43;74;52;22;27;38;14;14;52;51;15;23;51;22;23;0;0;0;0;0;0
2019-09-03 10:15:00;24;86;46;17;46;39;11;13;45;52;18;21;45;22;21;0;0;0;0;0;0
2019-09-03 10:30:00;31;90;49;9;32;38;14;6;57;52;16;26;42;21;30;0;0;0;0;0;0
2019-09-03 10:45:00;41;75;42;16;40;44;13;7;61;51;24;26;58;28;22;0;0;0;0;0;0
2019-09-03 11:00:00;24;70;47;19;34;41;13;8;56;59;16;13;51;29;54;0;0;0;0;0;0
2019-09-03 11:15:00;35;83;56;23;30;40;18;15;79;64;17;29;51;34;33;1;0;0;0;0;0
2019-09-03 11:30:00;50;67;61;12;50;40;22;4;63;69;27;30;53;26;26;0;0;0;0;0;0
2019-09-03 11:45:00;33;71;48;16;36;43;9;12;54;50;21;30;55;27;22;0;0;0;0;0;0
2019-09-03 12:00:00;50;72;47;25;31;50;14;15;68;60;28;31;45;22;21;0;0;0;0;0;0
2019-09-03 12:15:00;37;74;49;17;30;39;10;11;65;66;26;26;56;28;22;0;0;0;0;0;0
2019-09-03 12:30:00;35;85;55;19;40;32;13;7;57;60;24;23;53;30;26;0;0;0;0;0;0
2019-09-03 12:45:00;31;69;44;11;37;35;15;3;54;40;18;17;35;30;17;1;0;0;0;1;0
2019-09-03 13:00:00;37;66;49;12;33;39;11;10;64;66;46;23;58;28;22;0;0;0;0;0;0
2019-09-03 13:15:00;38;81;52;24;37;37;22;10;70;70;28;25;57;26;26;0;0;3;0;0;0
2019-09-03 13:30:00;36;82;45;11;40;33;20;4;59;62;34;20;53;34;34;0;0;2;0;0;0
2019-09-03 13:45:00;29;77;31;14;33;41;10;11;64;55;36;17;53;30;30;0;0;14;0;6;0
2019-09-03 14:00:00;17;58;40;14;27;35;11;8;47;47;12;31;53;36;28;2;0;13;0;0;0
2019-09-03 14:15:00;37;103;80;17;33;26;14;11;78;74;18;46;63;38;31;0;0;0;0;0;0
2019-09-03 14:30:00;24;86;49;26;31;32;19;9;62;73;23;38;56;24;27;2;0;2;0;0;0
2019-09-03 14:45:00;34;98;64;18;38;38;8;15;57;62;15;37;77;34;33;25;0;0;2;1;0
2019-09-03 15:00:00;39;93;51;18;30;34;10;4;62;63;29;37;83;46;39;21;0;0;0;0;0
2019-09-03 15:15:00;37;93;70;34;41;53;10;7;62;61;21;62;92;28;36;0;0;0;0;4;0
2019-09-03 15:30:00;29;107;66;27;39;32;19;7;78;76;22;61;69;40;52;0;0;0;0;0;1
2019-09-03 15:45:00;38;97;71;24;47;37;17;24;59;68;18;43;94;45;47;0;0;0;0;5;0
2019-09-03 16:00:00;38;96;72;33;49;43;20;18;64;73;18;61;87;53;56;0;0;1;0;0;0
2019-09-03 16:15:00;56;96;98;33;48;37;18;22;69;85;16;43;95;55;71;1;0;2;0;0;0
2019-09-03 16:30:00;37;101;71;21;42;59;20;23;83;74;24;41;94;47;58;0;0;2;1;0;0
2019-09-03 16:45:00;24;87;70;29;43;47;21;15;71;76;20;36;94;58;53;0;0;0;0;0;0
2019-09-03 17:00:00;67;113;86;39;48;72;20;15;79;88;30;51;85;60;64;10;1;13;0;5;0
2019-09-03 17:15:00;24;104;81;29;35;49;11;13;72;79;22;30;91;40;34;14;3;0;0;9;0
2019-09-03 17:30:00;33;110;97;22;39;55;15;25;72;82;26;43;74;70;51;1;1;0;2;0;0
2019-09-03 17:45:00;38;100;66;33;38;58;18;19;73;71;14;39;88;42;34;0;0;2;0;0;0
2019-09-03 18:00:00;43;95;57;21;52;57;18;20;78;71;14;24;88;48;46;1;0;1;0;0;0
2019-09-03 18:15:00;36;82;49;32;51;60;18;20;69;81;19;24;70;35;35;0;0;0;0;0;0
2019-09-03 18:30:00;39;84;58;33;54;43;16;20;49;66;23;25;72;30;31;0;0;4;0;0;0
2019-09-03 18:45:00;28;77;59;24;50;36;22;8;57;57;15;22;58;27;17;0;0;0;4;0;0
2019-09-03 19:00:00;32;60;57;14;35;35;18;13;60;53;15;18;50;26;32;1;0;0;0;0;0
2019-09-03 19:15:00;17;70;46;24;30;30;15;12;55;62;21;19;43;19;12;24;12;0;0;0;0
2019-09-03 19:30:00;19;51;26;12;28;32;7;7;65;63;16;20;45;27;18;0;0;0;1;0;1
2019-09-03 19:45:00;25;54;24;21;31;26;5;8;60;49;18;10;43;24;15;8;2;0;0;0;0
2019-09-03 20:00:00;15;44;26;26;25;38;9;26;83;80;11;13;37;29;22;0;0;11;0;13;0
2019-09-03 20:15:00;6;44;25;16;23;38;8;12;55;68;16;12;30;23;18;0;0;5;0;1;0
2019-09-03 20:30:00;15;43;27;11;21;37;9;6;47;51;7;10;13;15;9;0;0;0;0;2;0
2019-09-03 20:45:00;12;32;31;11;12;31;8;5;31;35;11;8;18;8;8;0;0;0;0;0;0
2019-09-03 21:00:00;11;35;19;8;13;18;5;2;40;46;10;0;14;11;6;0;0;0;0;0;0
2019-09-03 21:15:00;11;34;17;5;15;27;6;3;30;30;12;3;9;7;4;0;0;0;0;2;0
2019-09-03 21:30:00;17;29;18;6;15;17;4;4;30;29;14;6;15;12;8;0;0;0;0;0;0
2019-09-03 21:45:00;8;25;11;8;7;14;4;3;21;24;9;13;22;13;2;0;0;0;0;0;0
2019-09-03 22:00:00;12;32;18;2;14;24;5;0;18;26;4;20;18;16;8;0;0;2;0;0;0
2019-09-03 22:15:00;11;24;13;5;8;16;10;2;17;21;3;8;12;7;5;0;0;0;0;0;0
2019-09-03 22:30:00;13;23;12;4;18;8;5;2;25;26;7;4;6;4;2;0;0;0;0;0;0
2019-09-03 22:45:00;5;20;8;6;5;14;8;0;27;12;2;1;3;2;3;0;0;0;0;0;0
2019-09-03 23:00:00;1;19;7;2;4;8;1;1;12;8;3;5;6;5;4;0;0;0;0;0;0
2019-09-03 23:15:00;5;11;2;3;3;8;4;0;12;8;2;0;1;2;3;0;0;0;0;0;0
2019-09-03 23:30:00;3;6;4;3;6;4;0;3;6;9;6;3;8;1;3;0;0;0;0;0;0
2019-09-03 23:45:00;3;9;3;1;3;9;1;4;14;17;2;3;2;2;1;0;0;8;0;0;0
