DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-09-09 00:00:00;10;6;1;4;0;6;1;0;0;0;0
2019-09-09 00:15:00;12;5;0;2;0;4;2;0;0;0;0
2019-09-09 00:30:00;5;3;1;1;0;11;1;0;0;0;0
2019-09-09 00:45:00;6;2;1;1;0;7;0;0;0;0;0
2019-09-09 01:00:00;5;2;0;2;0;5;1;0;0;0;0
2019-09-09 01:15:00;8;5;1;2;0;1;1;0;0;0;0
2019-09-09 01:30:00;7;2;0;2;0;3;1;0;0;0;0
2019-09-09 01:45:00;7;2;0;1;0;4;0;0;0;0;0
2019-09-09 02:00:00;6;4;0;1;0;3;0;0;0;0;0
2019-09-09 02:15:00;6;2;0;1;0;1;0;0;0;0;0
2019-09-09 02:30:00;3;1;0;3;0;6;0;0;0;0;0
2019-09-09 02:45:00;6;3;1;1;0;2;1;0;0;0;0
2019-09-09 03:00:00;1;1;0;1;0;2;0;0;0;0;0
2019-09-09 03:15:00;1;1;0;0;0;4;0;0;0;0;0
2019-09-09 03:30:00;9;5;0;3;0;3;0;0;0;0;0
2019-09-09 03:45:00;7;4;0;3;0;6;1;0;0;0;0
2019-09-09 04:00:00;7;7;0;2;0;10;2;0;0;0;0
2019-09-09 04:15:00;10;7;2;1;0;6;0;0;0;0;0
2019-09-09 04:30:00;14;10;2;4;0;17;4;0;0;0;0
2019-09-09 04:45:00;17;8;4;7;0;21;5;0;0;0;0
2019-09-09 05:00:00;31;21;0;7;0;74;4;0;0;0;0
2019-09-09 05:15:00;43;33;4;18;0;149;10;0;0;0;0
2019-09-09 05:30:00;45;43;4;18;0;178;15;0;0;0;0
2019-09-09 05:45:00;53;42;3;18;0;114;12;0;0;0;0
2019-09-09 06:00:00;57;60;6;18;0;119;12;0;0;0;0
2019-09-09 06:15:00;51;57;7;29;0;160;19;0;0;0;0
2019-09-09 06:30:00;73;72;7;18;0;145;29;0;0;0;0
2019-09-09 06:45:00;73;89;14;28;0;181;30;3;0;0;0
2019-09-09 07:00:00;66;79;11;25;0;160;26;0;3;0;0
2019-09-09 07:15:00;63;67;11;35;0;152;28;0;0;0;0
2019-09-09 07:30:00;73;69;15;57;0;171;42;0;0;0;0
2019-09-09 07:45:00;86;87;14;53;0;155;40;0;0;0;0
2019-09-09 08:00:00;77;70;15;41;0;162;35;0;2;1;0
2019-09-09 08:15:00;67;57;19;46;0;158;32;0;0;0;0
2019-09-09 08:30:00;81;91;13;48;0;131;29;0;0;0;0
2019-09-09 08:45:00;81;66;13;31;0;118;24;0;0;0;0
2019-09-09 09:00:00;83;77;15;34;0;128;31;0;0;0;0
2019-09-09 09:15:00;83;80;19;36;0;120;16;2;0;0;0
2019-09-09 09:30:00;73;75;20;36;0;116;29;0;0;0;0
2019-09-09 09:45:00;84;87;16;36;0;132;24;0;0;0;0
2019-09-09 10:00:00;92;77;21;43;0;110;27;0;15;0;0
2019-09-09 10:15:00;86;102;17;40;0;124;27;0;0;0;0
2019-09-09 10:30:00;92;94;24;37;0;98;32;0;0;0;0
2019-09-09 10:45:00;87;85;16;50;0;113;25;0;2;1;2
2019-09-09 11:00:00;93;98;19;44;0;104;21;0;0;0;0
2019-09-09 11:15:00;96;89;22;41;0;89;27;0;0;0;0
2019-09-09 11:30:00;92;105;21;53;0;94;30;0;0;0;0
2019-09-09 11:45:00;95;90;21;41;0;110;33;0;0;0;0
2019-09-09 12:00:00;101;84;28;51;0;102;38;0;0;0;0
2019-09-09 12:15:00;131;97;27;36;0;101;29;0;1;0;0
2019-09-09 12:30:00;107;123;21;41;0;89;30;0;0;1;0
2019-09-09 12:45:00;92;95;23;40;0;129;31;5;2;0;0
2019-09-09 13:00:00;104;108;24;34;0;120;22;0;0;0;0
2019-09-09 13:15:00;96;107;20;40;0;129;47;29;0;0;0
2019-09-09 13:30:00;115;116;29;43;0;164;50;0;0;0;0
2019-09-09 13:45:00;110;103;24;47;0;168;37;0;0;0;0
2019-09-09 14:00:00;128;126;31;56;0;114;26;1;0;0;0
2019-09-09 14:15:00;163;171;27;72;0;117;40;0;0;0;0
2019-09-09 14:30:00;149;192;32;65;0;101;22;1;0;0;0
2019-09-09 14:45:00;166;183;24;70;0;87;22;0;0;0;0
2019-09-09 15:00:00;153;169;34;76;0;93;33;2;1;0;0
2019-09-09 15:15:00;151;188;17;62;0;100;23;0;0;0;0
2019-09-09 15:30:00;150;172;24;62;0;100;31;0;3;0;0
2019-09-09 15:45:00;158;185;28;59;0;119;39;0;0;0;6
2019-09-09 16:00:00;141;162;35;50;0;102;41;0;0;0;0
2019-09-09 16:15:00;151;173;24;60;0;122;47;2;0;0;0
2019-09-09 16:30:00;155;173;39;71;0;104;42;0;0;0;0
2019-09-09 16:45:00;147;181;36;66;0;118;36;0;0;0;0
2019-09-09 17:00:00;164;172;31;68;0;111;29;0;0;0;1
2019-09-09 17:15:00;140;172;31;51;0;98;30;0;0;2;0
2019-09-09 17:30:00;151;165;34;58;0;104;46;0;0;0;0
2019-09-09 17:45:00;141;150;30;53;0;104;37;0;0;0;0
2019-09-09 18:00:00;145;158;25;53;0;93;39;0;0;0;0
2019-09-09 18:15:00;134;154;29;53;0;82;27;0;0;0;0
2019-09-09 18:30:00;111;136;26;46;0;103;21;0;5;0;0
2019-09-09 18:45:00;97;88;27;32;0;71;27;0;0;0;0
2019-09-09 19:00:00;99;98;35;35;0;55;16;0;0;0;0
2019-09-09 19:15:00;92;69;18;32;0;58;16;0;0;0;0
2019-09-09 19:30:00;57;58;15;32;0;57;22;0;0;0;0
2019-09-09 19:45:00;66;61;21;53;0;52;22;0;0;0;0
2019-09-09 20:00:00;73;68;20;21;0;57;18;0;0;0;0
2019-09-09 20:15:00;62;64;13;26;0;52;16;0;0;0;0
2019-09-09 20:30:00;59;52;14;20;0;56;8;0;0;0;0
2019-09-09 20:45:00;42;31;12;19;0;52;11;0;0;0;0
2019-09-09 21:00:00;45;43;7;23;0;98;15;0;0;0;0
2019-09-09 21:15:00;41;37;5;18;0;99;15;0;0;0;0
2019-09-09 21:30:00;40;29;8;26;0;47;8;0;0;0;0
2019-09-09 21:45:00;81;75;7;38;0;19;6;0;0;0;0
2019-09-09 22:00:00;106;134;10;41;0;36;6;0;0;0;0
2019-09-09 22:15:00;73;76;11;16;0;23;11;0;0;0;0
2019-09-09 22:30:00;29;23;6;6;0;20;6;0;0;0;0
2019-09-09 22:45:00;28;17;4;8;0;20;5;0;0;0;0
2019-09-09 23:00:00;18;10;1;4;0;17;4;0;0;0;0
2019-09-09 23:15:00;24;14;5;3;0;6;6;0;0;0;0
2019-09-09 23:30:00;7;7;1;5;0;11;5;0;0;0;0
2019-09-09 23:45:00;5;8;3;5;0;11;2;0;0;0;0
