DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-08-25 00:00:00;6;1;3;4;6;2;4;5;0;0;0;0;0;0;0
2020-08-25 00:15:00;9;1;3;5;13;3;5;6;0;0;1;0;0;0;0
2020-08-25 00:30:00;6;1;0;9;7;4;5;7;0;0;0;0;0;0;0
2020-08-25 00:45:00;6;2;1;6;12;0;5;7;0;0;0;0;0;0;0
2020-08-25 01:00:00;6;1;2;5;5;1;2;5;0;0;0;0;0;0;0
2020-08-25 01:15:00;4;1;5;2;4;1;2;6;0;0;0;0;0;0;0
2020-08-25 01:30:00;2;0;5;4;2;0;3;6;0;0;0;0;0;0;0
2020-08-25 01:45:00;2;1;6;2;2;1;1;9;0;0;0;0;0;0;0
2020-08-25 02:00:00;3;0;3;4;4;1;2;4;0;0;0;0;0;0;0
2020-08-25 02:15:00;5;2;3;2;4;1;2;3;0;0;0;0;0;0;0
2020-08-25 02:30:00;2;1;4;8;5;0;1;10;0;0;0;0;0;0;0
2020-08-25 02:45:00;4;0;2;3;3;0;2;7;0;0;0;0;0;0;0
2020-08-25 03:00:00;6;0;2;6;8;0;2;4;0;0;0;0;0;0;0
2020-08-25 03:15:00;2;0;1;3;2;0;1;3;0;0;0;0;0;0;0
2020-08-25 03:30:00;5;1;4;5;2;2;3;10;0;0;0;0;0;0;0
2020-08-25 03:45:00;2;5;3;4;1;0;1;11;0;0;0;0;0;0;0
2020-08-25 04:00:00;1;0;2;3;5;0;1;3;0;0;0;0;0;0;0
2020-08-25 04:15:00;9;1;5;4;5;1;3;6;0;3;0;0;0;0;0
2020-08-25 04:30:00;7;3;5;5;5;2;3;12;0;0;0;0;0;0;0
2020-08-25 04:45:00;17;4;2;4;9;0;4;8;0;0;0;0;0;0;0
2020-08-25 05:00:00;31;1;4;9;9;1;2;6;0;0;0;0;0;0;0
2020-08-25 05:15:00;32;7;7;12;15;1;5;18;0;2;1;0;0;0;0
2020-08-25 05:30:00;62;7;14;24;19;2;18;25;0;4;0;0;0;0;0
2020-08-25 05:45:00;66;23;23;32;25;3;23;36;0;0;4;0;0;1;0
2020-08-25 06:00:00;70;14;20;39;25;3;14;27;0;0;0;0;0;0;0
2020-08-25 06:15:00;94;11;14;40;32;4;28;24;0;1;0;1;0;0;0
2020-08-25 06:30:00;86;21;20;62;39;1;32;28;0;1;0;0;1;0;0
2020-08-25 06:45:00;120;28;30;63;30;5;43;44;0;0;0;0;0;0;0
2020-08-25 07:00:00;107;19;34;63;38;2;32;32;0;0;4;0;0;18;0
2020-08-25 07:15:00;140;26;50;44;42;4;32;39;0;1;1;0;0;0;0
2020-08-25 07:30:00;102;23;39;50;43;7;31;40;0;0;2;0;0;0;0
2020-08-25 07:45:00;133;24;39;54;36;10;32;52;0;0;1;0;0;3;0
2020-08-25 08:00:00;107;13;34;31;29;4;42;34;0;0;0;0;0;3;0
2020-08-25 08:15:00;111;9;38;48;54;7;34;44;0;0;0;3;0;0;0
2020-08-25 08:30:00;117;10;37;46;49;10;49;39;0;1;0;0;0;0;0
2020-08-25 08:45:00;112;15;46;48;53;5;53;49;0;0;1;0;0;0;0
2020-08-25 09:00:00;112;10;37;47;73;7;51;36;0;1;8;0;0;0;0
2020-08-25 09:15:00;91;7;48;38;62;11;42;43;0;0;3;0;0;1;0
2020-08-25 09:30:00;106;11;39;56;58;5;42;54;0;0;1;0;0;0;0
2020-08-25 09:45:00;105;7;49;59;54;2;53;46;0;2;0;0;0;0;0
2020-08-25 10:00:00;99;9;42;65;81;14;50;61;0;0;0;0;0;0;4
2020-08-25 10:15:00;121;15;35;54;63;12;42;53;0;1;2;0;0;0;0
2020-08-25 10:30:00;118;3;48;72;88;10;51;46;0;2;0;0;0;0;0
2020-08-25 10:45:00;118;7;54;84;74;16;53;55;0;3;0;0;0;0;0
2020-08-25 11:00:00;121;6;43;90;94;10;49;42;0;0;2;0;0;0;0
2020-08-25 11:15:00;85;5;44;78;85;16;30;55;0;1;1;1;0;0;0
2020-08-25 11:30:00;106;6;44;84;93;17;60;37;0;0;1;0;0;0;0
2020-08-25 11:45:00;87;4;54;75;81;7;55;59;0;3;1;5;0;0;0
2020-08-25 12:00:00;66;10;52;94;95;8;59;54;0;3;9;4;0;0;0
2020-08-25 12:15:00;100;9;55;90;91;11;53;53;0;4;4;0;0;0;0
2020-08-25 12:30:00;88;8;40;98;86;14;47;45;0;3;1;0;0;0;0
2020-08-25 12:45:00;106;4;38;95;95;12;47;50;0;0;2;3;1;0;0
2020-08-25 13:00:00;99;5;38;70;80;9;51;46;0;11;0;0;0;0;0
2020-08-25 13:15:00;111;6;50;76;94;7;48;41;0;2;2;0;0;5;0
2020-08-25 13:30:00;106;11;56;67;77;5;47;50;0;0;0;0;0;0;0
2020-08-25 13:45:00;109;11;47;86;91;11;49;47;0;0;4;0;0;0;0
2020-08-25 14:00:00;103;8;38;70;79;11;58;41;0;0;1;2;0;0;5
2020-08-25 14:15:00;92;7;55;66;104;14;45;48;0;2;0;0;4;3;0
2020-08-25 14:30:00;100;9;54;60;106;7;55;49;0;4;1;0;0;0;0
2020-08-25 14:45:00;121;5;51;83;110;15;53;44;0;1;2;0;0;9;0
2020-08-25 15:00:00;104;12;65;86;112;11;53;48;0;2;0;11;0;0;0
2020-08-25 15:15:00;100;5;57;79;112;13;69;45;0;0;0;6;0;0;0
2020-08-25 15:30:00;130;10;69;79;114;5;73;71;0;0;3;0;0;0;0
2020-08-25 15:45:00;101;9;62;76;108;6;78;56;0;1;0;0;0;0;0
2020-08-25 16:00:00;106;7;53;83;129;13;58;61;0;1;1;0;0;0;0
2020-08-25 16:15:00;98;9;55;86;135;7;70;55;0;3;1;0;3;1;0
2020-08-25 16:30:00;122;6;69;80;150;9;57;56;0;0;1;0;0;0;0
2020-08-25 16:45:00;107;6;67;75;127;20;64;52;0;3;0;0;2;0;0
2020-08-25 17:00:00;103;6;57;88;130;10;73;47;0;0;1;0;0;0;0
2020-08-25 17:15:00;81;3;61;77;134;6;63;44;0;1;2;0;2;0;0
2020-08-25 17:30:00;92;11;48;65;134;13;49;50;0;1;3;0;3;0;0
2020-08-25 17:45:00;97;5;49;75;132;10;55;59;0;2;3;0;0;7;0
2020-08-25 18:00:00;95;3;48;68;126;9;57;44;0;1;1;0;13;0;0
2020-08-25 18:15:00;107;5;43;68;118;8;39;48;0;1;4;5;0;0;0
2020-08-25 18:30:00;95;3;33;65;103;8;43;40;0;2;5;0;0;29;0
2020-08-25 18:45:00;84;4;37;47;127;9;32;37;0;0;0;0;0;0;0
2020-08-25 19:00:00;67;3;28;54;83;10;39;43;0;3;0;0;0;0;0
2020-08-25 19:15:00;81;3;25;70;91;11;35;30;0;2;0;0;0;0;0
2020-08-25 19:30:00;58;3;25;51;85;7;22;29;0;1;0;0;0;0;0
2020-08-25 19:45:00;54;3;16;44;91;6;22;32;0;4;1;0;0;0;0
2020-08-25 20:00:00;50;2;18;63;85;9;29;36;0;0;2;0;0;1;0
2020-08-25 20:15:00;49;3;25;40;90;9;36;35;0;0;0;0;0;0;0
2020-08-25 20:30:00;50;4;16;16;61;4;22;25;0;0;0;0;0;1;0
2020-08-25 20:45:00;54;1;17;33;36;4;27;30;0;5;1;0;0;0;0
2020-08-25 21:00:00;56;3;20;16;60;4;16;22;0;0;0;0;0;0;0
2020-08-25 21:15:00;52;6;13;18;55;2;21;20;0;0;1;0;0;0;0
2020-08-25 21:30:00;28;4;12;12;35;3;14;16;0;0;0;0;0;0;0
2020-08-25 21:45:00;32;4;13;16;41;3;19;19;0;0;1;0;0;0;0
2020-08-25 22:00:00;34;1;12;19;40;2;18;21;0;1;1;0;0;0;0
2020-08-25 22:15:00;31;3;10;12;33;2;15;18;0;1;0;0;0;0;0
2020-08-25 22:30:00;16;4;15;17;43;2;16;23;0;0;0;0;0;0;0
2020-08-25 22:45:00;17;2;7;12;37;1;11;19;0;0;0;0;0;0;0
2020-08-25 23:00:00;17;1;7;17;28;2;7;17;0;0;1;0;0;0;0
2020-08-25 23:15:00;14;0;6;4;12;2;8;14;0;0;0;0;0;0;0
2020-08-25 23:30:00;10;0;11;2;8;3;4;9;0;0;0;0;0;0;0
