DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-12-20 00:00:00;12;7;1;4;0;2;3;0;0;0;0
2019-12-20 00:15:00;12;8;5;4;0;3;3;0;0;0;0
2019-12-20 00:30:00;12;6;4;6;0;10;1;0;0;0;0
2019-12-20 00:45:00;14;10;4;2;0;5;0;0;0;0;0
2019-12-20 01:00:00;7;8;3;4;0;6;0;0;0;0;0
2019-12-20 01:15:00;6;3;1;0;0;5;3;0;0;0;0
2019-12-20 01:30:00;5;3;2;4;0;3;0;0;0;0;0
2019-12-20 01:45:00;10;6;2;1;0;0;0;0;0;0;0
2019-12-20 02:00:00;9;6;2;1;0;5;0;0;0;0;0
2019-12-20 02:15:00;8;4;1;2;0;4;1;0;0;0;0
2019-12-20 02:30:00;5;4;0;1;0;3;2;0;0;0;0
2019-12-20 02:45:00;12;2;1;0;0;5;0;0;0;0;0
2019-12-20 03:00:00;7;0;1;1;0;2;0;0;0;0;0
2019-12-20 03:15:00;7;2;0;1;0;4;1;0;0;0;0
2019-12-20 03:30:00;3;3;0;1;0;6;0;0;0;0;0
2019-12-20 03:45:00;5;3;1;0;0;1;2;0;0;0;0
2019-12-20 04:00:00;8;3;0;1;0;3;1;0;0;0;0
2019-12-20 04:15:00;10;4;0;0;0;7;1;0;0;0;0
2019-12-20 04:30:00;12;3;3;2;0;1;3;0;0;0;0
2019-12-20 04:45:00;16;7;1;5;0;8;3;0;0;0;0
2019-12-20 05:00:00;24;10;1;2;0;5;4;0;0;0;0
2019-12-20 05:15:00;27;21;1;9;0;25;5;0;0;0;0
2019-12-20 05:30:00;40;23;2;12;0;76;6;0;0;0;0
2019-12-20 05:45:00;42;45;8;18;0;99;9;0;0;0;0
2019-12-20 06:00:00;52;41;6;20;0;86;9;0;0;0;0
2019-12-20 06:15:00;44;40;6;16;0;104;13;0;0;0;0
2019-12-20 06:30:00;58;58;11;21;0;98;17;0;0;0;0
2019-12-20 06:45:00;58;54;14;27;0;92;13;0;0;0;0
2019-12-20 07:00:00;49;47;8;37;0;108;20;0;0;0;0
2019-12-20 07:15:00;60;51;15;27;0;93;14;0;0;0;0
2019-12-20 07:30:00;64;59;12;39;0;94;28;0;3;0;0
2019-12-20 07:45:00;81;68;13;39;0;96;21;0;0;0;0
2019-12-20 08:00:00;72;61;19;45;0;105;31;0;0;0;0
2019-12-20 08:15:00;63;62;11;44;0;88;26;0;0;0;0
2019-12-20 08:30:00;76;57;14;44;0;96;22;16;0;0;0
2019-12-20 08:45:00;67;68;12;42;0;100;31;11;0;0;0
2019-12-20 09:00:00;78;67;20;42;0;101;28;0;0;0;0
2019-12-20 09:15:00;95;78;21;42;0;115;31;0;13;0;0
2019-12-20 09:30:00;92;69;10;40;0;118;32;0;2;0;0
2019-12-20 09:45:00;96;84;23;57;0;127;34;0;0;0;0
2019-12-20 10:00:00;102;94;25;54;0;111;21;2;0;0;0
2019-12-20 10:15:00;92;86;27;51;0;112;28;0;2;0;0
2019-12-20 10:30:00;115;94;24;53;0;104;36;0;15;0;0
2019-12-20 10:45:00;111;101;26;45;0;116;29;0;0;0;0
2019-12-20 11:00:00;124;105;25;63;0;104;25;0;0;3;0
2019-12-20 11:15:00;121;112;28;48;0;98;35;0;0;0;0
2019-12-20 11:30:00;142;124;26;65;0;107;31;0;6;0;0
2019-12-20 11:45:00;138;126;38;51;0;136;35;0;0;0;0
2019-12-20 12:00:00;138;144;35;66;0;121;42;0;1;0;0
2019-12-20 12:15:00;131;131;37;64;0;115;34;2;0;0;0
2019-12-20 12:30:00;129;117;34;83;0;96;40;0;0;0;0
2019-12-20 12:45:00;120;121;39;57;0;109;35;2;2;0;0
2019-12-20 13:00:00;149;133;29;57;0;109;36;3;0;0;0
