DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-02-29 00:00:00;15;32;1;15;19;6;1;5;2;0;0;0;0;0
2020-02-29 00:15:00;24;34;0;12;28;16;8;16;5;0;0;0;0;0
2020-02-29 00:30:00;20;17;0;7;20;16;5;9;5;0;0;0;0;0
2020-02-29 00:45:00;13;25;0;8;21;5;6;10;2;0;0;0;0;0
2020-02-29 01:00:00;10;14;0;8;7;3;5;8;3;1;0;0;0;0
2020-02-29 01:15:00;15;17;0;15;12;7;5;8;4;0;0;0;0;0
2020-02-29 01:30:00;5;16;0;11;17;9;4;3;1;0;0;0;0;0
2020-02-29 01:45:00;12;15;0;11;14;7;6;5;3;0;0;0;0;0
2020-02-29 02:00:00;8;9;0;9;12;3;4;7;3;0;0;0;0;0
2020-02-29 02:15:00;5;9;0;8;14;2;3;6;4;0;0;0;0;0
2020-02-29 02:30:00;3;6;0;6;5;9;6;4;2;0;0;0;0;0
2020-02-29 02:45:00;3;11;0;3;2;4;5;8;3;0;0;0;0;0
2020-02-29 03:00:00;6;3;0;7;8;6;5;4;3;0;0;0;0;0
2020-02-29 03:15:00;7;10;0;4;6;7;1;2;2;0;0;0;0;0
2020-02-29 03:30:00;7;7;0;5;7;1;1;3;1;0;0;0;0;0
2020-02-29 03:45:00;3;4;0;7;10;10;5;3;1;0;0;0;0;0
2020-02-29 04:00:00;10;6;0;5;7;1;2;4;0;0;0;0;0;0
2020-02-29 04:15:00;4;5;0;5;11;3;0;5;1;0;0;0;0;0
2020-02-29 04:30:00;3;8;0;2;9;2;2;4;1;0;0;0;0;0
2020-02-29 04:45:00;11;13;0;13;13;5;3;8;2;0;0;0;0;0
2020-02-29 05:00:00;7;4;0;7;18;2;1;6;3;0;0;0;0;0
2020-02-29 05:15:00;14;15;0;12;19;4;1;3;0;0;0;0;0;0
2020-02-29 05:30:00;15;34;0;13;31;5;0;1;1;1;0;0;0;0
2020-02-29 05:45:00;16;35;0;26;48;4;1;1;0;0;0;0;0;0
2020-02-29 06:00:00;18;22;0;36;58;2;2;0;2;0;0;0;0;0
2020-02-29 06:15:00;19;17;0;31;49;11;2;1;1;3;0;0;0;0
2020-02-29 06:30:00;17;30;0;25;28;5;0;1;1;2;0;0;0;0
2020-02-29 06:45:00;21;23;0;18;40;5;0;5;1;0;0;0;0;0
2020-02-29 07:00:00;23;31;0;15;24;8;1;5;3;1;0;0;0;0
2020-02-29 07:15:00;27;34;0;23;46;17;3;5;1;1;0;0;0;0
2020-02-29 07:30:00;26;42;0;29;36;16;0;3;3;0;0;0;0;0
2020-02-29 07:45:00;36;47;1;20;45;30;3;10;4;1;0;0;0;0
2020-02-29 08:00:00;28;50;0;32;43;28;2;6;3;10;0;0;0;0
2020-02-29 08:15:00;31;61;0;42;39;23;3;10;11;3;0;3;0;0
2020-02-29 08:30:00;46;82;1;47;51;32;4;11;3;5;0;0;0;0
2020-02-29 08:45:00;49;91;2;37;62;39;3;9;2;11;0;0;0;0
2020-02-29 09:00:00;61;112;4;62;71;47;3;21;11;2;2;0;0;3
2020-02-29 09:15:00;75;100;0;60;81;49;7;14;8;12;6;0;1;0
2020-02-29 09:30:00;70;131;2;73;85;41;8;15;5;12;1;1;0;1
2020-02-29 09:45:00;90;153;3;79;85;51;11;15;11;14;1;2;0;0
2020-02-29 10:00:00;85;138;1;81;94;61;12;16;6;13;2;2;3;0
2020-02-29 10:15:00;90;143;1;78;96;56;12;26;10;13;2;0;14;1
2020-02-29 10:30:00;91;166;5;92;110;48;12;27;8;6;2;1;1;1
2020-02-29 10:45:00;79;149;6;88;109;60;10;22;9;17;1;23;0;0
2020-02-29 11:00:00;94;153;4;94;118;57;12;27;17;5;2;5;0;5
2020-02-29 11:15:00;91;141;3;91;107;65;16;24;13;6;2;11;6;6
2020-02-29 11:30:00;102;163;3;96;113;49;18;26;7;11;3;5;10;0
2020-02-29 11:45:00;120;153;2;87;109;53;19;33;11;7;8;0;11;6
2020-02-29 12:00:00;96;163;1;108;110;66;28;36;10;2;13;0;5;2
2020-02-29 12:15:00;108;156;3;105;121;70;16;28;16;10;3;0;13;0
2020-02-29 12:30:00;108;174;1;109;125;57;18;37;9;5;4;0;1;3
2020-02-29 12:45:00;87;147;1;94;107;59;11;29;10;2;8;0;3;2
2020-02-29 13:00:00;117;182;4;103;119;48;16;19;9;3;2;2;0;0
2020-02-29 13:15:00;116;148;4;83;115;45;18;36;9;3;6;0;4;3
2020-02-29 13:30:00;117;157;4;123;130;60;19;28;11;10;3;2;3;2
2020-02-29 13:45:00;128;176;3;132;131;63;19;28;18;10;4;1;3;8
2020-02-29 14:00:00;127;187;1;119;129;47;15;34;10;7;3;0;2;0
2020-02-29 14:15:00;118;173;2;115;114;52;17;36;11;11;3;0;6;4
2020-02-29 14:30:00;88;144;3;91;142;38;18;21;16;6;5;3;8;3
2020-02-29 14:45:00;118;168;2;118;133;49;23;23;14;7;2;40;0;0
2020-02-29 15:00:00;109;158;2;103;112;36;21;37;14;6;3;2;2;2
2020-02-29 15:15:00;98;143;5;95;106;58;15;23;9;2;0;3;15;0
2020-02-29 15:30:00;108;159;2;91;101;51;18;21;9;2;3;1;16;1
2020-02-29 15:45:00;93;151;0;114;128;41;17;33;11;5;2;3;4;5
2020-02-29 16:00:00;99;158;2;97;124;41;12;23;11;6;13;50;12;4
2020-02-29 16:15:00;98;152;0;117;129;55;20;34;6;5;3;4;2;0
2020-02-29 16:30:00;99;162;3;102;113;34;18;26;12;5;4;5;2;0
2020-02-29 16:45:00;100;133;0;98;96;50;14;25;5;11;1;2;3;0
2020-02-29 17:00:00;75;142;0;96;111;47;15;30;11;8;0;3;3;0
2020-02-29 17:15:00;86;153;0;99;87;43;13;23;8;10;7;4;2;0
2020-02-29 17:30:00;104;146;3;97;112;52;21;21;6;6;0;1;7;0
2020-02-29 17:45:00;104;153;0;104;115;62;16;25;5;5;0;2;0;0
2020-02-29 18:00:00;111;164;0;99;108;54;16;19;11;9;0;14;12;0
2020-02-29 18:15:00;100;178;0;109;109;51;13;23;9;7;0;4;11;0
2020-02-29 18:30:00;77;128;0;87;103;59;13;14;5;5;4;2;0;3
2020-02-29 18:45:00;93;113;0;91;102;71;15;20;5;6;0;0;0;0
2020-02-29 19:00:00;80;127;0;107;98;70;11;21;11;6;1;0;0;0
2020-02-29 19:15:00;71;123;0;84;98;55;17;21;6;3;0;21;0;1
2020-02-29 19:30:00;65;108;0;85;84;76;12;23;11;13;0;0;1;0
2020-02-29 19:45:00;53;85;0;79;93;53;13;20;7;6;0;0;0;0
2020-02-29 20:00:00;59;86;0;83;99;55;14;9;10;5;1;0;0;0
2020-02-29 20:15:00;44;83;0;70;73;58;14;15;9;1;0;0;0;0
2020-02-29 20:30:00;41;75;0;37;52;27;12;14;4;2;0;0;1;7
2020-02-29 20:45:00;42;80;1;46;65;34;9;18;11;0;0;0;0;0
2020-02-29 21:00:00;41;72;0;38;50;19;11;10;0;0;0;0;0;0
2020-02-29 21:15:00;52;77;0;42;49;30;11;16;10;0;0;0;0;0
2020-02-29 21:30:00;41;62;0;27;51;25;12;19;9;0;0;0;0;0
2020-02-29 21:45:00;38;57;0;45;55;24;7;17;6;1;3;0;0;0
2020-02-29 22:00:00;46;80;1;41;52;34;18;21;5;1;1;0;0;3
2020-02-29 22:15:00;46;73;0;46;54;24;11;21;4;0;7;0;0;0
2020-02-29 22:30:00;35;75;2;44;60;25;10;15;5;3;0;0;0;0
2020-02-29 22:45:00;32;53;0;30;60;15;25;24;5;1;0;0;0;0
2020-02-29 23:00:00;41;58;0;38;36;18;13;20;9;0;0;0;0;0
2020-02-29 23:15:00;27;47;0;23;30;12;7;21;5;0;0;0;3;0
2020-02-29 23:30:00;30;61;0;12;19;10;5;3;2;0;0;0;0;0
2020-02-29 23:45:00;23;39;1;15;26;13;13;12;4;1;0;0;0;0
