DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-04-09 10:30:00;25;41;18;10;9;10;28;35;36;0;0;0;0;0;1;0;0
2020-04-09 10:45:00;23;34;18;14;6;8;20;29;29;3;2;0;0;0;0;0;0
2020-04-09 11:00:00;27;41;22;18;9;7;31;31;32;1;1;0;0;0;0;0;0
2020-04-09 11:15:00;40;34;19;11;9;5;23;33;36;2;2;0;0;0;0;0;0
2020-04-09 11:30:00;23;25;19;14;8;9;22;14;15;3;4;0;0;0;0;0;0
2020-04-09 11:45:00;25;33;19;10;8;9;24;32;32;0;0;0;0;0;0;0;0
2020-04-09 12:00:00;22;32;17;11;8;12;27;38;39;3;1;0;0;0;0;0;0
2020-04-09 12:15:00;37;41;21;8;9;7;32;39;40;0;1;3;0;0;1;0;0
2020-04-09 12:30:00;22;21;25;13;13;5;25;31;32;4;5;0;0;0;2;0;0
2020-04-09 12:45:00;25;26;15;14;9;10;32;31;31;0;1;0;0;0;0;0;0
2020-04-09 13:00:00;22;34;24;18;10;9;24;33;35;3;2;0;0;0;1;0;0
2020-04-09 13:15:00;33;37;20;22;9;13;23;22;23;3;2;0;0;0;0;0;0
2020-04-09 13:30:00;25;39;25;17;9;14;26;39;42;1;0;0;0;0;0;0;0
2020-04-09 13:45:00;26;36;14;13;7;6;20;33;35;1;2;0;0;0;0;0;0
2020-04-09 14:00:00;31;30;20;8;13;7;22;30;29;1;0;1;0;0;1;0;0
2020-04-09 14:15:00;31;35;21;16;9;11;29;33;33;2;0;5;0;0;2;0;0
2020-04-09 14:30:00;19;32;24;13;11;16;33;35;38;1;2;0;0;0;0;0;0
2020-04-09 14:45:00;34;42;16;17;12;13;29;35;37;1;1;0;0;0;0;0;0
2020-04-09 15:00:00;27;36;18;14;10;9;31;31;35;1;1;0;0;0;0;0;0
2020-04-09 15:15:00;20;17;23;22;10;10;20;24;29;1;1;0;0;0;0;0;0
2020-04-09 15:30:00;27;31;16;10;12;9;21;28;27;0;0;0;0;0;0;0;0
2020-04-09 15:45:00;33;44;21;15;10;7;25;25;27;2;2;1;0;0;0;0;0
2020-04-09 16:00:00;27;33;20;16;9;8;27;37;36;3;2;0;0;0;0;0;0
2020-04-09 16:15:00;21;34;29;13;13;10;19;26;30;2;2;0;0;0;0;0;0
2020-04-09 16:30:00;19;29;16;15;7;9;18;25;27;1;1;0;0;0;1;0;0
2020-04-09 16:45:00;26;37;21;13;15;9;16;25;26;0;0;0;0;0;0;0;0
2020-04-09 17:00:00;24;26;16;20;8;10;23;44;45;5;1;0;0;0;1;0;0
2020-04-09 17:15:00;25;32;18;14;8;10;24;34;36;1;1;0;0;0;0;0;0
2020-04-09 17:30:00;20;30;20;10;13;10;19;27;30;0;2;0;0;0;0;0;0
2020-04-09 17:45:00;22;24;31;22;11;8;28;31;32;1;0;0;0;0;0;0;0
2020-04-09 18:00:00;18;18;31;12;17;9;17;22;24;1;1;0;0;0;0;0;0
2020-04-09 18:15:00;16;27;26;19;17;11;16;23;22;2;4;0;0;0;0;0;0
2020-04-09 18:30:00;18;21;22;20;9;10;16;25;25;1;1;1;0;0;0;0;0
2020-04-09 18:45:00;19;24;21;14;11;10;10;20;21;3;1;2;0;0;0;0;0
2020-04-09 19:00:00;7;13;14;12;9;7;20;21;25;2;1;0;0;0;0;0;0
2020-04-09 19:15:00;13;17;14;12;8;9;17;19;21;1;0;0;0;0;0;0;0
2020-04-09 19:30:00;14;14;13;12;10;7;12;14;14;0;1;0;0;0;0;0;0
2020-04-09 19:45:00;7;15;15;10;9;8;10;13;13;0;0;0;0;0;0;0;0
2020-04-09 20:00:00;12;14;15;11;10;6;11;15;16;2;2;0;0;0;0;0;0
2020-04-09 20:15:00;5;6;12;11;9;5;8;12;13;2;0;0;0;0;0;0;0
2020-04-09 20:30:00;7;13;12;10;9;6;6;7;8;0;0;0;0;0;0;0;0
2020-04-09 20:45:00;6;9;10;10;8;6;4;4;5;0;1;0;0;0;0;0;0
2020-04-09 21:00:00;3;8;3;4;7;4;6;8;8;0;0;0;0;0;0;0;0
2020-04-09 21:15:00;3;6;4;4;5;2;5;4;6;0;0;0;0;0;0;0;0
2020-04-09 21:30:00;5;10;8;10;8;5;6;8;9;0;0;0;0;0;0;0;0
2020-04-09 21:45:00;5;6;5;2;7;2;5;6;6;0;0;0;0;0;0;0;0
2020-04-09 22:00:00;1;5;8;8;6;5;5;5;5;0;0;0;0;0;0;0;0
2020-04-09 22:15:00;3;4;9;8;6;2;2;5;5;0;0;0;0;0;0;0;0
2020-04-09 22:30:00;3;5;4;4;3;2;1;2;2;1;0;0;0;0;0;0;0
2020-04-09 22:45:00;0;3;7;4;6;0;4;4;5;0;0;0;0;0;0;0;0
2020-04-09 23:00:00;0;3;1;2;4;1;3;1;1;0;0;0;0;0;0;0;0
2020-04-09 23:15:00;1;3;6;1;4;3;3;2;3;0;0;0;0;0;0;0;0
2020-04-09 23:30:00;1;6;3;3;2;1;3;4;4;0;0;0;0;0;0;0;0
2020-04-09 23:45:00;0;2;6;2;4;2;3;3;4;0;0;0;0;0;0;0;0
