DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-07-31 00:00:00;7;3;1;2;4;5;9;5;4;4;0;0
2020-07-31 00:15:00;16;14;4;4;7;14;18;9;12;2;0;0
2020-07-31 00:30:00;8;6;1;1;3;8;10;6;4;3;0;0
2020-07-31 00:45:00;10;5;3;1;3;7;7;2;6;4;0;0
2020-07-31 01:00:00;5;4;2;1;2;7;5;3;3;0;0;0
2020-07-31 01:15:00;6;2;0;3;4;8;5;2;2;2;0;0
2020-07-31 01:30:00;4;2;1;2;4;4;6;4;3;1;0;0
2020-07-31 01:45:00;3;0;0;2;3;4;5;3;2;2;0;0
2020-07-31 02:00:00;4;2;1;0;1;2;4;6;1;1;0;0
2020-07-31 02:15:00;1;1;0;3;4;2;3;1;2;1;0;0
2020-07-31 02:30:00;4;5;1;1;2;1;4;3;2;2;0;0
2020-07-31 02:45:00;5;4;0;1;2;7;1;2;3;1;0;0
2020-07-31 03:00:00;4;3;1;0;0;3;5;4;1;1;0;0
2020-07-31 03:15:00;7;3;0;0;0;2;3;0;2;0;0;0
2020-07-31 03:30:00;1;1;0;0;0;5;2;3;2;2;0;0
2020-07-31 03:45:00;5;2;0;0;0;2;5;3;2;1;0;0
2020-07-31 04:00:00;8;3;1;2;2;5;9;4;0;1;0;0
2020-07-31 04:15:00;8;2;1;0;0;5;8;4;4;2;0;0
2020-07-31 04:30:00;8;8;0;5;5;7;5;1;6;2;0;0
2020-07-31 04:45:00;14;5;0;2;3;14;17;7;12;3;0;0
2020-07-31 05:00:00;25;11;0;5;6;16;12;6;16;3;0;0
2020-07-31 05:15:00;35;16;1;0;1;24;22;7;23;2;0;0
2020-07-31 05:30:00;49;24;4;8;10;36;39;18;37;5;0;0
2020-07-31 05:45:00;39;19;2;11;14;50;54;17;36;11;1;2
2020-07-31 06:00:00;47;30;2;7;10;55;68;41;34;11;0;1
2020-07-31 06:15:00;34;23;2;7;9;78;91;55;35;29;0;3
2020-07-31 06:30:00;53;33;1;12;21;73;85;52;49;31;4;2
2020-07-31 06:45:00;48;28;2;7;15;102;107;73;50;30;5;107
2020-07-31 07:00:00;56;24;4;8;13;102;98;79;48;43;5;3
2020-07-31 07:15:00;60;33;3;15;21;78;97;87;59;19;4;3
2020-07-31 07:30:00;66;37;4;16;13;109;103;89;67;18;4;7
2020-07-31 07:45:00;63;44;5;16;24;129;96;98;73;30;6;7
2020-07-31 08:00:00;70;29;5;14;20;80;71;61;73;14;7;41
2020-07-31 08:15:00;62;31;1;17;17;72;86;64;63;13;5;3
2020-07-31 08:30:00;68;38;6;12;16;85;76;72;62;20;8;4
