2020-10-07 00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 00:15:00;8;3;0;1;2;0;0;3;2;0;0;0;0;0;0
2020-10-07 00:30:00;5;3;0;4;2;2;0;2;1;0;0;0;0;0;0
2020-10-07 00:45:00;2;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-10-07 01:00:00;2;1;0;1;1;2;0;2;3;0;0;0;0;0;0
2020-10-07 01:15:00;3;3;0;3;3;1;0;0;0;0;0;0;0;0;0
2020-10-07 01:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-07 01:45:00;2;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-10-07 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-07 02:15:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-07 02:30:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-10-07 02:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-07 03:00:00;4;4;0;2;2;1;0;2;2;0;0;0;0;0;0
2020-10-07 03:15:00;3;1;0;0;0;2;0;0;1;0;0;0;0;0;0
2020-10-07 03:30:00;2;2;0;3;2;1;0;1;1;0;0;0;0;0;0
2020-10-07 03:45:00;1;2;0;2;1;0;0;1;1;0;0;0;0;0;0
2020-10-07 04:00:00;2;2;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-10-07 04:15:00;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-07 04:30:00;4;1;0;1;1;4;0;1;1;0;0;0;0;0;0
2020-10-07 04:45:00;6;3;0;1;2;9;0;6;6;0;0;0;0;0;0
2020-10-07 05:00:00;4;6;0;4;4;9;0;3;3;0;0;0;0;0;0
2020-10-07 05:15:00;31;13;0;11;11;16;0;13;10;0;0;0;0;0;0
2020-10-07 05:30:00;22;19;1;17;16;21;0;18;14;0;0;0;0;0;0
2020-10-07 05:45:00;56;29;0;23;22;25;0;14;9;0;0;0;0;0;0
2020-10-07 06:00:00;40;16;0;14;15;14;0;6;5;0;0;0;0;0;0
