DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-05-04 00:00:00;5;12;7;0;0;0;0;0
2020-05-04 00:15:00;3;3;8;0;0;0;0;0
2020-05-04 00:30:00;2;9;4;0;0;0;0;0
2020-05-04 00:45:00;5;12;3;0;0;0;0;0
2020-05-04 01:00:00;4;6;4;0;0;0;0;0
2020-05-04 01:15:00;4;3;2;0;0;0;0;0
2020-05-04 01:30:00;2;2;3;0;0;0;0;0
2020-05-04 01:45:00;1;7;5;0;0;0;0;0
2020-05-04 02:00:00;2;6;2;0;0;0;0;0
2020-05-04 02:15:00;6;9;1;0;0;0;0;0
2020-05-04 02:30:00;2;11;3;0;0;0;0;0
2020-05-04 02:45:00;3;6;2;0;0;0;0;0
2020-05-04 03:00:00;6;8;0;0;0;0;0;0
2020-05-04 03:15:00;0;3;1;0;0;0;0;0
2020-05-04 03:30:00;1;1;3;0;0;0;0;0
2020-05-04 03:45:00;2;7;3;0;0;0;0;0
2020-05-04 04:00:00;6;6;6;0;0;0;0;0
2020-05-04 04:15:00;6;14;6;0;0;0;0;0
2020-05-04 04:30:00;7;15;5;0;0;0;0;0
2020-05-04 04:45:00;14;17;13;0;0;0;0;0
2020-05-04 05:00:00;17;31;12;0;0;0;0;0
2020-05-04 05:15:00;10;45;24;0;0;0;0;0
2020-05-04 05:30:00;30;72;29;0;0;0;0;0
2020-05-04 05:45:00;24;68;38;0;0;0;0;0
2020-05-04 06:00:00;29;76;27;0;0;0;0;0
2020-05-04 06:15:00;35;91;45;0;0;0;0;0
2020-05-04 06:30:00;52;150;60;0;1;0;0;2
2020-05-04 06:45:00;46;122;51;0;0;0;6;0
2020-05-04 07:00:00;27;117;43;0;0;0;0;0
2020-05-04 07:15:00;35;69;34;0;19;0;0;0
2020-05-04 07:30:00;36;61;39;0;2;1;3;1
2020-05-04 07:45:00;65;107;71;0;7;2;20;0
2020-05-04 08:00:00;50;110;63;0;3;2;3;6
2020-05-04 08:15:00;52;100;41;0;5;0;5;0
2020-05-04 08:30:00;44;104;48;0;3;3;14;0
2020-05-04 08:45:00;53;97;50;0;2;0;0;3
2020-05-04 09:00:00;36;112;40;0;0;2;18;8
2020-05-04 09:15:00;57;140;73;0;9;3;7;0
2020-05-04 09:30:00;52;112;58;0;7;6;7;0
2020-05-04 09:45:00;57;138;73;0;13;2;8;4
2020-05-04 10:00:00;58;140;63;0;2;0;5;1
2020-05-04 10:15:00;54;151;58;0;8;1;4;3
2020-05-04 10:30:00;57;167;72;0;6;1;5;3
2020-05-04 10:45:00;74;135;75;0;5;0;2;1
2020-05-04 11:00:00;54;134;61;0;0;4;4;0
2020-05-04 11:15:00;61;146;66;0;9;2;2;4
2020-05-04 11:30:00;65;138;63;0;2;0;25;3
2020-05-04 11:45:00;65;142;58;0;10;12;2;3
2020-05-04 12:00:00;65;162;67;0;8;0;7;19
2020-05-04 12:15:00;64;163;63;0;21;1;14;15
2020-05-04 12:30:00;51;135;67;0;7;1;6;6
2020-05-04 12:45:00;72;154;63;0;7;0;2;8
2020-05-04 13:00:00;55;149;67;0;1;1;19;1
2020-05-04 13:15:00;77;164;58;0;13;6;6;9
2020-05-04 13:30:00;79;152;85;0;8;1;19;1
2020-05-04 13:45:00;83;146;102;0;2;2;13;4
2020-05-04 14:00:00;89;158;87;0;7;13;0;12
2020-05-04 14:15:00;90;162;79;0;4;3;4;4
2020-05-04 14:30:00;65;174;51;0;10;3;2;4
2020-05-04 14:45:00;77;169;73;0;13;4;5;4
2020-05-04 15:00:00;72;162;72;0;16;1;7;9
2020-05-04 15:15:00;87;196;72;0;2;3;11;8
2020-05-04 15:30:00;80;195;69;0;11;0;8;0
2020-05-04 15:45:00;89;173;74;0;4;0;6;4
2020-05-04 16:00:00;87;189;84;0;6;5;10;1
2020-05-04 16:15:00;85;210;89;0;1;3;9;3
2020-05-04 16:30:00;86;202;66;0;10;7;33;8
2020-05-04 16:45:00;99;191;89;0;40;1;3;45
2020-05-04 17:00:00;92;201;76;0;5;4;13;8
2020-05-04 17:15:00;91;205;81;0;11;5;11;10
2020-05-04 17:30:00;65;161;73;0;25;1;1;6
2020-05-04 17:45:00;83;178;68;0;17;0;3;4
2020-05-04 18:00:00;85;153;65;0;11;3;7;14
2020-05-04 18:15:00;76;171;63;0;8;1;2;0
2020-05-04 18:30:00;55;135;55;0;12;0;0;5
2020-05-04 18:45:00;54;118;50;0;8;0;0;3
2020-05-04 19:00:00;51;104;54;0;0;0;0;1
2020-05-04 19:15:00;43;105;56;0;10;18;27;5
2020-05-04 19:30:00;53;100;39;0;6;4;3;0
2020-05-04 19:45:00;32;78;49;0;7;0;0;1
2020-05-04 20:00:00;48;100;36;0;0;0;2;0
2020-05-04 20:15:00;25;68;44;0;9;0;1;0
2020-05-04 20:30:00;27;42;24;0;1;0;0;0
2020-05-04 20:45:00;20;45;14;0;0;0;0;0
2020-05-04 21:00:00;14;39;21;0;0;0;0;0
2020-05-04 21:15:00;18;39;18;0;0;0;0;0
2020-05-04 21:30:00;28;48;19;0;0;0;0;0
2020-05-04 21:45:00;18;40;24;0;3;0;0;0
2020-05-04 22:00:00;78;74;20;0;0;0;0;0
2020-05-04 22:15:00;41;44;15;0;0;0;0;0
2020-05-04 22:30:00;11;28;17;0;0;0;0;0
2020-05-04 22:45:00;11;20;10;0;0;0;0;0
2020-05-04 23:00:00;8;28;10;0;0;0;0;0
2020-05-04 23:15:00;9;20;8;0;0;0;0;0
2020-05-04 23:30:00;7;13;9;0;0;0;0;0
2020-05-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
