DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-08-16 00:00:00;17;21;12;13;10;1;1;3;0;4;0
2019-08-16 00:15:00;12;17;5;18;9;0;1;5;0;3;0
2019-08-16 00:30:00;17;20;10;13;9;3;1;6;0;3;1
2019-08-16 00:45:00;7;9;4;14;7;2;2;5;0;2;3
2019-08-16 01:00:00;4;7;3;10;9;2;1;5;0;2;1
2019-08-16 01:15:00;5;10;6;7;6;1;1;4;0;2;2
2019-08-16 01:30:00;9;11;6;9;3;5;0;1;0;3;1
2019-08-16 01:45:00;10;12;9;3;4;2;1;2;0;2;0
2019-08-16 02:00:00;8;12;8;7;1;0;0;2;0;0;0
2019-08-16 02:15:00;7;9;7;9;4;1;1;4;0;2;3
2019-08-16 02:30:00;7;8;4;3;2;0;0;4;0;1;0
2019-08-16 02:45:00;5;7;3;4;1;1;0;0;0;1;1
2019-08-16 03:00:00;9;11;7;2;1;0;0;1;0;1;0
2019-08-16 03:15:00;11;11;4;3;2;0;0;1;0;0;2
2019-08-16 03:30:00;7;9;4;1;1;1;0;1;0;0;0
2019-08-16 03:45:00;4;4;5;3;3;1;1;2;0;0;0
2019-08-16 04:00:00;14;15;10;4;4;2;1;0;0;0;0
2019-08-16 04:15:00;7;8;2;8;7;0;0;3;0;1;1
2019-08-16 04:30:00;15;15;12;6;2;0;0;1;0;2;2
2019-08-16 04:45:00;19;24;15;7;4;1;0;5;0;1;0
2019-08-16 05:00:00;22;23;17;14;10;12;0;5;0;5;2
2019-08-16 05:15:00;32;36;32;12;10;6;2;6;0;4;5
2019-08-16 05:30:00;40;51;37;20;20;10;0;16;0;7;11
2019-08-16 05:45:00;37;49;29;25;18;16;10;10;0;7;14
2019-08-16 06:00:00;35;44;33;28;23;11;1;15;0;7;9
2019-08-16 06:15:00;59;68;47;34;19;19;24;15;0;13;21
2019-08-16 06:30:00;86;97;64;33;28;18;9;14;0;9;17
2019-08-16 06:45:00;68;87;49;46;26;13;4;24;0;18;17
2019-08-16 07:00:00;77;97;64;51;37;20;20;19;0;6;16
2019-08-16 07:15:00;73;85;50;43;35;19;7;25;0;19;18
2019-08-16 07:30:00;76;91;77;67;56;20;18;31;0;11;18
2019-08-16 07:45:00;76;90;56;60;54;20;26;23;0;14;28
2019-08-16 08:00:00;89;109;79;49;45;19;8;25;0;16;24
2019-08-16 08:15:00;89;111;72;60;55;31;11;17;0;15;22
2019-08-16 08:30:00;104;125;99;75;69;28;11;36;0;14;20
2019-08-16 08:45:00;105;122;88;78;72;28;15;47;0;29;30
2019-08-16 09:00:00;128;147;90;79;58;16;22;34;0;14;23
2019-08-16 09:15:00;104;127;89;81;66;29;18;37;0;23;28
2019-08-16 09:30:00;111;132;101;89;77;24;9;33;0;35;37
2019-08-16 09:45:00;118;146;96;108;92;30;16;36;0;36;34
2019-08-16 10:00:00;112;135;111;105;86;22;15;49;0;25;31
2019-08-16 10:15:00;119;148;109;104;92;54;15;45;0;22;27
2019-08-16 10:30:00;129;155;121;110;97;22;13;47;0;24;27
2019-08-16 10:45:00;148;176;130;119;105;25;11;46;0;22;22
2019-08-16 11:00:00;132;159;121;102;105;21;20;45;0;27;31
2019-08-16 11:15:00;112;144;106;122;92;22;12;45;0;20;24
2019-08-16 11:30:00;123;148;111;99;95;25;10;49;0;30;38
2019-08-16 11:45:00;110;137;127;110;98;27;38;65;0;31;30
2019-08-16 12:00:00;128;156;121;124;107;16;10;44;0;38;37
2019-08-16 12:15:00;119;157;99;106;106;21;19;61;0;19;16
2019-08-16 12:30:00;115;149;107;139;126;24;12;49;0;26;23
2019-08-16 12:45:00;120;149;121;126;99;31;9;59;0;26;28
2019-08-16 13:00:00;120;159;110;120;81;21;11;60;0;27;36
2019-08-16 13:15:00;111;155;121;137;107;20;10;63;0;32;26
2019-08-16 13:30:00;110;144;97;124;88;32;11;52;0;26;36
2019-08-16 13:45:00;117;149;99;124;115;18;13;46;0;32;24
2019-08-16 14:00:00;118;155;106;112;90;20;4;36;0;30;34
2019-08-16 14:15:00;128;162;129;136;107;30;16;58;0;25;22
2019-08-16 14:30:00;114;143;97;122;103;20;12;46;0;36;35
