DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-01-17 00:00:00;11;6;8;8;0;0;0;0;0;0;0;0
2020-01-17 00:15:00;10;4;6;14;0;0;0;0;0;0;0;0
2020-01-17 00:30:00;7;3;6;8;0;0;0;0;0;0;0;0
2020-01-17 00:45:00;8;9;5;9;0;0;0;0;0;1;0;0
2020-01-17 01:00:00;4;6;6;6;0;0;0;0;0;0;0;0
2020-01-17 01:15:00;12;3;12;2;0;0;0;0;0;0;0;0
2020-01-17 01:30:00;8;2;4;7;0;0;0;0;0;0;0;0
2020-01-17 01:45:00;2;0;12;12;0;0;0;0;0;0;0;0
2020-01-17 02:00:00;8;3;2;2;0;0;0;0;0;0;0;0
2020-01-17 02:15:00;8;2;5;8;0;0;0;0;0;0;0;0
2020-01-17 02:30:00;4;2;3;5;0;0;0;0;0;0;0;0
2020-01-17 02:45:00;2;1;7;5;0;0;0;0;0;0;0;0
2020-01-17 03:00:00;3;1;3;5;0;0;0;0;0;0;0;0
2020-01-17 03:15:00;5;2;1;1;0;0;0;0;0;0;0;0
2020-01-17 03:30:00;11;7;5;6;0;0;0;0;0;0;0;0
2020-01-17 03:45:00;5;1;6;9;0;0;0;0;0;0;0;0
2020-01-17 04:00:00;3;4;5;11;0;0;0;0;0;0;0;0
2020-01-17 04:15:00;6;1;4;7;0;0;0;0;0;0;0;0
2020-01-17 04:30:00;14;1;10;10;0;0;0;0;0;0;0;0
2020-01-17 04:45:00;13;3;18;17;0;0;0;0;0;0;0;0
2020-01-17 05:00:00;24;4;20;14;0;0;0;0;0;0;0;0
2020-01-17 05:15:00;21;12;17;31;0;0;0;0;0;0;0;0
2020-01-17 05:30:00;46;16;28;42;0;0;0;0;0;0;0;0
2020-01-17 05:45:00;77;79;54;71;0;0;0;0;0;0;0;0
2020-01-17 06:00:00;60;43;44;69;0;0;0;0;0;0;0;0
2020-01-17 06:15:00;94;46;55;104;0;0;0;0;0;0;0;0
2020-01-17 06:30:00;126;52;69;115;0;0;0;0;0;0;0;0
2020-01-17 06:45:00;97;73;59;106;1;2;0;0;1;2;0;0
2020-01-17 07:00:00;124;82;89;119;0;0;0;0;0;0;0;0
2020-01-17 07:15:00;118;88;91;114;5;1;0;0;2;5;0;4
2020-01-17 07:30:00;113;95;94;137;2;15;2;0;23;0;0;1
2020-01-17 07:45:00;168;108;93;144;1;5;0;0;0;1;0;0
2020-01-17 08:00:00;138;101;97;123;4;2;0;0;24;1;0;0
2020-01-17 08:15:00;136;99;83;110;4;5;0;0;4;3;0;0
2020-01-17 08:30:00;134;101;102;109;0;16;0;12;6;3;5;0
2020-01-17 08:45:00;100;75;62;90;4;2;0;0;0;4;0;0
2020-01-17 09:00:00;120;86;84;105;2;6;0;0;0;3;0;0
2020-01-17 09:15:00;134;93;81;97;0;1;0;0;0;1;0;0
2020-01-17 09:30:00;120;78;80;103;23;1;13;0;2;5;0;2
