DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-11-01 00:00:00;18;23;0;8;14;2;2;2;1;0;0;0;0;0
2020-11-01 00:15:00;14;29;0;18;16;5;1;6;3;0;0;0;0;0
2020-11-01 00:30:00;13;32;0;14;24;1;3;4;1;0;0;0;0;0
2020-11-01 00:45:00;9;16;0;16;29;6;0;0;0;0;0;0;0;0
2020-11-01 01:00:00;7;15;0;10;11;3;2;4;1;0;0;0;0;0
2020-11-01 01:15:00;8;15;0;16;17;1;0;0;0;0;0;0;0;0
2020-11-01 01:30:00;5;18;1;12;10;3;1;1;0;1;0;0;0;0
2020-11-01 01:45:00;8;12;0;10;10;2;1;1;1;0;0;0;0;0
2020-11-01 02:00:00;7;13;0;5;15;5;1;1;0;1;0;0;0;0
2020-11-01 02:15:00;8;9;0;4;8;0;1;1;0;0;0;0;0;0
2020-11-01 02:30:00;2;6;0;2;6;2;1;3;0;0;0;0;0;0
2020-11-01 02:45:00;9;9;0;6;2;1;2;2;0;0;0;0;0;0
2020-11-01 03:00:00;3;5;0;1;12;2;1;1;0;0;0;0;0;0
2020-11-01 03:15:00;4;2;0;4;10;2;0;0;0;0;0;0;0;0
2020-11-01 03:30:00;2;5;0;7;3;1;3;3;0;0;0;0;0;0
2020-11-01 03:45:00;0;2;0;2;2;1;0;1;0;2;0;0;0;0
2020-11-01 04:00:00;2;6;0;1;1;0;0;0;0;0;1;0;0;0
2020-11-01 04:15:00;2;1;0;3;1;0;0;1;2;0;0;0;0;0
2020-11-01 04:30:00;4;4;0;3;3;1;0;0;0;0;0;0;0;0
2020-11-01 04:45:00;3;4;0;2;8;1;0;0;0;0;0;0;0;0
2020-11-01 05:00:00;3;4;0;2;6;0;0;0;0;0;0;0;0;0
2020-11-01 05:15:00;7;9;0;5;10;4;0;2;2;0;0;0;0;0
2020-11-01 05:30:00;11;19;0;2;5;2;0;1;0;0;0;0;0;0
2020-11-01 05:45:00;6;26;0;3;10;2;1;2;1;0;0;0;0;0
2020-11-01 06:00:00;2;9;0;3;10;4;1;0;0;0;0;0;0;0
2020-11-01 06:15:00;5;10;0;5;6;3;1;2;2;0;0;0;0;0
2020-11-01 06:30:00;11;19;1;7;14;3;0;1;1;1;0;0;0;0
2020-11-01 06:45:00;8;9;0;17;12;3;0;0;2;0;0;0;0;0
2020-11-01 07:00:00;9;17;2;14;16;1;0;1;1;0;0;0;0;0
2020-11-01 07:15:00;5;24;5;13;16;4;0;2;2;0;1;0;0;0
2020-11-01 07:30:00;11;23;1;20;13;5;0;2;2;1;0;0;0;0
2020-11-01 07:45:00;16;42;11;31;28;11;1;3;2;2;3;0;0;0
2020-11-01 08:00:00;22;34;4;30;31;4;1;4;1;0;1;0;0;0
2020-11-01 08:15:00;17;43;6;39;28;5;1;5;5;4;0;0;0;0
2020-11-01 08:30:00;25;43;7;23;25;4;3;6;6;2;0;0;0;0
2020-11-01 08:45:00;43;79;13;57;49;13;2;9;5;9;0;0;0;0
2020-11-01 09:00:00;36;58;9;43;47;12;0;3;5;4;1;10;3;0
2020-11-01 09:15:00;36;78;16;56;53;15;2;7;8;10;11;0;1;0
2020-11-01 09:30:00;53;84;17;68;85;17;6;12;6;8;2;3;3;0
2020-11-01 09:45:00;59;97;11;65;78;26;3;9;5;11;2;1;2;0
2020-11-01 10:00:00;50;88;10;56;83;26;7;10;9;4;0;1;3;0
2020-11-01 10:15:00;65;112;15;64;88;28;0;12;6;1;1;1;0;0
2020-11-01 10:30:00;62;93;10;69;75;23;4;9;6;0;0;0;1;0
2020-11-01 10:45:00;51;106;10;74;90;41;2;8;11;0;0;2;6;0
2020-11-01 11:00:00;64;108;9;73;73;26;5;10;9;1;1;0;3;3
2020-11-01 11:15:00;55;99;12;87;85;33;8;14;7;4;0;0;1;0
2020-11-01 11:30:00;68;122;11;76;72;31;9;15;8;3;2;0;0;0
2020-11-01 11:45:00;78;92;7;82;96;34;5;18;12;0;0;0;0;0
2020-11-01 12:00:00;70;122;10;73;83;21;8;22;9;2;3;1;1;1
2020-11-01 12:15:00;60;99;7;77;81;29;6;13;7;2;0;0;0;0
2020-11-01 12:30:00;78;110;8;79;100;32;9;20;9;0;0;25;0;0
2020-11-01 12:45:00;74;101;3;76;87;33;3;10;9;2;0;4;0;0
2020-11-01 13:00:00;74;108;7;71;84;22;8;9;6;2;0;3;7;0
2020-11-01 13:15:00;58;97;3;67;89;23;6;15;11;1;0;0;1;0
2020-11-01 13:30:00;77;144;9;71;84;25;4;17;5;0;0;0;0;0
2020-11-01 13:45:00;64;120;11;77;100;26;10;14;11;0;2;0;3;0
2020-11-01 14:00:00;69;104;6;66;104;19;6;7;2;3;1;5;0;2
2020-11-01 14:15:00;66;135;14;91;102;27;13;14;7;2;0;12;1;2
