DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-09-14 00:00:00;11;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 00:15:00;11;6;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 00:30:00;11;4;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 00:45:00;11;3;13;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:00:00;16;9;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:15:00;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:30:00;13;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 01:45:00;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:00:00;5;3;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:15:00;4;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:30:00;5;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 02:45:00;3;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:00:00;8;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:15:00;5;2;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:30:00;5;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 03:45:00;6;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 04:00:00;7;2;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 04:15:00;12;4;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 04:30:00;6;5;9;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 04:45:00;18;6;9;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 05:00:00;32;6;17;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 05:15:00;48;26;23;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 05:30:00;66;51;20;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 05:45:00;33;46;34;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 06:00:00;54;49;35;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 06:15:00;69;60;31;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 06:30:00;83;91;58;142;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 06:45:00;90;76;53;131;3;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 07:00:00;105;98;58;131;11;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 07:15:00;96;90;56;114;4;1;0;0;6;10;0;0;0;0;0;0;0;0;0;0
2020-09-14 07:30:00;108;118;60;140;16;3;0;0;7;6;0;0;0;0;0;0;0;0;0;0
2020-09-14 07:45:00;111;145;61;182;19;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-09-14 08:00:00;102;118;72;142;3;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 08:15:00;78;87;61;116;5;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0
2020-09-14 08:30:00;112;132;70;135;0;6;0;0;6;2;0;0;0;0;0;0;0;0;0;0
2020-09-14 08:45:00;96;85;62;124;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 09:00:00;88;82;68;90;0;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0
2020-09-14 09:15:00;102;100;53;122;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 09:30:00;76;89;55;120;1;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 09:45:00;93;121;68;133;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 10:00:00;98;101;72;129;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 10:15:00;79;97;64;136;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 10:30:00;89;88;69;142;6;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 10:45:00;95;94;71;150;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 11:00:00;86;103;72;135;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 11:15:00;94;101;78;124;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 11:30:00;106;113;61;142;1;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 11:45:00;113;92;72;157;1;9;0;0;20;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 12:00:00;87;105;73;128;5;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 12:15:00;87;78;68;132;3;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0
2020-09-14 12:30:00;64;91;73;151;1;7;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 12:45:00;100;113;86;145;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 13:00:00;80;83;64;140;4;9;0;0;56;8;0;0;0;0;0;0;0;0;0;0
2020-09-14 13:15:00;94;101;71;136;19;38;0;15;52;54;3;0;0;0;0;0;0;0;0;0
2020-09-14 13:30:00;101;98;66;140;6;7;0;0;21;0;3;0;0;0;0;0;0;0;0;0
2020-09-14 13:45:00;110;115;76;125;2;16;0;2;8;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 14:00:00;104;112;76;136;8;1;7;0;0;8;0;4;0;0;0;0;0;0;0;0
2020-09-14 14:15:00;61;94;75;183;2;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0
2020-09-14 14:30:00;133;142;80;184;8;3;0;0;7;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 14:45:00;75;107;75;145;1;6;0;0;8;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 15:00:00;120;124;72;176;8;10;0;0;7;2;0;0;0;0;0;0;0;0;0;0
2020-09-14 15:15:00;113;139;81;189;31;49;3;0;37;16;0;1;0;0;0;0;0;0;0;0
2020-09-14 15:30:00;103;137;79;157;7;2;0;0;5;3;0;0;0;0;0;0;0;0;0;0
2020-09-14 15:45:00;135;140;93;213;21;10;0;0;10;5;0;0;0;0;0;0;0;0;0;0
2020-09-14 16:00:00;109;113;95;211;4;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 16:15:00;140;145;91;216;5;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 16:30:00;137;147;95;203;4;2;0;0;14;6;1;0;0;0;0;0;0;0;0;0
2020-09-14 16:45:00;104;123;75;220;40;2;0;0;13;10;2;0;0;0;0;0;0;0;0;0
2020-09-14 17:00:00;101;120;80;181;2;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0
2020-09-14 17:15:00;143;148;85;183;1;2;2;0;12;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 17:30:00;124;126;102;189;3;1;0;0;9;3;0;0;0;0;0;0;0;0;0;0
2020-09-14 17:45:00;112;118;83;182;7;8;0;11;8;7;2;0;0;0;0;0;0;0;0;0
2020-09-14 18:00:00;93;114;62;168;2;8;0;3;12;0;1;0;0;0;0;0;0;0;0;0
2020-09-14 18:15:00;91;95;78;150;0;6;0;8;11;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 18:30:00;94;100;66;150;1;0;0;1;9;5;0;3;0;0;0;0;0;0;0;0
2020-09-14 18:45:00;72;109;65;130;2;10;0;0;25;0;0;1;0;0;0;0;0;0;0;0
2020-09-14 19:00:00;82;107;60;126;4;5;2;0;6;13;0;1;0;0;0;0;0;0;0;0
2020-09-14 19:15:00;85;86;54;121;5;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 19:30:00;69;60;43;95;0;12;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 19:45:00;60;53;64;119;0;3;0;0;1;0;7;0;0;0;0;0;0;0;0;0
2020-09-14 20:00:00;72;70;50;125;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 20:15:00;60;39;42;87;2;3;0;0;7;1;0;0;0;0;0;0;0;0;0;0
2020-09-14 20:30:00;48;45;34;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 20:45:00;42;45;35;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 21:00:00;67;51;34;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 21:15:00;64;33;31;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 21:30:00;70;22;23;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 21:45:00;40;33;32;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 22:00:00;35;33;29;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 22:15:00;38;35;31;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 22:30:00;31;25;14;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 22:45:00;21;18;21;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 23:00:00;13;13;20;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 23:15:00;16;12;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 23:30:00;23;8;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-14 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
