DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-04-16 00:00:00;0;0;0;0;0;0;0;0;0
2020-04-16 00:15:00;0;1;1;0;0;0;0;0;0
2020-04-16 00:30:00;1;0;0;0;0;0;0;0;0
2020-04-16 00:45:00;0;0;0;0;0;0;0;0;0
2020-04-16 01:00:00;0;0;0;0;0;0;0;0;0
2020-04-16 01:15:00;0;0;2;0;0;0;0;0;0
2020-04-16 01:30:00;0;0;0;0;0;0;0;0;0
2020-04-16 01:45:00;0;0;0;0;0;0;0;0;0
2020-04-16 02:00:00;0;0;0;0;0;0;0;0;0
2020-04-16 02:15:00;0;0;0;0;0;0;0;0;0
2020-04-16 02:30:00;0;0;0;0;0;0;0;0;0
2020-04-16 02:45:00;1;0;0;0;0;0;0;0;0
2020-04-16 03:00:00;0;0;0;0;0;0;0;0;0
2020-04-16 03:15:00;0;0;0;0;0;0;0;0;0
2020-04-16 03:30:00;0;1;1;0;0;0;0;0;0
2020-04-16 03:45:00;0;0;0;0;0;0;0;0;0
2020-04-16 04:00:00;0;0;0;0;0;0;0;0;0
2020-04-16 04:15:00;0;0;0;0;0;0;0;0;0
2020-04-16 04:30:00;0;0;0;0;0;0;0;0;0
2020-04-16 04:45:00;0;0;0;0;0;0;0;0;0
2020-04-16 05:00:00;1;0;2;0;0;0;0;0;0
2020-04-16 05:15:00;0;0;1;0;0;0;0;0;0
2020-04-16 05:30:00;1;0;2;0;0;0;0;0;0
2020-04-16 05:45:00;4;0;0;0;0;0;0;2;0
2020-04-16 06:00:00;0;0;3;0;0;0;0;0;0
2020-04-16 06:15:00;0;1;1;0;0;2;0;0;0
2020-04-16 06:30:00;2;1;6;0;0;0;0;0;0
2020-04-16 06:45:00;6;4;4;2;0;0;0;0;0
2020-04-16 07:00:00;3;2;3;0;0;0;0;0;0
2020-04-16 07:15:00;5;2;5;1;1;0;0;0;0
2020-04-16 07:30:00;8;4;3;0;1;2;2;0;0
2020-04-16 07:45:00;11;0;4;1;0;0;2;0;0
2020-04-16 08:00:00;5;1;7;4;2;0;2;1;0
2020-04-16 08:15:00;9;5;2;0;2;1;0;0;0
2020-04-16 08:30:00;11;3;4;2;0;1;1;0;0
2020-04-16 08:45:00;20;1;3;4;2;0;0;3;0
2020-04-16 09:00:00;11;6;11;5;3;0;2;0;0
2020-04-16 09:15:00;20;4;10;4;4;1;2;0;0
2020-04-16 09:30:00;26;5;6;6;2;0;4;6;0
2020-04-16 09:45:00;27;10;17;5;3;2;3;3;1
2020-04-16 10:00:00;21;18;12;1;0;1;2;0;3
2020-04-16 10:15:00;22;7;13;4;2;4;2;2;1
2020-04-16 10:30:00;20;15;16;4;0;2;0;1;0
2020-04-16 10:45:00;24;8;18;5;0;1;0;1;0
2020-04-16 11:00:00;28;7;9;5;3;1;0;1;1
2020-04-16 11:15:00;31;8;15;1;3;2;0;0;0
2020-04-16 11:30:00;33;6;16;1;3;1;3;0;4
2020-04-16 11:45:00;24;5;9;3;1;0;4;1;0
2020-04-16 12:00:00;29;15;14;1;5;1;1;0;14
2020-04-16 12:15:00;33;11;14;3;2;1;1;10;0
2020-04-16 12:30:00;17;5;11;2;5;0;3;3;1
2020-04-16 12:45:00;21;14;15;7;0;0;3;0;0
2020-04-16 13:00:00;22;13;14;0;0;3;2;0;0
2020-04-16 13:15:00;27;12;20;4;2;2;1;0;0
2020-04-16 13:30:00;16;9;13;4;3;3;4;1;0
2020-04-16 13:45:00;21;5;13;4;2;0;0;0;0
2020-04-16 14:00:00;18;12;16;3;2;1;2;1;0
2020-04-16 14:15:00;21;13;18;2;2;1;1;1;0
2020-04-16 14:30:00;13;9;18;2;1;2;1;0;0
2020-04-16 14:45:00;21;10;18;5;0;4;1;5;0
2020-04-16 15:00:00;18;8;11;0;1;0;8;0;0
2020-04-16 15:15:00;21;12;14;4;4;3;0;1;3
2020-04-16 15:30:00;24;18;15;3;3;0;2;2;0
2020-04-16 15:45:00;16;9;22;2;3;1;3;0;0
2020-04-16 16:00:00;20;9;19;10;2;0;1;1;3
2020-04-16 16:15:00;10;7;15;4;2;1;1;1;0
2020-04-16 16:30:00;33;21;30;3;3;3;3;0;1
2020-04-16 16:45:00;25;10;21;1;1;2;3;0;0
2020-04-16 17:00:00;31;11;20;0;2;1;3;0;10
2020-04-16 17:15:00;24;7;12;2;3;0;1;0;0
2020-04-16 17:30:00;17;6;17;2;0;0;1;0;0
2020-04-16 17:45:00;15;10;17;1;1;1;2;0;1
2020-04-16 18:00:00;23;7;15;2;3;2;1;2;1
2020-04-16 18:15:00;18;3;11;4;3;1;1;0;0
2020-04-16 18:30:00;15;7;14;1;1;1;0;0;0
2020-04-16 18:45:00;12;8;16;3;2;0;3;0;0
2020-04-16 19:00:00;13;3;9;4;0;3;1;0;0
2020-04-16 19:15:00;16;3;8;1;3;0;0;0;0
2020-04-16 19:30:00;12;5;11;0;1;0;0;0;0
