DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2019-12-20 00:00:00;0;7;4;0;0;7;0;0;7;0;0;1;0;0;0;0;0
2019-12-20 00:15:00;1;8;1;1;1;22;1;1;24;1;0;0;0;0;0;0;0
2019-12-20 00:30:00;2;10;5;0;1;4;2;0;5;0;0;0;0;0;0;0;0
2019-12-20 00:45:00;1;9;4;0;0;11;0;0;10;2;0;0;0;0;0;0;0
2019-12-20 01:00:00;2;9;3;0;0;7;0;0;8;0;0;1;0;0;0;0;0
2019-12-20 01:15:00;0;3;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2019-12-20 01:30:00;0;1;1;0;0;7;0;0;8;0;0;0;0;0;0;0;0
2019-12-20 01:45:00;1;3;3;0;0;6;0;0;6;2;1;1;0;0;0;0;0
2019-12-20 02:00:00;1;4;1;0;0;3;0;0;3;1;0;0;0;0;0;0;0
2019-12-20 02:15:00;1;5;1;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2019-12-20 02:30:00;1;4;2;0;0;6;0;0;6;1;0;0;0;0;0;0;0
2019-12-20 02:45:00;1;7;2;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2019-12-20 03:00:00;1;5;2;2;1;4;1;0;5;0;0;0;0;0;0;0;0
2019-12-20 03:15:00;1;3;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2019-12-20 03:30:00;0;6;2;0;1;4;0;1;5;1;0;1;0;0;0;0;0
2019-12-20 03:45:00;0;4;1;0;0;8;0;0;7;0;0;0;0;0;0;0;0
2019-12-20 04:00:00;0;12;4;0;0;4;0;0;4;1;1;3;0;0;0;0;0
2019-12-20 04:15:00;1;6;3;0;0;6;0;0;7;1;1;0;0;0;0;0;0
2019-12-20 04:30:00;3;6;0;4;4;12;4;4;17;6;0;0;0;0;0;0;0
2019-12-20 04:45:00;3;14;1;0;0;7;0;0;8;1;0;0;0;0;0;0;0
2019-12-20 05:00:00;1;12;5;1;0;6;2;0;8;1;1;1;0;0;0;0;0
2019-12-20 05:15:00;3;16;5;1;0;23;1;0;21;1;3;2;0;0;0;0;0
2019-12-20 05:30:00;5;33;10;3;1;18;3;0;16;4;0;0;0;0;0;0;0
2019-12-20 05:45:00;11;31;17;5;4;30;4;2;36;4;2;0;0;0;0;0;0
2019-12-20 06:00:00;4;27;13;2;0;32;3;0;30;1;1;4;0;0;0;0;0
2019-12-20 06:15:00;6;40;17;3;2;45;3;0;45;2;6;3;0;0;0;0;0
2019-12-20 06:30:00;3;43;28;2;2;60;2;1;60;1;2;4;0;0;0;0;0
2019-12-20 06:45:00;10;46;30;4;2;91;4;1;94;4;1;3;0;0;0;0;0
2019-12-20 07:00:00;6;71;32;3;3;117;4;1;116;8;2;4;0;0;0;0;0
2019-12-20 07:15:00;7;51;39;6;5;115;7;4;109;9;2;6;0;0;0;0;0
2019-12-20 07:30:00;9;58;36;6;4;142;5;3;146;6;5;6;0;0;0;0;0
2019-12-20 07:45:00;6;73;40;12;6;110;15;3;108;11;10;7;0;0;0;0;0
2019-12-20 08:00:00;2;61;38;2;1;73;2;0;73;3;4;6;0;0;0;0;0
