DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-07-23 00:00:00;5;2;1;4;6;3;6;0;0;0
2020-07-23 00:15:00;4;3;0;7;5;4;3;0;0;0
2020-07-23 00:30:00;7;2;0;4;6;4;8;0;0;0
2020-07-23 00:45:00;3;4;2;1;2;4;3;0;0;0
2020-07-23 01:00:00;6;3;2;2;5;3;9;0;0;0
2020-07-23 01:15:00;6;2;0;1;4;4;4;0;0;0
2020-07-23 01:30:00;6;3;0;4;5;6;5;0;0;0
2020-07-23 01:45:00;2;1;0;4;2;4;5;0;0;0
2020-07-23 02:00:00;3;1;0;0;3;5;3;0;0;0
2020-07-23 02:15:00;1;2;1;0;2;6;4;0;0;0
2020-07-23 02:30:00;2;4;2;1;3;6;6;0;0;0
2020-07-23 02:45:00;1;0;0;2;3;2;8;0;0;0
2020-07-23 03:00:00;7;4;1;2;3;4;8;0;0;0
2020-07-23 03:15:00;2;2;0;4;4;4;6;0;0;0
2020-07-23 03:30:00;2;1;0;0;3;10;7;0;0;0
2020-07-23 03:45:00;7;4;0;0;1;3;2;0;0;0
2020-07-23 04:00:00;3;2;1;4;9;2;6;0;0;0
2020-07-23 04:15:00;3;4;0;2;1;6;4;0;0;0
2020-07-23 04:30:00;5;6;8;2;2;8;7;0;0;0
2020-07-23 04:45:00;3;5;6;7;3;8;20;0;0;0
2020-07-23 05:00:00;17;20;36;10;3;20;35;0;0;0
2020-07-23 05:15:00;30;45;77;38;9;22;51;0;0;0
2020-07-23 05:30:00;60;57;71;59;11;36;60;0;0;0
2020-07-23 05:45:00;118;49;46;132;34;21;72;1;0;0
2020-07-23 06:00:00;81;21;40;133;37;19;51;0;0;0
2020-07-23 06:15:00;50;44;51;61;18;23;64;1;0;0
2020-07-23 06:30:00;65;43;60;62;13;31;59;4;0;0
2020-07-23 06:45:00;71;44;65;68;11;39;63;0;0;0
2020-07-23 07:00:00;84;32;66;64;23;14;65;0;0;0
2020-07-23 07:15:00;98;44;70;58;14;24;59;0;0;0
2020-07-23 07:30:00;110;38;62;71;15;18;118;0;0;0
2020-07-23 07:45:00;104;45;72;78;16;18;72;0;0;0
2020-07-23 08:00:00;105;26;35;72;9;32;65;0;0;0
2020-07-23 08:15:00;88;30;51;45;11;17;53;0;0;0
2020-07-23 08:30:00;98;27;27;34;16;31;52;0;0;0
2020-07-23 08:45:00;95;18;33;44;10;17;62;4;0;0
2020-07-23 09:00:00;91;28;28;36;18;19;61;0;0;0
2020-07-23 09:15:00;85;32;36;35;25;16;54;0;1;0
2020-07-23 09:30:00;109;23;16;44;24;13;50;0;0;0
2020-07-23 09:45:00;96;15;18;37;22;10;59;0;0;0
2020-07-23 10:00:00;102;28;26;38;22;17;54;0;0;0
2020-07-23 10:15:00;85;16;19;42;15;19;53;0;0;0
2020-07-23 10:30:00;93;20;30;39;13;14;66;0;2;0
2020-07-23 10:45:00;75;21;27;44;20;20;61;0;0;0
2020-07-23 11:00:00;76;27;27;35;23;22;63;0;0;0
2020-07-23 11:15:00;82;28;24;46;28;30;76;0;0;0
2020-07-23 11:30:00;80;23;20;52;24;16;66;1;0;0
2020-07-23 11:45:00;77;21;15;50;18;14;59;0;0;0
2020-07-23 12:00:00;89;21;23;71;24;19;80;0;0;0
2020-07-23 12:15:00;96;25;27;46;19;18;64;0;0;0
