DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-04-25 00:00:00;3;2;0;2;5;1;6;4;3;3
2020-04-25 00:15:00;6;6;1;10;15;4;17;8;6;6
2020-04-25 00:30:00;7;1;0;5;6;1;7;5;2;5
2020-04-25 00:45:00;7;3;0;3;7;1;6;7;7;7
2020-04-25 01:00:00;5;5;0;6;7;1;8;6;5;5
2020-04-25 01:15:00;5;3;1;7;5;1;5;5;3;5
2020-04-25 01:30:00;5;4;1;4;5;1;5;4;5;3
2020-04-25 01:45:00;3;0;0;3;3;1;2;3;0;3
2020-04-25 02:00:00;4;1;0;4;4;1;4;1;2;4
2020-04-25 02:15:00;2;2;3;3;4;1;3;5;3;2
2020-04-25 02:30:00;4;5;1;3;2;1;2;0;4;3
2020-04-25 02:45:00;2;0;1;1;1;2;0;0;1;2
2020-04-25 03:00:00;3;3;1;1;3;0;3;2;4;4
2020-04-25 03:15:00;3;2;0;1;2;0;2;1;1;3
2020-04-25 03:30:00;1;1;1;1;1;0;1;0;0;0
2020-04-25 03:45:00;1;0;0;0;0;1;1;0;0;1
2020-04-25 04:00:00;4;2;1;0;1;1;1;0;2;3
2020-04-25 04:15:00;3;2;0;0;3;0;3;1;2;2
2020-04-25 04:30:00;1;1;0;0;2;1;3;0;1;1
2020-04-25 04:45:00;3;2;0;0;2;1;2;1;1;3
2020-04-25 05:00:00;10;5;1;1;2;0;2;1;9;9
2020-04-25 05:15:00;10;4;0;7;11;2;14;5;5;9
2020-04-25 05:30:00;9;9;2;7;12;4;15;8;8;8
2020-04-25 05:45:00;7;4;2;11;17;3;17;10;5;7
2020-04-25 06:00:00;13;3;3;7;6;3;6;6;3;10
2020-04-25 06:15:00;13;7;1;6;19;4;20;5;8;12
2020-04-25 06:30:00;16;7;1;8;12;5;14;7;8;11
2020-04-25 06:45:00;20;15;4;11;12;8;17;9;15;18
2020-04-25 07:00:00;17;7;4;7;21;7;24;6;8;16
2020-04-25 07:15:00;27;15;3;15;24;12;27;11;18;21
2020-04-25 07:30:00;19;14;5;13;17;11;21;12;12;15
2020-04-25 07:45:00;20;8;3;15;19;14;28;13;10;14
2020-04-25 08:00:00;15;9;5;8;23;14;31;7;11;13
2020-04-25 08:15:00;31;14;9;17;22;10;24;12;14;27
2020-04-25 08:30:00;27;11;5;15;30;10;33;18;10;17
2020-04-25 08:45:00;43;24;9;22;44;10;47;20;24;31
2020-04-25 09:00:00;25;11;8;24;29;14;32;21;13;25
2020-04-25 09:15:00;40;28;12;27;34;21;48;22;25;36
2020-04-25 09:30:00;32;22;8;19;28;12;30;18;21;25
2020-04-25 09:45:00;34;17;15;28;38;15;49;25;20;34
2020-04-25 10:00:00;41;33;13;23;42;13;44;21;39;39
2020-04-25 10:15:00;39;28;13;39;66;16;73;36;35;34
2020-04-25 10:30:00;39;25;11;25;35;20;41;24;29;37
2020-04-25 10:45:00;47;27;17;30;57;11;61;35;34;39
2020-04-25 11:00:00;50;35;15;27;54;22;59;29;39;51
2020-04-25 11:15:00;62;35;28;37;65;19;71;39;41;51
2020-04-25 11:30:00;48;28;11;24;37;16;44;21;32;43
2020-04-25 11:45:00;56;27;19;36;56;22;64;31;28;55
2020-04-25 12:00:00;50;32;15;22;33;15;37;23;33;43
2020-04-25 12:15:00;53;27;10;39;59;8;61;36;24;43
2020-04-25 12:30:00;45;16;21;35;49;20;55;35;22;44
2020-04-25 12:45:00;55;28;18;32;58;13;65;28;31;47
2020-04-25 13:00:00;42;27;17;35;55;20;63;38;33;43
2020-04-25 13:15:00;53;36;14;38;53;22;57;31;40;50
2020-04-25 13:30:00;36;35;9;30;51;11;57;34;36;35
2020-04-25 13:45:00;46;31;13;35;43;7;41;29;29;43
2020-04-25 14:00:00;49;20;21;35;39;19;48;33;19;49
2020-04-25 14:15:00;47;30;13;36;56;14;60;27;32;41
2020-04-25 14:30:00;46;30;15;42;47;13;47;37;35;43
2020-04-25 14:45:00;51;35;17;42;51;17;54;32;40;45
2020-04-25 15:00:00;49;36;15;48;61;17;63;40;39;44
2020-04-25 15:15:00;37;43;11;38;54;21;58;33;40;36
2020-04-25 15:30:00;47;32;15;38;45;27;59;39;36;43
2020-04-25 15:45:00;45;35;14;37;52;12;53;33;40;39
2020-04-25 16:00:00;52;33;16;41;50;14;56;40;41;46
2020-04-25 16:15:00;54;37;12;30;36;19;39;31;41;51
2020-04-25 16:30:00;33;28;13;42;57;16;64;33;23;32
2020-04-25 16:45:00;36;29;17;36;72;13;78;32;30;38
2020-04-25 17:00:00;47;32;19;29;53;10;54;22;36;40
2020-04-25 17:15:00;40;28;22;30;55;10;62;30;36;31
2020-04-25 17:30:00;41;30;15;40;57;14;58;33;29;34
2020-04-25 17:45:00;40;33;23;49;61;16;72;39;37;37
2020-04-25 18:00:00;42;38;14;35;54;20;63;37;39;31
2020-04-25 18:15:00;49;41;18;32;47;18;55;27;53;42
2020-04-25 18:30:00;45;29;31;36;51;15;55;30;39;38
2020-04-25 18:45:00;43;40;19;39;59;15;57;29;46;35
2020-04-25 19:00:00;44;35;18;38;50;15;51;39;40;45
2020-04-25 19:15:00;37;33;18;40;42;19;48;38;39;37
2020-04-25 19:30:00;35;36;23;33;45;12;48;32;42;37
2020-04-25 19:45:00;42;48;22;37;43;13;44;25;50;29
2020-04-25 20:00:00;48;34;7;29;40;14;42;27;35;39
2020-04-25 20:15:00;34;29;4;26;34;13;39;19;31;29
2020-04-25 20:30:00;23;15;2;21;32;7;34;21;15;17
2020-04-25 20:45:00;21;16;1;24;26;8;29;25;15;19
2020-04-25 21:00:00;22;15;4;13;23;5;22;10;15;19
2020-04-25 21:15:00;30;11;2;14;26;3;29;16;14;22
2020-04-25 21:30:00;12;11;2;5;18;7;17;6;11;8
2020-04-25 21:45:00;18;14;3;16;16;8;16;11;17;14
2020-04-25 22:00:00;26;13;2;11;19;1;19;9;14;23
2020-04-25 22:15:00;21;10;4;10;21;15;26;20;11;18
2020-04-25 22:30:00;18;11;2;11;14;1;15;10;14;13
2020-04-25 22:45:00;15;8;3;14;17;3;19;11;10;16
2020-04-25 23:00:00;9;11;3;12;14;1;15;10;11;10
2020-04-25 23:15:00;7;4;2;4;14;9;16;10;7;6
2020-04-25 23:30:00;12;6;3;10;8;3;10;12;7;9
2020-04-25 23:45:00;6;9;1;10;12;2;8;6;8;3
