DATUM;1(TAFGA);2(TAFBA)
2019-12-19 00:00:00;0;0
2019-12-19 00:15:00;0;0
2019-12-19 00:30:00;0;0
2019-12-19 00:45:00;0;0
2019-12-19 01:00:00;0;0
2019-12-19 01:15:00;0;0
2019-12-19 01:30:00;0;0
2019-12-19 01:45:00;0;0
2019-12-19 02:00:00;0;0
2019-12-19 02:15:00;0;0
2019-12-19 02:30:00;0;0
2019-12-19 02:45:00;0;0
2019-12-19 03:00:00;0;0
2019-12-19 03:15:00;0;0
2019-12-19 03:30:00;0;0
2019-12-19 03:45:00;0;0
2019-12-19 04:00:00;0;0
2019-12-19 04:15:00;0;0
2019-12-19 04:30:00;0;0
2019-12-19 04:45:00;0;0
2019-12-19 05:00:00;0;0
2019-12-19 05:15:00;0;0
2019-12-19 05:30:00;3;0
2019-12-19 05:45:00;3;1
2019-12-19 06:00:00;3;1
2019-12-19 06:15:00;3;2
2019-12-19 06:30:00;7;4
2019-12-19 06:45:00;3;0
2019-12-19 07:00:00;4;0
2019-12-19 07:15:00;11;1
2019-12-19 07:30:00;16;6
2019-12-19 07:45:00;16;12
2019-12-19 08:00:00;15;11
2019-12-19 08:15:00;9;1
2019-12-19 08:30:00;9;3
2019-12-19 08:45:00;14;2
2019-12-19 09:00:00;14;3
2019-12-19 09:15:00;10;4
2019-12-19 09:30:00;16;10
2019-12-19 09:45:00;21;8
2019-12-19 10:00:00;16;1
2019-12-19 10:15:00;19;4
2019-12-19 10:30:00;17;4
2019-12-19 10:45:00;19;1
2019-12-19 11:00:00;16;2
2019-12-19 11:15:00;18;4
2019-12-19 11:30:00;22;4
2019-12-19 11:45:00;20;4
2019-12-19 12:00:00;19;4
2019-12-19 12:15:00;19;10
2019-12-19 12:30:00;22;4
2019-12-19 12:45:00;18;3
2019-12-19 13:00:00;22;13
2019-12-19 13:15:00;18;3
2019-12-19 13:30:00;20;5
2019-12-19 13:45:00;25;0
2019-12-19 14:00:00;22;5
2019-12-19 14:15:00;22;1
2019-12-19 14:30:00;27;3
2019-12-19 14:45:00;17;5
2019-12-19 15:00:00;25;8
2019-12-19 15:15:00;23;21
2019-12-19 15:30:00;20;2
2019-12-19 15:45:00;23;9
2019-12-19 16:00:00;31;8
2019-12-19 16:15:00;20;7
2019-12-19 16:30:00;24;6
2019-12-19 16:45:00;23;26
2019-12-19 17:00:00;20;6
2019-12-19 17:15:00;19;7
2019-12-19 17:30:00;16;6
2019-12-19 17:45:00;20;2
2019-12-19 18:00:00;17;4
2019-12-19 18:15:00;15;8
2019-12-19 18:30:00;19;5
2019-12-19 18:45:00;21;2
2019-12-19 19:00:00;15;2
2019-12-19 19:15:00;12;0
2019-12-19 19:30:00;15;2
2019-12-19 19:45:00;11;0
2019-12-19 20:00:00;18;5
2019-12-19 20:15:00;15;2
2019-12-19 20:30:00;3;3
2019-12-19 20:45:00;7;10
2019-12-19 21:00:00;2;0
2019-12-19 21:15:00;3;0
2019-12-19 21:30:00;4;1
2019-12-19 21:45:00;3;3
2019-12-19 22:00:00;2;0
2019-12-19 22:15:00;5;1
2019-12-19 22:30:00;4;4
2019-12-19 22:45:00;6;4
2019-12-19 23:00:00;0;0
2019-12-19 23:15:00;0;0
2019-12-19 23:30:00;0;0
2019-12-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
