DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DC4);11(DD1);12(DD2);13(DD3);14(DE1);15(DE2);16(DE3);17(DF1);18(DF2);19(DG1);20(DG2);21(DG3);22(DG4);23(DH1);24(DH2);25(TAFBA);26(TAFGB);27(TAFGB2);28(TAFBB);29(TAFBB2);30(TAFBC);31(TAFGD);32(TAFGD2);33(TAFBD);34(TAFBD2);35(TAFGE)
2020-08-09 00:00:00;3;3;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 00:15:00;3;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 00:30:00;2;2;1;0;0;0;0;1;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 00:45:00;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 01:00:00;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 01:15:00;1;1;0;0;2;2;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 01:30:00;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 01:45:00;0;1;1;0;0;0;0;0;0;0;0;0;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 02:00:00;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 02:15:00;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 02:45:00;5;6;0;0;0;0;0;0;0;0;0;3;0;4;3;3;1;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 03:00:00;2;2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 03:15:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 03:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 03:45:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 04:00:00;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 05:30:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 06:00:00;0;0;3;1;0;0;0;0;0;0;0;1;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 06:15:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 06:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 07:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 07:30:00;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 07:45:00;1;1;1;0;0;0;0;0;0;0;0;0;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 08:00:00;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 08:15:00;2;2;0;0;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 08:30:00;3;3;0;2;1;1;0;0;0;0;1;0;1;1;3;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 08:45:00;1;1;1;2;3;3;3;5;3;4;2;1;0;5;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 09:00:00;0;0;1;0;0;0;0;2;0;2;0;1;1;3;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 09:15:00;0;0;1;1;1;1;0;0;0;0;0;0;3;1;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 09:30:00;3;2;1;0;1;1;3;1;3;0;0;2;2;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 09:45:00;0;0;3;4;0;0;2;0;2;0;1;3;2;3;4;4;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 10:00:00;1;1;5;1;0;0;0;0;0;0;0;2;1;6;1;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 10:15:00;1;1;3;0;0;0;0;0;0;0;1;3;1;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 10:30:00;1;1;1;1;0;0;0;0;0;0;0;2;3;2;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 10:45:00;1;1;4;1;2;2;1;0;1;0;0;0;1;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 11:00:00;1;1;2;1;0;0;2;1;2;0;0;1;2;2;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 11:15:00;0;0;2;0;1;1;0;0;0;0;0;3;3;2;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 11:30:00;1;2;2;1;0;0;0;1;0;1;1;0;2;3;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 11:45:00;1;1;1;3;0;0;0;0;0;0;1;2;4;2;3;3;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 12:00:00;1;1;3;0;0;0;1;0;1;0;2;2;2;5;0;0;4;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 12:15:00;0;1;2;0;0;0;0;1;0;1;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 12:30:00;1;1;6;2;1;1;0;1;0;1;1;2;2;7;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 12:45:00;2;2;3;2;0;0;0;0;0;0;0;1;0;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 13:00:00;1;1;0;2;0;0;0;0;0;0;1;2;2;1;3;3;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 13:15:00;1;1;3;0;0;0;1;0;1;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 13:30:00;0;0;4;2;0;0;0;0;0;0;0;3;2;4;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 13:45:00;1;1;2;3;0;0;0;0;0;0;1;1;3;1;3;3;1;3;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 14:00:00;1;1;1;0;1;1;0;1;0;1;2;2;5;5;0;0;2;4;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 14:15:00;0;0;1;1;0;0;2;0;2;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 14:30:00;1;1;1;1;0;0;0;0;0;0;0;2;1;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 14:45:00;0;0;4;5;0;0;0;0;0;0;1;2;1;3;5;4;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 15:00:00;1;1;1;0;0;0;0;0;0;0;1;3;2;2;0;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-09 15:15:00;2;2;1;1;0;0;0;0;0;0;0;2;1;3;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
