DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-03-16 00:00:00;4;3;0;0;7;2;2;2;0;0;4;3;3;9;3;0;0
2020-03-16 00:15:00;2;4;0;0;5;0;1;1;0;0;2;4;0;5;0;0;0
2020-03-16 00:30:00;5;4;0;0;8;5;2;2;2;0;5;4;5;13;4;0;0
2020-03-16 00:45:00;5;4;0;0;6;2;2;2;0;0;4;4;2;8;2;0;0
2020-03-16 01:00:00;4;2;0;0;14;2;0;0;0;0;4;2;2;15;2;0;0
2020-03-16 01:15:00;3;7;0;0;8;2;0;0;0;0;2;7;2;10;2;0;0
2020-03-16 01:30:00;8;3;0;0;5;1;1;1;0;0;9;2;1;6;1;0;0
2020-03-16 01:45:00;9;3;0;0;3;2;0;0;0;0;9;2;1;4;1;0;0
2020-03-16 02:00:00;7;1;0;0;4;0;1;1;0;0;7;1;0;4;0;0;0
2020-03-16 02:15:00;3;5;0;0;13;2;0;0;0;0;4;4;2;14;2;0;0
2020-03-16 02:30:00;8;1;0;0;7;3;2;2;1;0;9;1;3;10;3;0;0
2020-03-16 02:45:00;10;0;0;0;7;4;2;2;1;0;9;1;5;11;4;0;0
2020-03-16 03:00:00;4;4;0;0;8;2;2;2;0;0;4;4;2;10;2;0;0
2020-03-16 03:15:00;8;4;1;1;7;1;1;1;1;0;8;5;1;7;1;0;0
2020-03-16 03:30:00;14;5;1;0;9;1;0;0;0;0;14;2;2;12;2;0;0
2020-03-16 03:45:00;7;1;0;0;11;1;0;0;0;0;7;1;1;12;1;0;0
2020-03-16 04:00:00;8;3;1;0;11;2;1;1;1;0;7;4;3;14;3;0;0
2020-03-16 04:15:00;9;2;0;0;9;7;0;0;0;0;9;2;7;17;7;0;0
2020-03-16 04:30:00;16;7;0;2;12;2;3;3;2;1;14;8;2;13;3;0;0
2020-03-16 04:45:00;28;6;0;0;20;8;1;1;1;0;25;6;7;27;7;0;0
2020-03-16 05:00:00;28;17;2;0;30;16;2;2;1;0;24;15;15;45;14;0;0
2020-03-16 05:15:00;41;21;0;1;44;14;6;7;4;0;34;25;15;54;16;0;0
2020-03-16 05:30:00;57;20;1;0;56;27;5;5;5;1;53;20;24;80;24;0;0
2020-03-16 05:45:00;88;55;3;3;79;30;2;2;2;8;80;53;29;98;30;0;0
2020-03-16 06:00:00;53;47;6;1;66;39;5;5;3;1;50;49;38;93;38;0;0
2020-03-16 06:15:00;82;73;2;1;77;49;3;3;1;2;73;75;49;119;46;0;0
2020-03-16 06:30:00;125;117;1;0;104;65;6;8;3;0;105;118;63;147;64;0;0
2020-03-16 06:45:00;146;187;2;0;107;62;11;12;6;3;132;188;62;145;59;0;2
2020-03-16 07:00:00;129;141;3;0;111;72;8;8;4;3;117;139;72;165;72;0;3
2020-03-16 07:15:00;150;178;0;1;122;71;14;14;4;1;123;180;72;166;71;0;64
2020-03-16 07:30:00;140;180;1;1;125;77;10;11;4;2;129;177;74;188;73;3;0
2020-03-16 07:45:00;178;224;1;0;113;81;8;9;3;8;158;228;78;161;76;3;0
2020-03-16 08:00:00;135;168;0;2;93;77;9;10;5;7;126;172;74;144;73;27;0
2020-03-16 08:15:00;145;164;0;1;120;80;9;8;2;8;133;167;77;177;77;0;3
2020-03-16 08:30:00;132;162;1;0;116;82;14;16;6;7;119;169;86;180;87;0;0
2020-03-16 08:45:00;142;164;2;1;98;73;15;14;13;7;124;170;70;155;72;0;5
2020-03-16 09:00:00;124;127;3;1;99;72;16;17;11;6;121;132;71;150;72;0;0
2020-03-16 09:15:00;127;149;2;2;129;87;7;11;4;2;122;150;93;189;88;0;2
2020-03-16 09:30:00;136;129;2;1;126;81;15;15;6;6;115;139;83;185;84;0;1
2020-03-16 09:45:00;136;149;1;1;158;96;24;24;8;1;120;152;104;223;101;0;0
2020-03-16 10:00:00;112;115;2;2;128;93;15;17;3;5;95;117;95;192;94;0;0
2020-03-16 10:15:00;133;143;0;1;145;102;21;23;14;2;127;148;107;220;112;1;0
2020-03-16 10:30:00;132;142;2;1;136;98;18;19;6;4;121;146;101;212;100;5;1
2020-03-16 10:45:00;114;133;3;0;147;105;20;23;9;2;109;137;112;214;110;1;0
2020-03-16 11:00:00;129;138;4;2;155;96;13;14;10;5;112;141;105;226;106;0;1
2020-03-16 11:15:00;120;128;2;2;137;97;34;35;6;2;107;137;101;208;100;0;27
2020-03-16 11:30:00;126;143;1;0;132;89;17;17;8;0;123;143;89;193;88;0;0
2020-03-16 11:45:00;132;148;4;1;134;93;23;24;11;5;123;158;95;206;98;0;0
2020-03-16 12:00:00;115;149;1;2;156;98;27;27;15;9;113;151;98;221;100;0;11
2020-03-16 12:15:00;109;119;2;3;148;108;21;22;5;3;104;123;103;229;109;5;2
2020-03-16 12:30:00;111;105;4;2;146;109;20;20;13;3;109;111;109;220;108;2;0
2020-03-16 12:45:00;126;141;3;3;147;104;11;11;5;3;108;143;106;224;103;4;0
2020-03-16 13:00:00;123;111;3;1;151;117;21;21;6;3;108;119;116;239;117;0;0
2020-03-16 13:15:00;105;116;2;0;147;105;19;19;6;2;106;115;105;226;100;1;11
2020-03-16 13:30:00;119;116;1;0;161;90;18;19;8;4;118;113;90;236;94;3;0
2020-03-16 13:45:00;119;114;2;0;134;84;18;18;10;2;116;118;86;200;81;0;0
2020-03-16 14:00:00;119;111;0;0;144;100;24;25;10;5;115;112;96;219;104;0;0
2020-03-16 14:15:00;131;133;2;2;151;112;14;14;5;3;123;134;116;233;117;2;0
2020-03-16 14:30:00;145;145;2;1;149;110;11;11;5;1;141;148;105;222;107;0;0
2020-03-16 14:45:00;146;138;7;1;151;101;20;20;5;2;138;134;99;218;100;0;7
2020-03-16 15:00:00;144;134;3;1;132;119;21;22;8;3;133;131;115;217;115;5;48
2020-03-16 15:15:00;146;150;1;0;134;128;20;21;8;6;131;149;125;234;126;3;0
2020-03-16 15:30:00;132;125;3;0;168;121;25;25;12;3;125;129;119;257;118;2;0
2020-03-16 15:45:00;132;136;2;0;176;97;26;26;11;1;130;137;98;243;100;0;2
2020-03-16 16:00:00;157;151;3;0;182;113;30;30;14;1;142;144;121;253;126;2;3
2020-03-16 16:15:00;148;146;1;0;177;158;36;36;17;1;142;153;164;296;161;2;11
2020-03-16 16:30:00;162;157;3;1;185;118;51;51;35;5;165;158;123;270;128;1;3
2020-03-16 16:45:00;147;150;3;1;191;146;32;33;26;0;146;152;141;285;147;1;4
2020-03-16 17:00:00;144;146;2;0;207;130;27;26;16;1;144;146;135;289;134;2;2
2020-03-16 17:15:00;153;152;1;0;187;138;31;31;18;0;145;155;144;283;145;0;2
2020-03-16 17:30:00;135;113;0;0;179;109;30;30;13;1;125;116;102;256;105;0;0
2020-03-16 17:45:00;110;136;1;1;167;106;24;24;16;1;109;136;108;240;106;3;0
2020-03-16 18:00:00;99;111;1;0;179;93;18;18;10;0;92;112;100;246;102;7;3
2020-03-16 18:15:00;94;91;2;1;146;97;13;13;7;0;94;90;96;210;96;0;4
2020-03-16 18:30:00;87;92;1;0;139;84;8;7;6;0;82;103;92;208;95;0;2
2020-03-16 18:45:00;73;77;0;0;126;58;5;5;1;2;67;79;68;159;67;4;0
2020-03-16 19:00:00;78;53;0;1;118;56;5;5;2;0;72;55;57;163;58;0;0
2020-03-16 19:15:00;58;55;0;0;104;46;6;6;2;1;54;56;45;136;45;0;1
2020-03-16 19:30:00;41;35;2;0;95;47;2;2;0;0;42;36;48;139;48;0;0
2020-03-16 19:45:00;39;27;0;0;79;40;1;1;0;0;38;28;40;110;42;0;0
2020-03-16 20:00:00;37;14;1;0;57;18;3;3;2;0;35;14;19;75;20;0;0
2020-03-16 20:15:00;42;16;0;0;60;13;3;3;0;0;40;15;16;72;17;0;0
2020-03-16 20:30:00;34;14;0;0;45;19;2;2;2;0;35;14;19;59;18;0;0
2020-03-16 20:45:00;30;19;0;1;33;16;5;5;7;0;24;22;20;48;19;0;0
2020-03-16 21:00:00;22;15;0;0;39;14;5;4;0;0;19;15;14;51;14;0;0
2020-03-16 21:15:00;25;17;0;0;27;14;3;3;2;1;19;17;12;40;12;0;0
2020-03-16 21:30:00;22;16;0;0;27;10;4;4;3;0;22;17;11;37;10;0;0
2020-03-16 21:45:00;25;12;0;0;17;8;3;3;2;0;23;11;8;25;8;0;0
2020-03-16 22:00:00;22;21;0;0;21;11;7;7;3;1;21;23;10;28;10;0;0
2020-03-16 22:15:00;35;22;0;0;31;12;5;5;4;0;34;26;11;42;11;0;0
2020-03-16 22:30:00;31;8;0;0;20;10;1;1;0;0;29;8;11;30;11;0;0
2020-03-16 22:45:00;10;9;0;0;16;7;2;3;2;0;8;9;7;21;8;0;0
2020-03-16 23:00:00;10;9;0;0;11;5;1;1;0;0;10;9;5;16;5;0;0
2020-03-16 23:15:00;14;8;0;0;16;9;2;2;0;0;13;8;11;24;10;0;0
2020-03-16 23:30:00;9;11;1;0;18;3;0;0;0;0;7;11;3;20;4;0;0
2020-03-16 23:45:00;5;4;0;0;16;5;1;1;0;1;5;3;5;20;5;0;0
