DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-08-20 00:00:00;10;4;0;3;3;0;0;0;0;0
2020-08-20 00:15:00;1;1;2;8;7;0;0;0;0;0
2020-08-20 00:30:00;2;1;0;5;4;0;0;0;0;0
2020-08-20 00:45:00;8;8;1;1;3;1;0;0;0;0
2020-08-20 01:00:00;7;5;1;9;8;1;0;0;0;0
2020-08-20 01:15:00;7;6;0;3;0;0;0;0;0;0
2020-08-20 01:30:00;1;2;0;4;6;0;0;0;0;0
2020-08-20 01:45:00;6;0;1;0;3;0;0;0;0;0
2020-08-20 02:00:00;7;1;1;1;1;0;0;0;0;0
2020-08-20 02:15:00;11;11;1;2;4;1;0;0;0;0
2020-08-20 02:30:00;3;2;0;8;6;0;0;0;0;0
2020-08-20 02:45:00;6;1;0;5;4;0;0;0;0;0
2020-08-20 03:00:00;6;3;0;5;3;0;0;0;0;0
2020-08-20 03:15:00;5;3;1;8;2;1;0;0;0;0
2020-08-20 03:30:00;9;3;1;9;4;1;0;0;0;0
2020-08-20 03:45:00;6;5;0;6;1;0;0;0;0;0
2020-08-20 04:00:00;6;3;0;7;7;0;0;0;0;0
2020-08-20 04:15:00;7;3;0;3;2;0;0;0;0;0
2020-08-20 04:30:00;3;0;0;9;6;0;0;0;0;0
2020-08-20 04:45:00;15;12;0;12;5;1;0;0;0;0
2020-08-20 05:00:00;17;8;0;18;3;0;0;0;0;0
2020-08-20 05:15:00;25;18;2;27;9;0;0;0;0;0
2020-08-20 05:30:00;36;20;4;39;15;0;0;0;0;0
2020-08-20 05:45:00;57;26;0;47;20;0;0;0;0;0
2020-08-20 06:00:00;48;22;4;33;18;1;0;0;0;0
2020-08-20 06:15:00;65;21;1;54;23;0;0;0;0;0
2020-08-20 06:30:00;73;59;0;72;32;1;0;0;0;0
2020-08-20 06:45:00;83;69;0;81;46;5;1;0;0;0
2020-08-20 07:00:00;58;35;2;78;48;0;0;0;0;0
2020-08-20 07:15:00;92;43;1;66;45;2;0;0;0;0
2020-08-20 07:30:00;95;43;0;67;49;5;0;0;0;0
2020-08-20 07:45:00;95;60;0;76;59;6;4;0;0;0
2020-08-20 08:00:00;63;58;3;85;40;4;0;0;0;0
2020-08-20 08:15:00;81;42;3;76;59;5;0;0;0;0
2020-08-20 08:30:00;80;51;2;79;38;8;0;0;0;0
2020-08-20 08:45:00;73;38;0;66;34;6;0;0;0;0
2020-08-20 09:00:00;69;54;1;83;37;255;0;0;0;0
2020-08-20 09:15:00;76;46;4;96;45;10;0;0;0;0
2020-08-20 09:30:00;74;48;1;93;39;5;3;0;0;0
2020-08-20 09:45:00;75;60;5;88;52;9;0;0;0;0
2020-08-20 10:00:00;87;45;0;95;39;6;0;0;0;0
2020-08-20 10:15:00;95;62;4;103;63;7;8;0;0;0
2020-08-20 10:30:00;82;63;3;97;67;12;0;0;0;0
2020-08-20 10:45:00;120;72;2;87;52;6;0;0;0;0
2020-08-20 11:00:00;113;61;4;91;54;7;5;0;0;0
2020-08-20 11:15:00;93;60;15;93;50;6;3;0;0;0
2020-08-20 11:30:00;70;57;7;98;59;4;0;0;0;0
2020-08-20 11:45:00;81;55;7;105;64;11;0;0;0;0
2020-08-20 12:00:00;93;91;10;109;50;9;1;0;0;0
2020-08-20 12:15:00;98;69;7;96;59;4;9;0;0;0
2020-08-20 12:30:00;85;75;1;100;51;10;0;0;0;0
2020-08-20 12:45:00;79;60;5;88;49;6;2;0;0;0
2020-08-20 13:00:00;103;73;2;89;44;8;1;0;0;0
2020-08-20 13:15:00;92;67;8;102;60;7;2;0;0;0
2020-08-20 13:30:00;82;50;2;88;44;6;6;0;0;0
2020-08-20 13:45:00;94;61;1;84;35;5;3;0;0;0
2020-08-20 14:00:00;86;65;10;115;55;7;0;0;0;0
2020-08-20 14:15:00;101;50;6;103;72;5;2;0;0;0
2020-08-20 14:30:00;102;61;5;102;56;8;1;0;0;0
2020-08-20 14:45:00;86;71;4;102;46;262;0;0;0;0
2020-08-20 15:00:00;94;68;1;110;57;7;2;0;0;0
2020-08-20 15:15:00;96;78;0;100;63;7;0;0;0;0
2020-08-20 15:30:00;99;69;4;127;67;9;0;0;0;0
2020-08-20 15:45:00;77;55;3;97;62;4;1;0;0;0
2020-08-20 16:00:00;79;42;2;86;55;5;0;0;0;0
2020-08-20 16:15:00;107;70;5;103;61;9;2;0;0;0
2020-08-20 16:30:00;103;50;7;116;68;10;3;0;0;0
2020-08-20 16:45:00;88;64;1;103;69;8;0;0;0;0
2020-08-20 17:00:00;88;40;1;97;72;8;1;0;0;0
2020-08-20 17:15:00;75;62;3;95;48;11;2;0;0;0
2020-08-20 17:30:00;82;46;5;86;50;4;0;0;0;0
2020-08-20 17:45:00;84;38;2;68;40;5;2;0;0;0
2020-08-20 18:00:00;62;29;1;87;51;3;0;0;0;0
2020-08-20 18:15:00;79;36;0;66;56;256;14;0;0;0
2020-08-20 18:30:00;38;32;0;76;33;4;0;0;0;0
2020-08-20 18:45:00;55;39;0;55;41;2;2;0;0;0
2020-08-20 19:00:00;43;23;0;47;37;6;0;0;0;0
2020-08-20 19:15:00;51;26;0;62;17;2;0;0;0;0
2020-08-20 19:30:00;54;27;0;41;20;3;0;0;0;0
2020-08-20 19:45:00;31;21;0;43;29;0;2;0;0;0
2020-08-20 20:00:00;30;15;1;50;21;1;1;0;0;0
2020-08-20 20:15:00;34;11;0;33;19;0;0;0;0;0
2020-08-20 20:30:00;29;20;2;34;9;1;2;0;0;0
2020-08-20 20:45:00;31;13;0;46;21;1;0;0;0;0
2020-08-20 21:00:00;23;9;0;47;18;0;0;0;0;0
2020-08-20 21:15:00;26;10;2;45;12;0;0;0;0;0
2020-08-20 21:30:00;36;14;1;25;6;1;0;0;0;0
2020-08-20 21:45:00;37;19;1;30;19;1;0;0;0;0
2020-08-20 22:00:00;22;14;3;17;9;1;0;0;0;0
2020-08-20 22:15:00;17;8;2;20;6;1;0;0;0;0
2020-08-20 22:30:00;33;16;1;26;2;0;0;0;0;0
2020-08-20 22:45:00;11;10;1;20;8;0;0;0;0;0
2020-08-20 23:00:00;18;11;3;24;13;2;0;0;0;0
2020-08-20 23:15:00;15;8;0;19;8;0;0;0;0;0
2020-08-20 23:30:00;13;2;1;12;6;0;0;0;0;0
2020-08-20 23:45:00;7;3;1;10;7;0;0;0;0;0
